rls
22
31
13
20
18
24
13
19
13
19
21
37
22
21
19
23
19
30
43
17
32
32
19
24
33
24
30
19
26
15
16
5
30
26
25
15
26
23
36
17
18
23
23
19
20
18
25
15
18
17
19
17
22
30
18
25
17
32
16
15
35
39
29
33
53
10
22
23
23
28
20
21
27
22
24
36
33
20
26
34
27
33
33
19
25
40
33
16
17
33
15
27
47
40
4
8
23
28
28
22
20
12
15
17
25
15
24
27
31
5
31
15
21
16
12
28
20
19
4
21
20
24
28
18
21
23
23
17
24
22
17
23
22
20
16
33
6
26
20
22
22
17
30
14
13
25
17
24
32
23
23
15
17
17
30
30
26
23
20
15
14
10
28
16
18
17
31
33
32
22
25
25
20
30
36
15
20
24
26
17
22
20
24
22
28
27
20
12
21
24
22
26
29
16
15
18
15
26
5
11
34
5
26
18
30
37
19
17
17
18
21
15
13
39
10
29
12
23
31
33
24
17
26
16
21
15
28
18
26
16
15
14
21
19
20
19
23
38
26
23
19
10
17
17
32
22
25
14
21
23
19
18
20
16
22
9
16
24
22
11
20
12
14
19
25
21
43
21
34
31
25
36
17
22
17
13
29
13
17
27
24
18
18
17
23
23
14
27
21
15
11
24
12
12
24
19
16
20
41
20
20
10
16
18
26
12
26
13
25
23
25
14
24
20
25
16
29
19
16
23
20
20
33
31
21
