rls
28
47
42
24
40
20
19
21
42
27
4
40
43
33
24
26
38
17
44
46
58
23
46
38
39
34
32
34
28
37
23
36
18
20
16
32
38
41
27
22
18
40
33
29
11
22
52
33
40
7
26
35
41
39
29
32
37
41
29
4
6
34
21
32
45
32
31
13
30
28
27
34
38
33
36
38
29
25
31
27
4
32
18
18
42
23
27
21
33
39
22
31
11
21
20
36
20
31
24
10
31
20
41
33
31
34
24
26
36
40
26
31
46
39
18
21
19
43
34
13
