rls
22
44
38
9
17
19
37
22
31
45
12
28
15
26
19
30
32
32
21
55
12
57
50
24
22
36
58
15
35
16
48
28
43
48
22
46
23
41
21
19
12
17
15
16
8
16
23
30
18
12
36
25
14
13
13
23
11
18
13
49
19
16
16
11
18
28
36
12
34
4
40
5
4
20
15
11
19
15
3
11
4
6
12
5
17
20
44
21
13
9
26
22
42
10
22
7
21
13
13
16
16
34
13
7
35
40
34
14
37
20
39
39
43
29
41
34
32
26
42
7
35
32
7
52
33
24
27
38
17
31
21
3
27
12
4
12
18
37
14
4
17
14
11
18
13
13
3
13
17
11
12
8
12
5
7
11
6
11
14
10
10
5
15
13
3
3
3
6
10
11
7
12
8
4
9
17
7
42
33
42
16
15
21
13
17
37
29
11
16
25
18
11
42
13
14
11
25
19
19
6
46
13
11
29
17
48
15
12
13
19
11
12
8
9
5
44
10
19
5
23
17
17
12
11
13
19
14
9
11
17
6
15
14
16
5
10
14
3
11
5
8
23
5
10
5
15
14
10
5
21
6
15
18
16
9
13
12
5
25
20
8
5
6
9
3
8
10
21
22
17
14
13
5
16
24
22
15
8
14
14
3
8
22
11
14
23
15
6
10
