1	0	1	1
2	0	1	1
3	0	1	1
4	0	1	1
5	0	1	1
6	0	1	1
7	0	1	1
8	0	1	1
9	0	1	1
10	2	1	1
11	0	1	1
12	0	1	1
13	0	1	1
14	1	1	1
15	0	1	1
16	1	1	1
17	2	1	1
18	0	1	1
19	0	1	1
20	1	1	1
21	3	1	1
22	1	1	1
23	0	1	1
24	2	1	1
25	2	1	1
26	3	1	1
27	2	1	1
28	1	1	1
29	14	1	1
30	1	1	1
31	6	1	1
32	5	1	1
33	2	1	1
34	8	1	1
35	8	1	1
36	5	1	1
37	2	1	1
38	2	1	1
39	2	1	1
40	4	1	1
41	0	1	1
42	0	1	1
43	1	1	1
44	1	1	1
45	0	1	1
46	2	1	1
1	0	2	1
2	0	2	1
3	0	2	1
4	0	2	1
5	0	2	1
6	0	2	1
7	0	2	1
8	0	2	1
9	0	2	1
10	0	2	1
11	0	2	1
12	0	2	1
13	0	2	1
14	0	2	1
15	0	2	1
16	2	2	1
17	0	2	1
18	0	2	1
19	3	2	1
20	0	2	1
21	0	2	1
22	2	2	1
23	0	2	1
24	7	2	1
25	1	2	1
26	3	2	1
27	1	2	1
28	2	2	1
29	5	2	1
30	3	2	1
31	9	2	1
32	3	2	1
33	2	2	1
34	6	2	1
35	14	2	1
36	5	2	1
37	4	2	1
38	1	2	1
39	0	2	1
40	6	2	1
41	1	2	1
42	0	2	1
43	1	2	1
44	2	2	1
45	0	2	1
46	0	2	1
47	0	2	1
48	0	2	1
49	0	2	1
50	0	2	1
51	0	2	1
52	0	2	1
53	1	2	1
1	0	3	1
2	0	3	1
3	0	3	1
4	0	3	1
5	0	3	1
6	0	3	1
7	0	3	1
8	0	3	1
9	0	3	1
10	1	3	1
11	0	3	1
12	0	3	1
13	0	3	1
14	1	3	1
15	0	3	1
16	1	3	1
17	1	3	1
18	0	3	1
19	1	3	1
20	1	3	1
21	2	3	1
22	4	3	1
23	0	3	1
24	0	3	1
25	2	3	1
26	1	3	1
27	5	3	1
28	3	3	1
29	12	3	1
30	1	3	1
31	5	3	1
32	4	3	1
33	5	3	1
34	12	3	1
35	9	3	1
36	4	3	1
37	3	3	1
38	0	3	1
39	2	3	1
40	1	3	1
41	2	3	1
42	0	3	1
43	0	3	1
44	0	3	1
45	0	3	1
46	1	3	1
1	0	4	1
2	0	4	1
3	0	4	1
4	0	4	1
5	0	4	1
6	0	4	1
7	0	4	1
8	0	4	1
9	0	4	1
10	3	4	1
11	0	4	1
12	3	4	1
13	0	4	1
14	2	4	1
15	0	4	1
16	2	4	1
17	2	4	1
18	0	4	1
19	0	4	1
20	1	4	1
21	3	4	1
22	3	4	1
23	0	4	1
24	2	4	1
25	0	4	1
26	1	4	1
27	0	4	1
28	1	4	1
29	7	4	1
30	1	4	1
31	6	4	1
32	1	4	1
33	5	4	1
34	5	4	1
35	11	4	1
36	6	4	1
37	4	4	1
38	1	4	1
39	2	4	1
40	5	4	1
41	4	4	1
42	0	4	1
43	1	4	1
44	0	4	1
45	0	4	1
46	1	4	1
47	0	4	1
48	0	4	1
49	0	4	1
50	0	4	1
51	0	4	1
52	0	4	1
53	1	4	1
1	0	5	1
2	0	5	1
3	0	5	1
4	0	5	1
5	0	5	1
6	0	5	1
7	0	5	1
8	0	5	1
9	0	5	1
10	0	5	1
11	0	5	1
12	0	5	1
13	0	5	1
14	2	5	1
15	0	5	1
16	2	5	1
17	1	5	1
18	0	5	1
19	2	5	1
20	2	5	1
21	1	5	1
22	3	5	1
23	0	5	1
24	1	5	1
25	1	5	1
26	2	5	1
27	2	5	1
28	2	5	1
29	7	5	1
30	2	5	1
31	3	5	1
