"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00204020265496205,38.9879347388118,7.52742247159224,0.167421601460062,"rls/101S.csv",30.8470588235294,7.3654694389443,0.23877379950811,0.127147371830256,0.00162163862664937,-297.7,599,4.59101204660606,33.686621979976,-290.7,585,603.654887599835,"Weib"
"M1-2",54,0.00316038247919742,43.7644324818992,7.65600773216042,0.152087148277618,"rls/M1-2.csv",26.962962962963,9.80943512493459,0.363811467545651,0.113870148655954,0.0033106778279098,-196.6,397,3.16190354819061,30.1055769075196,-199.4,403,400.917056538052,"Gomp"
"M13",70,0.00414201250359681,45.8388876711427,7.7533094885136,0.147327080381252,"rls/M13.csv",24.6428571428571,10.0866330175867,0.409312644191924,0.108724743973094,0.00485050411890769,-255.5,515,2.64196183824842,27.5117844399929,-263.4,531,519.359700677866,"Gomp"
"M14",60,0.00285584741106586,57.9831463736595,7.22606472527875,0.107377145164843,"rls/M14.csv",35.65,13.8059493439653,0.38726365621221,0.0861035621194831,0.00243311339471298,-236.9,478,3.00063005628469,40.0128173939988,-241.5,487,484.205966638918,"Gomp"
"M2-8",105,0.00422432493732477,49.0640109957166,7.98352412720997,0.142334961726216,"rls/M2-8.csv",25.1428571428571,8.82896083639232,0.351151851447422,0.101440781204138,0.0055280851355311,-383,770,3.11379192575058,28.1258997988259,-376.3,757,767.630531298873,"Weib"
"M22",60,0.00301876531242514,50.3546919900644,7.56611703073975,0.130397322895656,"rls/M22.csv",30.4833333333333,11.0859380567848,0.363672106838212,0.0990475933093927,0.00303916657785165,-226.6,457,3.16054268962777,34.1171617745512,-228.3,461,460.99512573605,"bin<2"
"M32",60,0.00188377989916485,30.2995806115669,7.26981449428218,0.2069274348929,"rls/M32.csv",27.9666666666667,5.18134419659762,0.185268564836625,0.16335134999615,0.00109054852415666,-195.2,394,5.29648200136212,30.1752499101644,-188,380,401.689715182767,"Weib"
"M34",58,0.00272993558691199,37.2301001047988,7.57327507656655,0.176558082252357,"rls/M34.csv",25.8448275862069,8.60599897692328,0.332987285297899,0.13357076219886,0.0025556898841696,-204,412,3.54942128186914,28.804675817237,-205.5,415,416.589297998936,"bin<2"
"M5",166,0.00275717825752333,68.0102765275883,7.84089685057739,0.100586223139416,"rls/M5.csv",37.8674698795181,11.9552408533966,0.315712691960522,0.0732212788757223,0.00317136054290778,-660.8,1326,3.45436639126435,42.1283447482875,-646.3,1297,1319.48234995089,"Weib"
"M8",60,0.00196244860982958,32.5997369758788,6.02249397628136,0.154065475436124,"rls/M8.csv",36.0666666666667,7.18724545115451,0.199276676094857,0.153345634676807,0.000359506546635418,-204,412,5.84421376602859,38.9299175124246,-202.3,409,438.549302362499,"Weib"
"RM112N",59,0.00205197587021876,47.6572096063578,6.02044291039232,0.105344877550753,"rls/RM112N.csv",44.135593220339,11.4477186812085,0.25937611451279,0.104908955664039,0.000592697324334179,-224.2,452,4.70179159552545,48.3553318112581,-225.4,455,471.724972696533,"Gomp"
"S288c",41,0.00213325288945747,32.2879453824401,7.16920398163803,0.191068335521689,"rls/S288c.csv",27.7560975609756,7.76460072316947,0.279743962785543,0.154063657398385,0.00126126718530165,-139.4,283,4.19480861521826,30.3785407019761,-142.4,289,289.944038447164,"bin<2"
"SGU57",58,0.00340562636821923,43.4938508252514,7.91927678246835,0.159086322576229,"rls/SGU57.csv",25.3620689655172,8.58946371273279,0.33867362021652,0.114505960327607,0.00413034511940048,-207.9,420,3.32234616266828,28.3079045343077,-205.9,416,420.730572450979,"bin<2"
"YPS128",69,0.00276088818891288,39.5624484452499,6.02749358899544,0.127077412712536,"rls/YPS128.csv",35.8260869565217,9.07640204975507,0.253346173718891,0.126363807977042,0.000805737330122893,-248.2,500,4.70326259997103,39.2037520617616,-248.2,500,521.806100752201,"NA"
"YPS163",130,0.00187513946520205,34.9233456242753,6.63838438422832,0.161450293018578,"rls/YPS163.csv",33.7076923076923,8.72796996726918,0.258931103547465,0.142950082598226,0.000659731048304606,-455.7,915,4.79521910241028,36.8848249703832,-461.1,926,948.027528468763,"Gomp"
