"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00220528095689567,43.3861076430219,7.7878042975986,0.156451100740546,"rls/101S.csv",30.6470588235294,8.39884612589721,0.274050641344055,0.114445591163282,0.00223433460580884,-305.6,615,4.10714981997203,33.6814458446551,-301.1,606,616.16519352415,"bin<2"
"M1-2",54,0.00473959702140844,38.8996034244965,6.03864460950744,0.129529459581442,"rls/M1-2.csv",28.3888888888889,8.81982472479474,0.310678757429169,0.128519885236842,0.00201485732776027,-192.2,388,3.77100598641896,31.4810286607513,-193,390,400.176363643608,"Gomp"
"M13",70,0.00477071913134011,36.5481933237484,6.03949225608237,0.137886220843857,"rls/M13.csv",27.2142857142857,8.51748901071314,0.312978598818855,0.136779333939656,0.00198586733451747,-245,494,3.60517118291473,29.9823451690049,-251.5,507,510.236044044119,"Gomp"
"M14",60,0.00280055216446117,58.8234214653064,7.22730685370591,0.1058644107837,"rls/M14.csv",36.2833333333333,14.0460401159136,0.387120995385767,0.0848764992986951,0.00237610174306143,-237.8,480,3.00328351758423,40.7002899286212,-242.7,489,485.975618555032,"Gomp"
"M2-8",105,0.00308853328994593,43.1812895710067,7.846751471314,0.158558290855471,"rls/M2-8.csv",26.3142857142857,8.73026817558215,0.331769148909202,0.114969901671098,0.00361089554992003,-377.8,760,3.39208889958466,29.3342974996009,-375.1,754,760.389278712082,"bin<2"
"M22",60,0.00199198647347083,37.9828651278895,6.75545181137427,0.15152758466207,"rls/M22.csv",34.15,9.59665372470344,0.281014750357348,0.131150321749852,0.000856122824378144,-215.1,434,4.31719534356049,37.4283056336063,-220,444,447.930328129561,"Gomp"
"M32",60,0.00478424870209396,37.3844920999913,6.03998637425099,0.134814894924095,"rls/M32.csv",28.1333333333333,6.94888520913373,0.246998289424185,0.133723023462044,0.00197434820711025,-207.9,420,4.30414356509949,30.8759342581905,-202.3,409,432.536562188134,"Weib"
"M34",58,0.00228648191233262,32.2139510810522,7.04636619958585,0.18769402686348,"rls/M34.csv",27.1551724137931,8.68513899966121,0.319833690146254,0.154242701340451,0.0013154160143104,-199.8,404,3.80926353267968,30.0057693240597,-207,418,414.686652782149,"Gomp"
"M5",166,0.00445597995091905,85.4171535019424,7.94199441227945,0.0812716664940325,"rls/M5.csv",35.4578313253012,13.5183836265438,0.381252409447208,0.0584367141456761,0.0057231441619098,-679.1,1362,2.82417456469405,39.793072476397,-665.4,1335,1354.98889104788,"Weib"
"M8",60,0.00194226101261484,33.0594613090643,6.02152553482098,0.151893749504145,"rls/M8.csv",35.6166666666667,7.33020606149342,0.205808312442492,0.151215982477491,0.00040717264078551,-205.2,414,5.65345402859232,38.5473084091075,-203.6,411,439.045497303195,"Weib"
"RM112N",59,0.0025630574529326,68.9381221784895,7.25659239374064,0.090756640825544,"rls/RM112N.csv",41.9322033898305,15.1382871608652,0.361018165922007,0.0724515507671951,0.00218904030481209,-241.1,486,3.18351933379191,46.8488970894771,-243.2,490,490.822546266342,"bin<2"
"S288c",41,0.00278644772520444,37.2609746010605,7.61165827953241,0.177441904038233,"rls/S288c.csv",25.4878048780488,8.63748213086288,0.33888685872285,0.133603096585721,0.00270232052664174,-143.8,292,3.41263634009379,28.2944653343898,-146.5,297,295.518011644654,"bin<2"
"SGU57",58,0.0131217618237383,200,16.2745091844733,0.0763725459223664,"rls/SGU57.csv",21.5172413793103,11.6125180177532,0.539684330953276,0.070109353025039,0.0135576510542083,-220,444,1.89962840460304,24.1572229182765,-222.7,449,446.253161411709,"Gomp"
"YPS128",69,0.00191397455113642,34.7471252842132,6.02098235096814,0.144500654655576,"rls/YPS128.csv",36.8405797101449,8.1594823732986,0.221480835467192,0.143871566669803,0.000416992536086461,-240.3,485,5.4648706333711,39.9667672388354,-240.3,485,512.15627795398,"NA"
"YPS163",130,0.00248633264556322,36.5398106952699,6.0254804514066,0.137534386626068,"rls/YPS163.csv",35.1153846153846,8.2918046916653,0.236130254089045,0.136792739312018,0.000671929616554947,-455.2,914,5.1147053881533,38.1901977755159,-455.4,915,960.038106967159,"Gomp"
