"my.strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.0046108067300819,43.0570016387109,6.03679586348033,0.11697971692836,"rls/101S.csv",30.9058823529412,8.89839944063212,0.287919281482196,0.116107586109592,0.00202147094474904,-307.3,619,3.99451979143208,34.1013616821518,-305.2,614,636.239908745079,"Weib"
"M1-2",54,0.00323884783761765,45.2205493755792,7.67382680154631,0.147583939021104,"rls/M1-2.csv",27.1851851851852,10.084686829824,0.370962594557558,0.110221409082496,0.00346093641805233,-198.2,400,3.10850152366427,30.4361709534762,-200.4,405,404.001153944846,"bin<2"
"M13",70,0.00506850769747329,36.9173202179039,6.04134713285166,0.136557775675352,"rls/M13.csv",27.0142857142857,7.73565593022385,0.286354265000354,0.13541128255872,0.00216226598110929,-243.5,491,4.00094805367859,29.8477483394298,-241.3,487,505.546530078023,"Weib"
"M14",60,0.00303856557052119,60.3028096475513,7.39924878550996,0.106118584240292,"rls/M14.csv",34.8833333333333,13.6171522778513,0.390362702661768,0.0827914832038649,0.00290126148456249,-237.3,479,2.94759145844061,39.1727108383885,-240.6,485,483.407750792811,"bin<2"
"M2-8",105,0.00265993949852221,36.2115199719477,7.86597673780717,0.189607526641414,"rls/M2-8.csv",24.9809523809524,7.12657668436222,0.285280423887927,0.136396866809946,0.00289943642416109,-360.8,726,3.88536886566295,27.5958575144353,-354.9,714,725.32720936436,"bin<2"
"M22",60,0.00326120984088435,51.2489406507568,7.72298088300457,0.131182826369413,"rls/M22.csv",29.3666666666667,10.6133377338662,0.36140764133483,0.0973138910406532,0.00362379777012121,-225.7,455,3.13909907466161,32.8813158831882,-225.6,455,457.767563048293,"NA"
"M32",60,0.00245333353910832,39.5994451434379,7.70006618394167,0.169195961197753,"rls/M32.csv",28.0666666666667,7.712781965654,0.274802207802399,0.125549844173584,0.00235139263042845,-211.7,427,3.98768658778192,30.9643522652722,-207.6,419,428.87647184615,"bin<2"
"M34",58,0.00338195538211136,39.8477934246849,7.39841284361008,0.160571321363215,"rls/M34.csv",25.2931034482759,10.314371885511,0.407793844144265,0.125031303961611,0.00311883519625414,-209.3,423,2.68959449716892,28.2002900740277,-219.9,444,430.382257108861,"Gomp"
"M5",166,0.00365543204490052,78.0945576069639,7.75905511684187,0.0865496306523561,"rls/M5.csv",36.8915662650602,14.009098383977,0.379737154105189,0.0638833302098892,0.00433869956651823,-677.8,1360,2.89525289313822,41.4109296429819,-671.2,1346,1357.12587252812,"Weib"
"M8",60,0.00167875630087785,27.8205039774089,6.02038475275521,0.180456283496227,"rls/M8.csv",34.5,6.41370354945869,0.185904450708948,0.179675073229992,0.000213362031202177,-195.2,394,6.47096061871587,37.0405668466601,-194.5,393,426.780402626249,"Weib"
"RM112N",59,0.00232104273064863,51.7092977093702,6.02190967098841,0.0971181178907867,"rls/RM112N.csv",44.9322033898305,10.857802544523,0.241648566626502,0.0966889688365952,0.000760868476443618,-226.4,457,4.71722821627729,49.1594201659129,-223.7,451,473.753916765976,"Weib"
"S288c",41,0.00325595765533207,45.732798486065,8.03989878577719,0.153935447180698,"rls/S288c.csv",26.390243902439,8.41985168747196,0.319051681318254,0.108915124804341,0.00416155157274536,-147.9,300,3.46210733783419,29.3514354623159,-144.9,294,299.854027604212,"bin<2"
"SGU57",58,0.00784921854614592,53.6164919476077,7.80016628186366,0.126829750228877,"rls/SGU57.csv",21.2931034482759,9.14984156835258,0.429709158675668,0.0930154772342409,0.00988787082339479,-210.9,426,2.53297893811634,24.00254858459,-209.1,422,426.548553208855,"bin<2"
"YPS128",69,0.00191537916871437,38.6921255900496,6.79237277074425,0.149704175782833,"rls/YPS128.csv",35.2028985507246,8.69343855029711,0.246952350749486,0.128655480847934,0.000822393047258087,-246.6,497,4.75784729268577,38.5142653116792,-245.6,495,511.137944813888,"Weib"
"YPS163",130,0.00240799753593079,34.9849526553578,6.02517187545786,0.143638092781248,"rls/YPS163.csv",34.6384615384615,7.45633682548598,0.21526177821745,0.142866809161736,0.000616739391187412,-447.5,899,5.39514093073606,37.5099940966375,-443.5,891,946.731458054652,"Weib"
