"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00198763546009721,39.4527865709131,7.36437653825763,0.161316274246388,"rls/101S.csv",32.1764705882353,7.84397929653577,0.243779978137309,0.125751089218633,0.00139674018746437,-299.8,604,4.6522005905218,35.1370176951827,-294.9,594,611.115495621056,"Weib"
"M1-2",54,0.00455223662852944,36.8778932175846,6.03809641016998,0.136615624445912,"rls/M1-2.csv",27.7777777777778,8.86942313043338,0.319299232695602,0.135563222787689,0.00186175388098096,-190.1,384,3.75133156439747,30.7606994473127,-193.4,391,397.528029742943,"Gomp"
"M13",70,0.00284186806459256,40.0593303230663,7.84754338026943,0.17093504372255,"rls/M13.csv",26.0714285714286,8.21860989792339,0.315234352249116,0.12405513146321,0.00312917660848872,-247.3,499,3.46739477824827,28.7914250309018,-249,502,500.13874768753,"bin<2"
"M14",60,0.00273716531955939,52.8271456640122,7.39408124291232,0.121037795295236,"rls/M14.csv",33.6,11.8324460556986,0.352156132610077,0.0944412762620928,0.00244120885953559,-230.5,465,3.29561361894881,37.5673906617673,-231.9,468,469.588227824032,"bin<2"
"M2-8",105,0.00345762038905763,42.1497913370998,8.05381399099847,0.1673511010905,"rls/M2-8.csv",24.2380952380952,7.91119436855121,0.326395052533547,0.117718842221802,0.00456126437651209,-371.4,747,3.3764212736807,26.9980973280949,-365.2,734,744.440669454896,"Weib"
"M22",60,0.00318423632853304,48.771257666932,7.73965272311082,0.138189028651612,"rls/M22.csv",28.6333333333333,10.0388510833385,0.350600154249307,0.102227073575414,0.00354860264513049,-222.8,450,3.23727637507753,31.9952220693859,-222.4,449,451.698872256186,"bin<2"
"M32",60,0.00501790992160636,34.5385727036704,6.04250555077108,0.145996350052856,"rls/M32.csv",26.4666666666667,6.04353322033649,0.228345083891807,0.144734837523549,0.00203838352325773,-201.9,408,4.51562348618021,28.9020659426762,-195,394,421.445613853191,"Weib"
"M34",58,0.00294924189110798,28.8672376507028,6.03034616006242,0.174257967490005,"rls/M34.csv",27.9137931034483,7.21908893206576,0.258620851179626,0.173158694470959,0.000785823913579413,-192.3,389,4.80619709428246,30.5454108152502,-194.5,393,408.788223392687,"Gomp"
"M5",166,0.00314339585812818,71.4250848915752,7.6662994637127,0.0933327482050919,"rls/M5.csv",37.5421686746988,13.4266141897978,0.35764087861143,0.0697952562476159,0.00347209811493336,-671.1,1346,3.09934277399631,42.0527499337719,-663.9,1332,1344.99796507132,"bin<2"
"M8",60,0.00109390194863617,25.0833639368596,6.01415887430535,0.199899777674442,"rls/M8.csv",37.1333333333333,6.39773971386205,0.172291015633628,0.199282367859205,6.87576972240618e-05,-191.1,386,7.46228618220803,39.6259970295883,-192.2,388,427.903311896248,"Gomp"
"RM112N",59,0.00206743543839358,51.3424233166646,6.02009704930287,0.097776784285004,"rls/RM112N.csv",46.2033898305085,12.2640203525386,0.265435510198011,0.0973800746264642,0.000633512289815345,-228,460,4.5847644616378,50.622834341307,-229.7,463,478.929127821215,"Gomp"
"S288c",41,0.00867769212181987,64.6945449744112,6.01744383870552,0.0775559027533168,"rls/S288c.csv",29.1707317073171,12.0807748903462,0.4141402763413,0.0772849667235047,0.00581195644641994,-159.6,323,2.62947185981223,32.7496262623377,-159.9,324,327.911606841238,"Gomp"
"SGU57",58,0.00524707172038986,48.7550891893844,7.75224279023304,0.138493086619217,"rls/SGU57.csv",23.2758620689655,10.1718447040051,0.43701258728318,0.102255373218248,0.00643498732133469,-212.6,429,2.48182409739737,26.1412133506015,-217,438,432.885402297558,"Gomp"
"YPS128",69,0.00312180642745295,44.1571161851491,6.02800829397671,0.113866319369554,"rls/YPS128.csv",35.7971014492754,10.7806740351112,0.301160529725779,0.113220267640337,0.00114287510142977,-256.8,518,4.02138612148153,39.5719993387848,-260,524,535.494601509422,"Gomp"
"YPS163",130,0.00266561064803406,37.8211541553778,6.02709461724819,0.132917535953444,"rls/YPS163.csv",35.3153846153846,8.7621761264585,0.248112153439252,0.132160108472575,0.000736923198613853,-460.9,926,4.89357433913839,38.5351309486293,-462.5,929,968.856003007453,"Gomp"
