"my.strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00408263092334188,38.0504476770663,6.0358262366627,0.132346044372505,"rls/101S.csv",30.4235294117647,6.96996356926367,0.22909779713357,0.131375581654939,0.00157649235370725,-293.7,591,4.76071521911543,33.0898280645022,-286.3,577,614.298765119742,"Weib"
"M1-2",54,0.00306990837326795,44.7846750232272,7.61695500480868,0.14775043028395,"rls/M1-2.csv",27.7962962962963,10.2190713856996,0.367641475568139,0.111301653640594,0.00313863471254192,-198.2,400,3.14047681395183,31.0444949541592,-201.7,407,404.593340653776,"Gomp"
"M13",70,0.00441889798036357,37.0832847599786,6.03739590181748,0.135840067416412,"rls/M13.csv",28.3428571428571,8.2705794520124,0.291804718568986,0.134806628032354,0.00177837177521923,-245.8,496,4.00394518214954,31.3253351928641,-245.8,496,511.399941843041,"NA"
"M14",60,0.00497223357346496,57.5319737105843,6.03303394052005,0.0874823792042807,"rls/M14.csv",34.7833333333333,13.1755959137952,0.378790491053047,0.0869046975057552,0.00261884573590952,-235.3,475,3.06033340454936,39.0118542675581,-238.6,481,484.970835681357,"Gomp"
"M2-8",105,0.00389915266674554,46.7767833113049,7.90798485144283,0.147679775359272,"rls/M2-8.csv",25.2380952380952,9.06973391341076,0.35936681543703,0.106337228456483,0.00488786340909222,-381.9,768,3.09511796893561,28.2577851720035,-378.9,762,767.818742987873,"bin<2"
"M22",60,0.00189110755123749,37.8497252186549,6.74200133078228,0.151705231612943,"rls/M22.csv",35.1166666666667,8.67314512317669,0.246980876787186,0.131910915044215,0.000752854698390557,-213.6,431,4.81690521114022,38.4208665432639,-213,430,444.547723585368,"Weib"
"M32",60,0.00200467681668017,33.1138157136314,7.29117268519065,0.189986341036526,"rls/M32.csv",28.7,6.46057141829169,0.225107018058944,0.149786516489853,0.00126137521220244,-202.6,409,4.79215376871961,31.3028639872811,-197.9,400,415.419516357724,"Weib"
"M34",58,0.00230241621518341,33.2745675982298,7.0375680388941,0.181446927028295,"rls/M34.csv",27.7241379310345,9.05498428888031,0.326610129822797,0.149407818472398,0.00133603967378328,-201.6,407,3.55782629590046,30.5046250524793,-212.2,428,418.556355828362,"Gomp"
"M5",166,0.00243161563219166,55.9923702134646,7.34573460968876,0.113332130529505,"rls/M5.csv",37.0722891566265,11.951196854004,0.322375475749863,0.0891634237858572,0.00203999477886434,-645.6,1295,3.55811989292574,41.2511356299983,-644.7,1293,1303.08889144483,"Weib"
"M8",60,0.00186617528640424,29.9914064770567,6.02187103924583,0.167443665674284,"rls/M8.csv",34.55,6.69030414043528,0.193641219694219,0.166675632133146,0.000309265403240033,-199.4,403,6.06106696320928,37.2374896137116,-197.9,400,430.773842857665,"Weib"
"RM112N",59,0.00160085452386045,46.5350597385528,6.01710602878675,0.107813464879475,"rls/RM112N.csv",47.3898305084746,12.5670847429424,0.265185264604292,0.107438921058279,0.00036829662837312,-225.1,454,4.8377198023066,51.7698245349302,-230.3,465,477.273219559973,"Gomp"
"S288c",41,0.00391772171844365,52.0089623642006,7.9592610278951,0.13380888046106,"rls/S288c.csv",26.8536585365854,10.2092139158942,0.380179628112318,0.0958636470307288,0.00501484199562333,-152.6,309,2.86272319541503,29.9108715065626,-154.3,313,310.570198196534,"bin<2"
"SGU57",58,0.00600547282064462,52.0653317286804,7.68071388599713,0.128314055902136,"rls/SGU57.csv",23.3965517241379,10.5063717595519,0.449056420084016,0.0957968209807842,0.00714627220100676,-214.6,433,2.40201307072995,26.2966194580946,-218.8,442,436.570136068855,"Gomp"
"YPS128",69,0.00207414021760465,42.2412542697587,7.06512102786101,0.143582882012174,"rls/YPS128.csv",34.4057971014493,9.59981439860368,0.279017351939197,0.117858505355014,0.00122211374987209,-252,508,4.24197019757543,37.8861986087755,-252.3,509,517.481612577366,"Gomp"
"YPS163",130,0.00194343777526304,40.986790208466,6.87096945112668,0.143240527527672,"rls/YPS163.csv",35.8615384615385,9.34834383719968,0.260678828579142,0.121059439210716,0.00094335449050777,-471.2,946,4.60172917122625,39.3047592399054,-471.3,947,969.000446827224,"Gomp"
