"my.strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00183615410170969,34.8152729473149,7.0452400737691,0.17363758954058,"rls/101S.csv",32.2705882352941,6.98874645632622,0.216567061169424,0.14233489558777,0.000909317019826452,-289.8,584,5.22459604962152,34.9233765406416,-285.3,575,599.34894429821,"Weib"
"M1-2",54,0.00428705685555213,37.8987898115319,6.03636075647154,0.132889751401483,"rls/M1-2.csv",29.1481481481481,8.36075154021818,0.286836456907104,0.131912610034496,0.00171998191168823,-190.1,384,4.07408679923555,32.1124273180858,-190.4,385,397.502538645129,"Gomp"
"M13",70,0.0047360190352943,36.4820483993306,6.03918049882141,0.138127674292375,"rls/M13.csv",27.1285714285714,8.99584675276162,0.331600459554141,0.1370277262265,0.00197063593782138,-245.8,496,3.30217756768021,29.7941678621286,-258.4,521,512.782457679494,"Gomp"
"M14",60,0.00426434215007253,56.2204431835014,6.03136852433648,0.0894935763475625,"rls/M14.csv",36.8666666666667,12.8531031228651,0.348637516895076,0.0889315428636099,0.00204851840437585,-234.7,473,3.36329469076779,41.1646980624305,-236.9,478,484.838897296708,"Gomp"
"M2-8",105,0.00345011677501807,44.1118887100887,8.11930361853951,0.161391947312183,"rls/M2-8.csv",25.0952380952381,7.94999251272484,0.316792870526037,0.11253883259796,0.00456644995541161,-374.3,753,3.41961482668237,27.8748613018136,-366.9,738,748.881485005644,"Weib"
"M22",60,0.00538919526167983,50.8842200357089,6.03654543696379,0.0989804979506279,"rls/M22.csv",31.5666666666667,10.9642974790471,0.347337829325675,0.0982563656492795,0.00278607965701503,-226.9,458,3.30311304382287,35.2259073954614,-227.8,460,467.829180815736,"Gomp"
"M32",60,0.00198543210401059,32.2074822022558,7.17525875215891,0.191733669629301,"rls/M32.csv",28.7666666666667,6.60345740635268,0.229552401147834,0.154006470756788,0.00112210342925414,-201.7,407,4.8268921187133,31.3483107275774,-198.6,401,415.639483365133,"Weib"
"M34",58,0.00292690400751292,29.6014164126615,6.02972807893349,0.169915115169358,"rls/M34.csv",28.1034482758621,8.39107641124683,0.298578179050501,0.168868601950685,0.000802500386744771,-196.2,396,4.2062037935303,30.8755172199908,-204.6,413,416.840845014555,"Gomp"
"M5",166,0.00323030604509426,67.0533173855616,7.76552552750766,0.100897700386774,"rls/M5.csv",35.1927710843374,12.5195196261076,0.355741228677483,0.0743016254678156,0.00373668998983474,-659.8,1324,3.10953769688698,39.3755994009658,-653.1,1310,1321.46004762765,"Weib"
"M8",60,0.0013319893788062,24.984473543887,6.01663653387377,0.200790163741561,"rls/M8.csv",33.9,5.43279433047931,0.160259419778151,0.200065230975864,0.000133896666220108,-188.2,380,7.14257325016245,36.1710313173338,-186.2,376,416.275681674736,"Weib"
"RM112N",59,0.00198064948933022,55.8997340986291,6.77839299464089,0.10337067050168,"rls/RM112N.csv",44.3898305084746,12.6804450987263,0.285661038879287,0.0893119341686733,0.00101367032823229,-231.8,468,4.11453181203504,48.9429829358496,-232.4,469,477.49746153287,"Gomp"
"S288c",41,0.00395705876988067,53.0473849814072,7.73666956887946,0.126993433724219,"rls/S288c.csv",27.7317073170732,11.0657679133531,0.39902944982188,0.0940275415407989,0.00461093716754496,-154.6,313,2.73300386478526,30.9828998292245,-157.4,319,315.873162530761,"Gomp"
"SGU57",58,0.00837722655225838,69.1002896139558,7.42008793633435,0.092909710975187,"rls/SGU57.csv",24.7931034482759,12.2413716418268,0.4937409980709,0.0722705381550975,0.00950637684783329,-224.1,452,2.15129585326868,27.961256030726,-225.9,456,455.007229235806,"bin<2"
"YPS128",69,0.00318147334362498,44.7941652555853,6.02837761158387,0.112255191784311,"rls/YPS128.csv",36.1304347826087,10.1226493908728,0.280169598062664,0.111610241715302,0.00117510634421294,-256.3,517,4.18918860257578,39.85691975401,-256,516,533.477585287862,"Weib"
"YPS163",130,0.00196095527689492,39.5290061788847,6.93681539854548,0.150188835299299,"rls/YPS163.csv",34.4769230769231,8.9470582273879,0.259508605435169,0.12538122438375,0.000999087503875487,-466.2,936,4.59771093100085,37.7748749428043,-466,936,957.506880653758,"NA"
