"my.strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00188529323076643,30.9864254506803,6.77631940078455,0.186414512702617,"rls/101S.csv",30.5294117647059,7.1273922221213,0.233459860840197,0.159913596073656,0.000717107605846407,-285.4,575,5.14465070745404,33.2346504204055,-284.9,574,595.355907429025,"Weib"
"M1-2",54,0.00284060558435791,44.1842051606619,7.93981841465372,0.157065593675823,"rls/M1-2.csv",27.3148148148148,8.87188494165076,0.324801211423147,0.112730384973478,0.00337248494850609,-195.1,394,3.49658202507856,30.3783371374117,-193.6,391,395.22959155625,"bin<2"
"M13",70,0.00296677887474733,42.1434174585458,7.74599190678799,0.160072255967938,"rls/M13.csv",26.6714285714286,9.04853487791548,0.339259475872568,0.118052785365174,0.00319278613239016,-251.9,508,3.37164065973943,29.722447986623,-252.5,509,510.605056950959,"bin<2"
"M14",60,0.00343418710860545,52.8660015731482,6.02797585709752,0.0951079277319762,"rls/M14.csv",38.8833333333333,11.6227300195498,0.298912902345902,0.0945734932810662,0.00145237136157268,-231.4,467,3.88373343558546,43.0570937485184,-231.1,466,479.806695868364,"Weib"
"M2-8",105,0.00381947155802653,45.6606179607247,8.05611175287528,0.154533864586429,"rls/M2-8.csv",24.7809523809524,8.30081199964677,0.334967432729789,0.108846839708297,0.00502938027994136,-377.5,759,3.26211192699997,27.6668171212798,-369.9,744,756.228490176625,"Weib"
"M22",60,0.00203047692490522,41.4961162887919,7.30915326576749,0.152042018145963,"rls/M22.csv",32.35,9.8580174718133,0.304730060952498,0.119955273864304,0.00146353754034875,-218.8,442,3.85952836359518,35.7281605255814,-221.9,448,448.649606508328,"bin<2"
"M32",60,0.00201134905256762,33.2294327767713,7.29658499418735,0.189488187670447,"rls/M32.csv",28.7833333333333,6.36220744834835,0.221037896294673,0.149268248630357,0.00126530472946247,-202.6,409,4.80762227451048,31.367252958808,-197.5,399,415.132433041008,"Weib"
"M34",58,0.0047050524399887,33.5699431579899,6.0400979954812,0.150137221614021,"rls/M34.csv",25.7758620689655,8.28450911937831,0.321405704965847,0.148913013702204,0.00187248921536531,-199.6,403,3.69685165226122,28.5325798996079,-204.4,413,417.746262150322,"Gomp"
"M5",166,0.00351043022739268,76.6231432015185,8.14220480274161,0.0932121093487074,"rls/M5.csv",35.933734939759,11.851165671944,0.329806119286286,0.0650651300625361,0.00474695654593556,-666,1336,3.21287247809718,40.0141671816479,-646.3,1297,1323.77319446212,"Weib"
"M8",60,0.00196915554264074,30.8340864707915,6.02274148169422,0.162895744826173,"rls/M8.csv",34.6,7.18331399842719,0.207610231168416,0.16212212372613,0.000347909395689796,-201.2,406,5.87029020467164,37.3655427513503,-200.9,406,434.070132577112,"NA"
"RM112N",59,0.00306133819700577,59.8555314906909,6.02478463572413,0.0839485426088918,"rls/RM112N.csv",43.7796610169492,13.5482125002553,0.309463622731345,0.0835313559688434,0.00130175510470894,-235.2,474,3.79035812520267,48.5131108780127,-236.3,477,487.513253615256,"Gomp"
"S288c",41,0.0060720515330898,61.0962943964102,7.80933302714319,0.111452471781059,"rls/S288c.csv",25.4390243902439,10.9705259228713,0.431247903008362,0.081677236337667,0.00765212288377281,-155.6,315,2.49105091778232,28.5552656773167,-156.2,316,316.678577717063,"bin<2"
"SGU57",58,0.00784399536342155,58.8222403854301,7.54185211080354,0.111213922964143,"rls/SGU57.csv",22.9655172413793,10.8933675576156,0.474335824580858,0.0848484831488699,0.0091269060167055,-217.4,439,2.25202700633377,25.873584213367,-219.9,444,441.595182576481,"Gomp"
"YPS128",69,0.00220331627132483,44.4070588608847,7.05825155125676,0.136425417639921,"rls/YPS128.csv",34.5072463768116,10.5908162052926,0.306915715315073,0.112187843366186,0.00137702927096296,-256.4,517,3.91405883824084,38.2305230803977,-258.7,521,526.197690626243,"Gomp"
"YPS163",130,0.00319963403645737,43.326138118588,6.02894247019529,0.116071791499869,"rls/YPS163.csv",35.5769230769231,9.29854984494051,0.26136464429022,0.115378886615873,0.00116507925152945,-474.5,953,4.45556448429514,39.0040247397707,-472.2,948,986.473001886031,"Weib"
