"my.strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00188174688252352,36.3692903872055,7.33639366458268,0.174223736485433,"rls/101S.csv",31.2823529411765,6.98060538496599,0.223148348146713,0.136168970634327,0.00123499733964657,-292.1,588,4.96927756103064,33.9617232906851,-285.9,576,597.298805225838,"Weib"
"M1-2",54,0.00252844137844767,37.8387202797482,7.63007200779898,0.175219245227685,"rls/M1-2.csv",26.7407407407407,8.46119931100627,0.316416040716301,0.13144748209381,0.00238969054605873,-190.2,384,3.67508567971651,29.6650643747257,-191,386,388.096708513715,"Gomp"
"M13",70,0.0025932578248212,38.1838291912843,7.35112783986612,0.166330301972852,"rls/M13.csv",27.5857142857143,9.41089848802796,0.341151162176052,0.130579908282287,0.0021209025621574,-248.8,502,3.07529412247815,30.2321929454567,-264,532,510.103483126753,"Gomp"
"M14",60,0.00358422996919163,51.9334983725682,6.02860370602217,0.0968277482473302,"rls/M14.csv",37.4833333333333,12.4239949177998,0.331453843960865,0.0962715404518315,0.00155526126852462,-231.5,467,3.60185500330903,41.6426333530548,-235.1,474,480.604957631139,"Gomp"
"M2-8",105,0.00247020000526679,35.3387739673018,7.99201801704002,0.197856836332511,"rls/M2-8.csv",24.7047619047619,6.63748650516346,0.26867235275334,0.139522887720185,0.00290953355802016,-356.3,717,4.07734345524367,27.1806052706895,-348,700,714.121202848091,"Weib"
"M22",60,0.00343298279733496,54.7970317518122,7.52098594708011,0.11900253971082,"rls/M22.csv",30.7166666666667,11.9760943616102,0.38988912734488,0.0910660223756821,0.00354765494747474,-230.7,465,2.88844456810062,34.4523558347037,-233.5,471,469.240509568651,"bin<2"
"M32",60,0.00213555037381943,35.0129798389089,7.50660021255893,0.185833946224947,"rls/M32.csv",28.1,6.90295932608813,0.245656915519151,0.141724100239296,0.00165202523725352,-205.4,415,4.45193727398259,30.7650260968961,-201.4,407,418.623366233614,"Weib"
"M34",58,0.00216177456490323,30.3396143353106,6.95714054863228,0.19634859173866,"rls/M34.csv",27.1379310344828,7.92829327414005,0.292148036785339,0.163647673183866,0.00108318558991834,-196.4,397,4.26760637229615,29.9549480049284,-200,404,408.312234964049,"Gomp"
"M5",166,0.00321124542078979,70.307865771632,7.68303404049736,0.0950538601499385,"rls/M5.csv",36.7650602409639,13.1222312749285,0.356921250473232,0.0708969724878034,0.00358342589421999,-668.1,1340,3.10049664568659,41.2007809057759,-659.7,1323,1338.66056057271,"bin<2"
"M8",60,0.00164700596666393,30.5649469233835,6.01914728210136,0.164212530605165,"rls/M8.csv",35.8666666666667,6.90974911037742,0.192650997501229,0.163553398287024,0.000269531206007296,-201.2,406,6.09336484013665,38.6644113362902,-199.9,404,434.272030161522,"Weib"
"RM112N",59,0.0036888932376687,63.9534476246353,6.02731042881044,0.0786089040628027,"rls/RM112N.csv",42.2542372881356,14.8945641789431,0.352498711013896,0.0781794793424463,0.00175450308751996,-238.5,481,3.32613362327384,47.0893481824196,-242.3,489,492.902377888116,"Gomp"
"S288c",41,0.00869318032287422,78.1924371073367,7.68079036039489,0.0854403649194871,"rls/S288c.csv",25.6585365853659,12.0345539096752,0.469027291156542,0.0638708216040447,0.0106472503881764,-160,324,2.25506046730418,28.8715057182179,-159.2,322,325.176613964525,"bin<2"
"SGU57",58,0.00636897129781575,53.9385863239113,7.64724487218418,0.123237283829914,"rls/SGU57.csv",23.3793103448276,10.7325175447965,0.459060484954423,0.0924888790419762,0.00758347101291887,-215.7,435,2.33936400220522,26.2968161911421,-219.8,444,438.867740273347,"Gomp"
"YPS128",69,0.00361105160105555,43.4929662165356,6.03106484805051,0.115675367437637,"rls/YPS128.csv",33.8405797101449,9.75678223898607,0.288316049032137,0.114948114151919,0.00141508329866609,-253.3,511,4.08253787752196,37.3466266135077,-253.5,511,527.041927710693,"NA"
"YPS163",130,0.00200331783157843,33.7461383643431,6.02189405569499,0.148813888021073,"rls/YPS163.csv",35.7384615384615,7.49837589252773,0.209812498069007,0.148111052768793,0.000443733636956361,-445.5,895,5.63623839528618,38.6440317441013,-443.2,890,947.253177638265,"Weib"
