29	25	33	23	23	36	41	20	25	38	23	21	29	18	25	24	23	29	36	27	42	29	29	27	29	41	26	23	23	21	20	19	24	26	28	35	19	21	19	20	29	36	21	26	26	24	21	21	27	30	20	39	23	24	9	24	21	35	20	32
27	26	29	18	37	28	30	30	9	42	23	20	35	9	28	29	41	23	28	23	25	41	26	35	41	19	35	30	35	24	18	30	20	29	35	29	25	25	29	25	31	25	36	26	25	41	34	20	33	23	25	24	26	26	41	24	31	27	30	42
20	23	30	33	25	31	30	21	26	30	33	23	25	23	29	32	39	23	42	25	20	26	23	41	30	29	39	27	20	23	34	30	23	21	26	29	23	18	30	21	40	23	41	26	24	23	34	23	38	32	36	36	29	42	23	26	21	25	27	39
25	37	28	26	23	31	24	41	29	24	23	29	35	41	37	35	42	37	26	23	20	26	42	36	21	36	34	29	29	24	40	23	24	33	31	25	42	24	19	33	26	36	20	20	23	23	20	25	19	25	26	20	36	31	36	26	41	25	37	29
40	41	23	25	32	37	24	28	23	21	25	23	20	23	26	39	41	31	36	20	24	25	23	21	24	26	29	24	38	26	29	25	26	29	26	25	29	29	40	30	20	29	23	20	24	31	28	20	35	26	30	26	25	37	23	23	29	39	38	27
23	29	34	20	23	40	40	20	41	20	25	29	26	41	42	27	9	26	20	42	24	25	26	26	26	24	33	29	18	29	26	34	20	26	42	24	32	27	20	27	32	26	23	26	31	23	41	29	24	25	26	29	23	42	20	38	20	21	9	21
29	27	24	42	24	42	19	27	37	24	37	20	21	29	20	42	24	23	9	31	29	29	40	26	9	29	27	27	33	26	23	21	9	37	26	25	20	20	25	23	30	29	41	31	20	40	31	32	24	26	23	23	34	26	37	19	35	38	20	24
24	24	26	36	26	20	41	23	36	21	39	31	36	24	29	42	21	25	42	40	25	18	26	31	34	29	41	38	24	21	26	20	31	23	26	26	36	24	32	24	21	20	26	20	20	23	31	20	25	29	40	26	23	26	29	42	26	36	25	24
24	35	41	30	42	39	32	42	40	30	9	31	41	26	29	23	24	24	20	23	28	41	36	27	40	25	27	26	25	33	24	24	27	36	25	41	23	23	34	27	21	26	24	24	24	23	29	9	34	41	26	36	36	25	36	41	29	36	36	9
34	25	23	23	30	26	23	26	9	36	30	24	26	36	42	27	26	23	37	41	39	25	31	25	25	18	35	27	40	9	31	36	21	20	25	23	25	23	29	20	30	24	29	36	21	27	42	29	24	27	20	38	41	31	41	24	41	27	26	29
23	23	20	35	21	23	20	34	41	26	28	26	23	26	24	33	42	41	33	26	28	37	29	25	23	36	41	34	25	26	20	41	23	23	25	33	32	9	38	24	26	40	25	20	32	40	36	26	35	23	40	23	31	26	24	27	26	21	26	20
20	33	29	29	29	36	23	27	23	27	32	27	37	39	27	36	23	23	38	42	39	42	27	34	41	30	30	20	25	29	38	29	39	26	20	28	37	27	27	20	23	24	21	38	23	25	21	29	41	18	38	29	32	39	30	25	36	29	38	36
21	30	25	28	33	31	26	39	23	30	36	33	36	24	30	27	38	30	29	26	38	38	24	21	20	24	23	29	24	26	42	41	26	36	21	36	21	23	9	23	21	35	39	42	23	42	26	34	31	31	41	28	29	23	39	23	29	24	31	23
20	36	29	41	20	34	24	36	29	27	38	37	26	25	31	20	29	34	26	32	23	25	40	41	27	20	26	26	23	40	38	28	32	32	40	23	34	34	36	27	29	31	29	39	25	20	25	23	20	35	29	42	21	38	35	40	31	27	21	36
29	29	36	37	42	39	29	27	31	23	29	29	21	23	26	26	25	29	26	24	29	41	20	30	28	30	23	38	25	20	41	34	36	21	38	20	30	29	24	23	39	36	21	36	24	20	23	25	24	20	20	25	24	25	31	26	23	25	29	26
30	21	30	41	42	36	23	28	33	28	29	28	24	31	23	34	29	29	26	19	26	40	42	26	21	26	29	23	39	26	20	30	28	24	29	26	23	20	20	29	25	33	26	42	28	42	18	36	36	21	20	24	29	24	21	26	32	26	30	25
25	38	32	41	26	25	20	26	26	27	25	32	41	36	23	39	23	36	26	34	23	20	19	26	34	23	27	24	38	9	26	26	23	20	29	38	39	24	29	23	23	23	30	25	30	28	42	33	28	23	31	23	27	23	20	23	23	30	35	41
27	38	23	37	27	36	23	29	35	23	26	31	30	24	36	20	21	30	40	20	39	26	21	29	27	31	30	30	26	23	21	23	20	41	29	26	21	31	36	36	26	39	31	29	29	26	29	41	18	23	30	27	26	42	34	37	27	38	20	25
35	30	23	29	29	29	26	39	20	34	26	27	27	39	24	41	27	23	31	41	23	34	23	27	26	36	39	26	40	28	24	24	27	42	36	32	29	29	29	23	26	41	26	37	21	27	31	34	27	20	20	31	42	23	23	35	19	24	35	25
25	41	26	27	23	29	30	29	34	36	24	41	36	41	24	26	21	30	23	26	34	29	35	34	30	26	36	40	21	27	32	40	29	25	23	25	20	32	36	24	23	18	26	21	29	31	21	25	25	28	24	26	26	27	35	29	26	30	34	26
24	20	41	27	25	41	19	23	20	34	24	20	23	19	25	24	29	25	40	18	26	26	23	23	36	24	24	36	30	23	26	23	41	29	9	23	33	19	25	30	42	36	29	23	23	20	21	27	20	26	24	20	26	34	32	26	19	31	24	37
34	25	36	20	38	30	30	21	19	36	25	20	37	21	34	23	20	30	23	23	29	28	29	29	20	29	23	33	23	24	42	21	21	29	24	34	34	24	21	38	23	24	31	31	29	42	26	26	26	24	19	26	34	23	24	23	30	26	27	26
23	24	33	29	42	26	31	29	37	36	29	30	20	31	23	26	39	42	37	9	34	26	24	25	23	24	24	23	40	27	27	20	41	26	25	34	29	42	9	20	26	42	38	24	23	26	21	9	24	21	29	27	18	35	20	33	23	29	37	28
25	23	31	34	26	24	21	28	25	37	18	21	25	20	23	30	23	33	25	36	42	29	20	39	23	29	29	29	28	23	29	9	25	21	26	24	26	23	20	9	20	33	20	20	36	20	29	25	18	23	24	24	37	24	33	34	42	23	31	38
29	28	28	31	19	25	38	26	21	19	30	27	39	23	36	27	26	29	29	42	41	26	26	36	37	35	25	35	42	24	24	21	39	18	31	20	37	33	24	41	27	23	26	9	23	25	33	27	29	25	27	25	34	20	29	38	32	36	36	23
36	23	24	25	20	36	24	29	42	41	24	23	21	21	27	37	20	24	31	23	30	23	29	41	23	19	26	26	36	20	32	33	41	36	29	23	34	26	25	25	42	38	9	31	26	23	41	23	40	20	37	18	20	28	25	23	24	41	29	36
32	23	21	37	31	25	33	25	24	24	29	26	21	36	36	36	34	36	36	29	26	24	29	36	19	40	36	35	36	23	24	25	27	27	24	24	19	25	29	20	26	29	32	29	24	31	23	29	23	20	20	26	36	24	31	41	33	21	20	26
23	26	41	33	34	20	30	24	23	23	21	31	29	40	23	21	21	29	35	23	20	24	29	36	21	26	36	26	36	27	20	29	29	29	31	25	36	18	31	23	21	21	41	26	24	20	20	18	34	27	36	35	29	29	26	20	29	20	26	34
20	38	24	23	39	27	28	19	30	35	26	26	36	26	24	34	24	20	24	37	24	25	29	27	36	40	28	23	23	30	30	18	34	42	26	25	24	34	29	25	29	40	29	29	29	41	26	38	23	24	18	36	28	37	20	23	36	32	40	21
30	18	42	23	26	42	31	36	33	32	23	36	20	29	36	23	40	21	38	38	30	20	30	25	23	33	26	26	25	23	25	24	24	26	23	32	23	32	19	36	34	26	38	37	20	27	20	21	23	30	29	23	40	24	26	40	18	23	27	29
24	24	29	36	24	32	20	26	24	26	26	25	36	19	26	20	41	33	29	23	34	25	19	34	23	18	24	21	42	38	42	20	26	23	26	35	31	29	29	26	26	20	26	21	26	24	23	42	26	29	9	41	27	24	20	36	38	24	34	41
35	23	29	24	18	24	20	24	41	30	27	29	29	26	26	36	30	31	27	41	20	27	32	28	9	37	25	21	26	21	23	29	29	36	18	20	38	27	19	39	23	23	20	23	38	19	20	29	31	36	41	25	29	26	36	26	29	27	29	34
28	21	35	29	42	23	23	21	42	20	21	29	23	26	40	31	23	36	29	33	23	23	24	29	27	23	26	21	24	24	42	27	23	25	26	20	18	21	31	20	30	37	26	25	23	27	25	36	29	36	29	20	26	26	23	34	27	41	32	20
23	26	27	29	29	36	23	9	19	36	20	29	26	41	32	24	37	29	27	29	19	30	31	31	20	26	31	36	26	27	29	34	25	23	32	36	33	29	27	39	29	42	26	23	21	35	29	26	18	18	27	31	29	36	28	23	23	23	35	23
19	25	27	29	29	33	20	40	29	38	27	36	19	42	37	21	21	42	42	9	20	23	33	24	26	24	30	34	29	21	40	25	38	21	21	20	31	36	37	21	20	20	20	31	36	41	30	29	35	26	29	25	42	32	26	39	26	26	23	36
24	29	24	39	19	36	24	27	27	20	21	25	36	29	41	25	36	21	26	29	21	36	29	21	20	38	25	24	21	31	29	23	19	29	41	41	21	21	29	41	27	38	20	21	26	27	25	29	27	24	26	39	9	23	20	23	42	27	21	34
26	41	26	36	20	34	26	25	29	29	31	21	32	26	40	32	25	21	29	36	31	21	21	30	27	27	37	26	23	23	36	19	27	40	19	23	9	27	27	25	20	29	34	23	20	37	39	26	25	42	42	18	24	25	41	23	18	23	23	29
28	36	18	34	33	20	23	28	24	31	34	9	26	37	31	21	20	29	9	20	20	29	29	23	19	29	41	35	23	42	28	21	29	26	24	33	26	34	27	28	26	36	29	23	23	9	29	40	27	21	38	25	27	28	18	29	23	20	21	24
26	26	28	27	37	38	26	42	27	34	29	26	27	20	31	32	26	29	37	38	32	34	20	20	34	25	23	25	41	29	24	42	26	26	31	36	38	23	36	20	21	9	36	23	25	26	36	36	25	29	23	33	38	20	39	23	33	24	33	20
34	25	31	26	29	29	24	23	25	27	20	21	20	23	27	42	19	27	24	23	26	34	34	25	41	26	30	31	29	23	23	27	26	21	27	25	23	19	23	42	29	18	31	25	36	36	34	23	36	28	29	20	29	33	41	30	38	29	25	26
21	23	23	20	26	36	29	20	21	20	29	18	24	23	30	30	26	31	35	30	28	23	23	21	26	36	26	24	35	26	25	23	37	24	36	39	20	25	26	36	24	30	25	42	26	33	41	26	24	25	25	25	9	21	24	24	35	21	26	33
21	38	21	27	41	19	40	23	26	25	26	23	23	29	27	23	21	32	9	41	21	42	34	42	35	40	25	39	34	36	26	40	21	27	20	39	23	25	36	24	25	37	23	31	9	29	21	20	23	26	24	41	27	24	38	29	32	19	25	36
24	36	21	38	27	36	26	26	29	36	29	18	24	21	9	26	23	18	37	23	26	26	23	40	25	27	18	26	29	9	38	24	40	33	26	39	33	41	18	27	34	30	25	29	20	21	41	20	24	36	36	25	34	23	42	34	26	25	34	41
19	26	24	9	35	21	24	28	24	42	41	41	21	23	27	29	24	31	29	24	28	24	31	24	27	23	23	24	30	36	23	41	25	29	30	42	42	26	26	27	25	38	29	36	29	23	25	25	36	31	20	38	29	29	21	20	26	40	26	39
26	20	39	34	20	23	23	33	25	9	24	29	36	29	21	26	26	25	23	24	26	20	29	36	21	25	21	29	35	24	33	24	36	31	29	34	41	42	29	23	42	18	25	26	25	41	23	26	25	23	29	38	37	27	42	26	34	29	26	25
32	29	34	21	26	26	24	36	24	29	24	26	27	36	26	25	20	27	40	24	26	23	20	31	34	29	21	37	42	41	25	26	26	30	27	27	29	39	31	20	29	26	26	24	23	34	24	42	24	26	21	29	21	39	33	29	23	23	24	23
31	23	30	18	29	39	23	31	32	26	23	29	30	23	26	41	24	26	20	31	18	23	34	25	38	28	40	23	38	30	31	23	23	20	38	33	26	32	24	29	33	20	31	23	26	23	20	32	34	36	23	23	35	26	29	23	21	20	26	21
