rls
3
2
10
10
3
7
5
4
8
11
8
5
3
9
7
8
11
11
8
5
2
7
4
12
9
2
7
5
9
8
11
4
2
12
14
11
8
2
11
11
16
10
5
5
10
11
13
12
11
4
4
9
5
11
10
10
8
5
8
7
9
10
11
5
8
6
12
4
5
6
8
6
7
8
12
10
13
13
12
14
5
6
7
8
3
8
4
6
6
5
7
8
8
9
5
5
6
4
7
8
6
6
13
10
10
5
12
7
8
11
7
11
12
4
1
11
8
1
7
