42	1
39	2
29	3
31	4
28	5
36	6
20	7
24	8
29	9
25	10
24	11
30	12
23	13
37	14
20	15
26	16
28	17
24	18
37	19
20	20
23	21
23	22
26	23
20	24
42	25
41	26
23	27
24	28
23	29
24	30
29	31
25	32
39	33
36	34
23	35
34	36
24	37
26	38
24	39
34	40
27	41
26	42
29	43
23	44
20	45
34	46
35	47
42	48
26	49
42	50
26	51
32	52
24	53
24	54
21	55
23	56
34	57
38	58
24	59
27	60
