"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00514395932572905,63.5523459027652,7.9957019463276,0.110077792518171,27.4333333333333,10.7897733544106,0.393308870756156,0.0785171854256217,0.0068544983005014,-229.7,463,2.68224328179866,30.6391298641312,-228.9,462,"<2"
"4742.csv",90,0.0140035627247161,80.1838726788163,7.64373465399003,0.0828562456767599,21.2222222222222,9.49485700855909,0.447401639146764,0.0622783578826646,0.01681562656582,-338.7,681,2.35763410539374,23.9926131547856,-324.6,653,"Weib"
"4743.csv",89,0.00272883821545229,55.6790772593236,7.76333781342326,0.121470005365269,33.3820224719101,10.7898369879606,0.323222986175864,0.0894918175949085,0.00297401233786545,-340.9,686,3.44846498649711,37.1368763694857,-337.1,678,"Weib"
"sir2.csv",117,0.00616233942011357,24.3846587407515,8.51053731403409,0.30800255988338,13.2051282051282,3.95129498968259,0.299224280772079,0.199472390804286,0.0103406727091635,-343.7,691,3.48534929600899,14.6427946509662,-327.8,660,"Weib"
"sir2SIR2OE.csv",69,0.0128431881735307,41.455096990505,7.75793857611377,0.163018279215741,15.0434782608696,6.48172721763151,0.430866260131575,0.120097219431381,0.0160811683537272,-229.3,463,2.51805578102897,17.0109866472266,-223.5,451,"Weib"
