"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00418066938328419,50.0333030757254,7.96341894488133,0.139175679333867,25.6833333333333,9.56599143269507,0.372459108346336,0.0996239101695323,0.0053142257522707,-220.7,445,2.93798777505309,28.6802668842683,-221,446,"<2"
"4742.csv",90,0.0151683859635078,85.6532312154533,7.55443307253659,0.076522893293418,21.1888888888889,10.0324131373415,0.473475187394197,0.05831926157765,0.0178549867809238,-341.1,686,2.25085414379688,24.0027697870252,-328.4,661,"Weib"
"4743.csv",89,0.00320867474931759,66.4632241024995,8.15641935299173,0.107674875085131,34,10.2713192920871,0.302097626237855,0.0750486207043506,0.00429252295868716,-347,698,3.43431900158772,37.6953063234282,-334.6,673,"Weib"
"sir2.csv",117,0.00711637697715816,24.4832623861038,8.32634623503128,0.299238970668777,12.7606837606838,4.37203016964693,0.34261723365619,0.19947268613697,0.0110954067081387,-345.8,696,3.17178311765897,14.231681606349,-338.3,681,"Weib"
"sir2SIR2OE.csv",69,0.0108482738412117,42.3750704174197,7.81870496786185,0.160913124171678,16.2173913043478,6.77336818902095,0.417660773049549,0.117497942591397,0.0138518555178384,-232.8,470,2.60087949935185,18.3268285586405,-226.6,457,"Weib"
