"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00497307982848116,60.0320746133973,8.08786754921928,0.118068009391058,26.45,10.1687874050024,0.384453210018995,0.0830930590930793,0.00690547925934599,-226.7,457,2.76470135830777,29.5490266004849,-225,454,"Weib"
"4742.csv",90,0.0130992603089269,69.2047209671135,7.81166384518282,0.0984277336862577,20,8.62710648433963,0.431355324216981,0.0721297710621504,0.0163884471792701,-330.2,664,2.44721032732749,22.5662621048028,-317.6,639,"Weib"
"4743.csv",89,0.00257882887807557,54.2161447187344,7.83767343482838,0.126118769054887,32.8651685393258,10.3310993554281,0.314347980387384,0.0918683303566118,0.00296153182427181,-338.4,681,3.52016488956455,36.5281752096482,-333.3,671,"Weib"
"sir2.csv",117,0.00364971775934275,8.02366355912974,4.96505250724614,0.4941698362632,13.1367521367521,4.15000204176515,0.315907767655512,0.205764262661606,0.00970112826427191,-343.1,690,3.40427547885288,14.5864046505154,-333.1,670,"Weib"
"sir2SIR2OE.csv",69,0.00960578793329858,39.9025080606625,7.93539678701187,0.173808542973494,16.2608695652174,6.42982977981863,0.395417339400611,0.12467871622972,0.0126869634418901,-230.4,465,2.73520966359009,18.3314717184279,-223.6,451,"Weib"
