"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.0046407552924983,55.8190559139149,7.89664055441537,0.123553514861511,26.6166666666667,10.3352148824621,0.388298618001082,0.0893571525014421,0.00586835442370402,-225.6,455,2.74734668105301,29.716384434252,-226.4,457,"Gomp"
"4742.csv",90,0.0137067730450908,76.1402244806833,7.67046817595356,0.0876076767759707,20.7888888888889,9.44111786902002,0.454142495035704,0.0655835164063666,0.0165728231007646,-336.2,676,2.33042640960264,23.4842165587708,-325,654,"Weib"
"4743.csv",89,0.00287019412520297,61.9278886961392,7.99882770137184,0.113015764766548,34.3483146067416,10.312284293717,0.300226791671841,0.0805074880100381,0.0035532231770585,-344.8,694,3.52516249744681,38.1255354344179,-334.1,672,"Weib"
"sir2.csv",117,0.00720417610792197,24.6619968573053,8.20891578415488,0.292308681485355,12.8974358974359,4.58141789410488,0.355219280059822,0.19833225084313,0.0106946970646212,-348.7,701,3.09429012944364,14.4291913024164,-342.7,689,"Weib"
"sir2SIR2OE.csv",69,0.00900173001795642,41.7685653640314,7.74752116682098,0.16154543753211,17.3333333333333,7.51795237036903,0.433728021367444,0.119220254344163,0.0112165769896268,-236.2,476,2.5446641617909,19.6035042449644,-234.2,472,"Weib"
