"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00468701804208677,61.002864681835,8.14061296784416,0.117053731904011,27.4,9.9867709105766,0.364480690167029,0.0817719835114804,0.00653668782859475,-227.4,459,2.92190086127587,30.5926801233078,-223.5,451,"Weib"
"4742.csv",90,0.00992891770250177,67.5430022820042,7.96202830578465,0.103075493693883,22.0888888888889,8.63185170864861,0.390777994858337,0.0738895576475302,0.0130024594619518,-333.9,672,2.66341856028383,24.8446969694272,-318.8,642,"Weib"
"4743.csv",89,0.00375511481492385,45.9871909931139,6.03154258514934,0.109411826999887,34.9662921348315,8.87469517812283,0.253807156443744,0.108711780394135,0.00153158420628232,-327.5,659,4.30667922840344,38.3999831751281,-320.9,646,"Weib"
"sir2.csv",117,0.00778604634110873,25.3644333283301,8.38451521215774,0.291136613090023,12.6068376068376,4.22218538150741,0.334912331956859,0.19297461316835,0.0123877609680927,-346.1,696,3.19530905071791,14.0651443725273,-333.8,672,"Weib"
"sir2SIR2OE.csv",69,0.0081185073686648,36.6791353502633,7.97811860207373,0.190247630851626,16.3768115942029,6.35957233411216,0.38832786818915,0.135507689934759,0.0108088461930196,-228.3,461,2.8198668886729,18.4444528325875,-223.2,450,"Weib"
