"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00435826088336628,64.1521155954897,8.15897472845481,0.111593743433118,29.1,10.383657302851,0.356826711438179,0.0777738902964018,0.00608575949801154,-230.3,465,2.96917566748604,32.4422616874841,-226.1,456,"Weib"
"4742.csv",90,0.00966158765610914,63.9397859734932,7.89885154446836,0.107896068768956,21.7222222222222,8.80248659681689,0.405229562001801,0.0780436026439063,0.0124479393317382,-332.2,668,2.60949217948992,24.46773909928,-320.3,645,"Weib"
"4743.csv",89,0.00446460276014486,48.727989045893,6.03458783762837,0.103320246458082,33.8089887640449,9.64703958887999,0.285339489335433,0.102599014402689,0.0020295512936259,-332.1,668,3.91595720104182,37.3704421993356,-327.3,659,"Weib"
"sir2.csv",117,0.00581971416784539,22.6530556872945,8.51036886100176,0.331538886615377,12.7777777777778,3.82620526674864,0.299442151310763,0.213507361200525,0.00990415036434513,-337.7,679,3.53111858755261,14.163698098753,-323.7,651,"Weib"
"sir2SIR2OE.csv",69,0.00914759787469337,40.9529795195739,7.90011544569809,0.168488728455035,16.8550724637681,6.84121455143671,0.405884612252049,0.121524743306649,0.0119534793216421,-233.1,470,2.68753563290617,19.0146100220453,-227.9,460,"Weib"
