"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.0104047751763035,82.5958835277018,7.74207043496186,0.0816271967440198,24.4666666666667,11.3741703615002,0.46488434720028,0.0604693870693886,0.0128253377272998,-232.6,469,2.1992684324176,27.3811840164437,-231.4,467,"Weib"
"4742.csv",90,0.0124778889463619,63.3210437172728,7.89495118182732,0.10888877973353,19.3333333333333,8.2298442924913,0.425681601335757,0.0788015825228782,0.0159785991304658,-325.2,654,2.47338947419954,21.754357759246,-315.1,634,"Weib"
"4743.csv",89,0.00318229177747875,65.6859934601849,8.1194003967029,0.108385365306506,33.9775280898876,10.3594242645502,0.30489046281249,0.075933118237709,0.00418288167619817,-346.8,698,3.43219405881878,37.711926627267,-334.9,674,"Weib"
"sir2.csv",117,0.00492154191627929,22.1227233718313,8.44186738445678,0.336390202027859,13.3333333333333,4.02577899936449,0.301933424952337,0.217866092236993,0.0081772544548447,-339.5,683,3.56703303980546,14.770211239094,-329.7,663,"Weib"
"sir2SIR2OE.csv",69,0.0118511211542101,41.24712946857,7.90133718023685,0.167316787111103,15.3623188405797,6.20713776629671,0.404049533843842,0.120654576188936,0.0154379009496134,-228.9,462,2.65320648410974,17.3199973218363,-221.2,446,"Weib"
