"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00911362827803486,82.2957470861112,7.84809036489737,0.0832131745244597,25.7666666666667,11.2194846654466,0.435426313018627,0.0606853167210965,0.011538265083157,-233.9,472,2.36160186753448,28.8422921301513,-230.5,465,"Weib"
"4742.csv",90,0.0142791913580259,74.6494461107325,7.67587035763235,0.0894296033721347,20.1888888888889,9.08745826003977,0.45012176301793,0.0668904821566047,0.0172728977453906,-333.7,671,2.34570198180026,22.8039858028931,-321.5,647,"Weib"
"4743.csv",89,0.00291618239578182,55.6357895506777,7.76456250789341,0.121586528429361,32.561797752809,10.6631854529538,0.32747532964558,0.0895718310591168,0.00321500257925319,-340.3,685,3.39217740912365,36.2791097890306,-335.8,676,"Weib"
"sir2.csv",117,0.00741869255929213,22.8840960212794,8.43666502791185,0.3249708889963,11.9230769230769,3.94390373333642,0.330779022795958,0.212439555857113,0.0121791270697614,-336.4,677,3.25231900046034,13.2603260622821,-327.2,658,"Weib"
"sir2SIR2OE.csv",69,0.0113575484857247,43.1302538991743,7.7486972431432,0.15647246730612,16.1594202898551,7.06404147863921,0.43714696145839,0.115476600754596,0.0142017765081884,-233.8,472,2.4993760003057,18.280960650203,-229.5,463,"Weib"
