"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.0063506416059468,75.3061762871067,7.98346151617223,0.0927342465184742,28.25,10.8340721173559,0.383506977605517,0.0662979101844423,0.00840414800926777,-234.4,473,2.76854624039331,31.7664039271056,-226.2,456,"Weib"
"4742.csv",90,0.0112552881852551,67.0290228090426,7.84698249950457,0.102149519902905,21,8.66738689026964,0.412732709060459,0.074461634100373,0.0142590693328277,-331.8,668,2.54903447433477,23.6749477935889,-318.3,641,"Weib"
"4743.csv",89,0.00298280697065754,65.69748093395,8.06284007543033,0.107505492981246,34.876404494382,10.6822071952288,0.306287513007527,0.0759184680419662,0.00384616544412159,-348.2,700,3.45029051463025,38.7240780388594,-337.3,679,"Weib"
"sir2.csv",117,0.00902839327996158,27.9058759991433,8.18586618625174,0.257503695152675,12.991452991453,4.76064275306813,0.366444211913797,0.176583796462813,0.0131246416322072,-355.6,715,2.94293107394222,14.5408611434097,-347.8,700,"Weib"
"sir2SIR2OE.csv",69,0.00735614410239464,37.3923215893995,8.03241586252522,0.188071121652924,17.1449275362319,6.31821680520801,0.368518139948735,0.132933206031806,0.00998272483521013,-229.6,463,2.94010360385128,19.2546133562766,-223.2,450,"Weib"
