"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00469549015864239,61.0784278661615,8.09560273893904,0.116171993727267,27.4166666666667,10.6266241696476,0.387597234151279,0.081676722935217,0.00645721294928913,-228.2,460,2.70055154058976,30.4948959385422,-229.4,463,"Gomp"
"4742.csv",90,0.0142970103318724,68.9360097598785,7.67817461975955,0.0968749807687058,19.2888888888889,8.81551803935097,0.457025704805062,0.0724188129524899,0.0173715150078182,-329,662,2.3278198982845,21.8036666643204,-318.8,642,"Weib"
"4743.csv",89,0.0023738064539981,56.6367224886119,7.63181495900695,0.11709390423043,36.5393258426966,10.7935757195229,0.295396137465418,0.0879772786438189,0.00231503802157607,-343,690,3.75379181908416,40.4473848954709,-337.5,679,"Weib"
"sir2.csv",117,0.00487952487088946,22.7321586147832,8.2536637899708,0.319092608532723,13.8632478632479,4.46230569538537,0.321880250530264,0.212890918637954,0.00737309753964749,-346.2,696,3.43574550108839,15.4283383056565,-340.1,684,"Weib"
"sir2SIR2OE.csv",69,0.00918876436082539,39.4435407096194,7.83928531509989,0.173394304670826,16.4927536231884,6.94012880963229,0.420798671234295,0.12615469265693,0.0117768897788181,-231.9,468,2.61452618926817,18.6237395706723,-229,462,"Weib"
