"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00690891664141091,82.5853886944632,7.54834035963569,0.0792917544271933,29.6333333333333,14.0495089083203,0.474111661698098,0.0604867457918287,0.00807949109144689,-241.6,487,2.18833284773509,33.2393296147229,-243.8,492,"Gomp"
"4742.csv",90,0.00459508806597744,2.37759190271783,2.25923104912056,0.529624553179682,20.3888888888889,10.0545639974355,0.493139378620816,0.058116332637836,0.0192046126264019,-339.1,682,2.14864203740588,23.0500883562109,-329.5,663,"Weib"
"4743.csv",89,0.00290853568148981,62.9761118054758,8.13419550413767,0.113284153302036,34.2696629213483,9.91642811076629,0.289364623560066,0.0791645671500715,0.00378202599879896,-343.9,692,3.5977279342729,37.9057462970982,-331.6,667,"Weib"
"sir2.csv",117,0.00498438820551181,19.7995453364273,8.34545038756762,0.370990861797894,12.3760683760684,3.92543978587442,0.317179872201179,0.241462705422783,0.00810243460777459,-330.8,666,3.49514348403487,13.7390807293908,-325.8,656,"Weib"
"sir2SIR2OE.csv",69,0.00975442951291722,38.4283324890102,7.93500942891329,0.180466051471179,15.8115942028986,6.257408226675,0.395748091329583,0.129412829714616,0.0128466288350773,-228.3,461,2.7408969082076,17.8281048860956,-221.7,447,"Weib"
