"files","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"4741.csv",60,0.00502989586133962,76.9387232019131,8.01887366268906,0.0912268019352125,31,12.3891696825788,0.399650634921896,0.0648952674971558,0.00676683908901645,-239,482,2.68620110218883,34.8225038072903,-235.1,474,"Weib"
"4742.csv",90,0.0120902464832657,74.2322287505938,7.84766422912247,0.0922465126586637,21.5444444444444,8.98708325421698,0.417141564146224,0.0672569085126754,0.0152355242290839,-336.2,676,2.49447252761721,24.2535963112991,-322.1,648,"Weib"
"4743.csv",89,0.00553075683225589,52.9245836653578,6.03654529095415,0.0951645708315862,32.314606741573,10.266445239466,0.317702929872209,0.0944662897110719,0.00292802215134998,-336.5,677,3.51491684378604,35.9031796673053,-332.8,670,"Weib"
"sir2.csv",117,0.00656431313414248,23.4772024325837,8.37608343405156,0.31418068039548,12.6923076923077,4.18219035678332,0.329505906898079,0.207199998770184,0.0105141133736736,-342.2,688,3.29369186021134,14.1386170920073,-332.9,670,"Weib"
"sir2SIR2OE.csv",69,0.0116363757944372,42.268210786384,7.8027850553115,0.160943293523626,15.7826086956522,6.71887062729994,0.425713565917076,0.117796238058927,0.0147423110161452,-231.7,467,2.55375052400657,17.8364999221779,-226.2,456,"Weib"
