19	1
34	2
17	3
22	4
42	5
3	6
24	7
26	8
19	9
22	10
27	11
19	12
9	13
23	14
33	15
23	16
42	17
19	18
3	19
42	20
3	21
3	22
32	23
23	24
29	25
34	26
29	27
23	28
19	29
42	30
31	31
3	32
19	33
34	34
23	35
37	36
22	37
23	38
4	39
21	40
39	41
46	42
26	43
23	44
22	45
24	46
30	47
24	48
5	49
4	50
4	51
23	52
5	53
21	54
27	55
26	56
32	57
17	58
5	59
9	60
1	61
20	62
23	63
13	64
5	65
9	66
1	67
31	68
20	69
12	70
24	71
