"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00385359663076794,50.7317395550372,8.21611649582552,0.142240667462171,26.24,8.49464749972465,0.323728944349263,0.0974237681312256,0.00545295990541402,-913.8,1832,3.29367930717952,29.1551673479954,-892.2,1788,1814.79905585681,"Weib"
"sir2",90,0.00241385598768219,15.092173394119,7.72136354279502,0.445354248673962,14.2,3.37605580655723,0.237750408912481,0.308443940501928,0.00236940028355325,-239.9,484,4.80744159690968,15.494456763806,-236.3,477,488.24143928964,"Weib"
"SIR2.ox",60,0.0034150500388059,66.2425985916779,8.08434208327494,0.106945413282216,33.1333333333333,10.5997548207441,0.31991211732628,0.0753360145022491,0.00451591149272833,-234.2,472,3.3029262235814,36.9258379413915,-226.3,457,469.768403217729,"Weib"
"fob1",140,0.00330398015403398,77.0319946715396,7.70623073848311,0.0870577318824227,38.4214285714286,14.098863598852,0.366953133266272,0.0647757812498983,0.00376393107679581,-573.1,1150,3.01695935053905,43.0968267845737,-566.4,1137,1148.68879206767,"bin<2"
"hxk2",120,0.00383436473817773,93.2163026695316,7.65189976463725,0.071359832713162,40.7666666666667,16.3207005396963,0.400344248725175,0.0535890866884552,0.00442468531694208,-508.3,1021,2.73943797310114,45.9727735684065,-501.3,1007,1019.97020991364,"bin<2"
"fob1.hxk2",160,0.00320522340241889,116.012414535254,7.37379081621267,0.054940592709376,51.93125,21.3427028977384,0.410979957111343,0.0430696280187139,0.00331447806683158,-715.6,1435,2.67158443562682,58.4772205930893,-713.8,1432,1436.87042944488,"bin<2"
