"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00450862759034164,58.8842513595669,8.17867464360111,0.121911622850832,27.128,9.39236295762205,0.346223936804116,0.0843086741664558,0.00642499178793331,-940.1,1884,3.07112333102233,30.3086325525328,-913.6,1831,1868.12214792614,"Weib"
"sir2",90,0.00264419881532039,16.2113909131889,7.95002339255312,0.428712343670576,13.9888888888889,3.5458297849615,0.253474726486525,0.289277632814897,0.00314400066192863,-244.4,493,4.47794846223064,15.3084960253342,-241,486,494.185115506094,"bin<2"
"SIR2.ox",60,0.00548990810812579,55.7894407376512,6.0360138649615,0.0902682263592363,34.1333333333333,9.16971187220237,0.268643902505929,0.0896181668735358,0.0029250135425024,-226.5,457,3.9287759425218,37.5890618854957,-218.7,441,466.443720264029,"Weib"
"fob1",140,0.00306090502373237,72.0917977062586,7.66906370671516,0.0925079401388848,38.0785714285714,13.6065303075123,0.357327751463462,0.0691833412511095,0.00339299154777072,-567.2,1138,3.11959074530311,42.6464604122507,-561.6,1127,1137.82860002296,"bin<2"
"hxk2",120,0.00764098541567509,113.314724371862,7.4505656434598,0.0569261027568767,34.225,16.5120086171074,0.482454598016286,0.0441035461338978,0.00877354796799974,-507.2,1018,2.17395483206849,38.5726854430228,-502.7,1009,1017.98060733473,"bin<2"
"fob1.hxk2",160,0.00302086007916604,105.290011336575,7.31697762616145,0.0599959820117058,50.50625,20.7703819349397,0.411243795271669,0.0474463818204242,0.00299059321113878,-706.6,1417,2.67224405870258,56.7341407421356,-712.1,1428,1421.74736811018,"Gomp"
