"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"fig1b.BY4742",250,0.00567317566037774,64.3047991782403,7.99057180460645,0.10870995468363,26.832,10.2406670214482,0.381658729183371,0.0773968505867094,0.00750669399114642,-953.8,1912,2.81109076851031,30.1252547172265,-932.6,1869,1900.08218922074,"Weib"
"fig2b.sir2",90,0.00438576766842882,21.4667209877205,8.34725770805279,0.342262691738324,13.6666666666667,4.1597320570581,0.304370638321325,0.225680341814297,0.00682232797597472,-261.3,527,3.61479583553027,15.1535394680288,-255.6,515,523.794630332502,"Weib"
"fig4b.by4742.SIR2.ox.2glucose",60,0.00282944507655246,63.6166865914291,7.95870427894844,0.109384890219761,35.3,10.4950351458137,0.297309777501804,0.0784454222442819,0.00345675570794192,-233.9,472,3.54705122781727,39.1571224565138,-226.3,457,469.394653924984,"Weib"
"fig1b.fob1",140,0.00251082468431458,61.9688220496675,7.45462520446248,0.104159236709214,38.65,12.4715070945188,0.322678061953915,0.0803794699133884,0.00231651573372964,-554.5,1113,3.50653427273846,43.0633269562042,-549.4,1103,1116.16567966418,"Weib"
"fig1b.hxk2",120,0.00738342008096399,101.556395287649,6.02720409505142,0.0495016003749674,39.6083333333333,17.6165009704702,0.444767539755191,0.0492331935047347,0.00537786630587147,-513.1,1030,2.37864977000756,44.5307811053518,-513.8,1032,1037.41695373468,"Gomp"
"fig1b.fob1.hxk2",160,0.00318444728212414,107.732066594279,7.41093494965687,0.059508140448104,49.525,20.4938861875727,0.413808908381074,0.0463725560503719,0.00331344518506399,-706.1,1416,2.65885260276776,55.693951298906,-708.9,1422,1419.00307160349,"Gomp"
