"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00534284599585212,62.2111010213587,8.0687055693712,0.113624505165796,26.66,9.72970031774321,0.364955000665537,0.0799380421896722,0.00732090964673431,-946.5,1897,2.91556933706786,29.8620828565781,-921.3,1847,1882.4534501054,"Weib"
"sir2",90,0.00190853468816916,11.4279348266584,7.05570303045952,0.529903532205412,13.9555555555556,2.77998913226843,0.199203042917324,0.407315792864972,0.000815671356078164,-218.4,441,5.93304091930855,15.0355665332153,-217.6,439,462.345568629649,"Weib"
"SIR2.ox",60,0.00315229866239331,70.3983920745938,7.93958005591134,0.0985758317968142,36.1833333333333,11.3965377833063,0.314966497926475,0.0709129448116571,0.00390850260284852,-238.7,481,3.33802963235161,40.2914747385323,-230.9,466,479.085878396415,"bin<2"
"fob1",140,0.00315060542316228,74.497875604646,7.75977164797647,0.0907377773273699,38.1,13.5265792173683,0.355028325915179,0.0669580731066202,0.00365730354729298,-568.4,1141,3.12376552506241,42.636309315011,-561.1,1126,1138.23849654475,"Weib"
"hxk2",120,0.00523038568156518,101.556186778674,7.65521254798735,0.0655323201775125,37.4416666666667,16.4080303322414,0.438229165339187,0.049200878941424,0.0062535124245427,-507.9,1020,2.4361084934802,42.1924709480241,-503.3,1011,1018.97202564193,"bin<2"
"fob1.hxk2",160,0.00656055042108367,136.144899258171,6.0229563559839,0.0368941942250725,48.76875,22.2171167156594,0.455560511919198,0.0367253719658439,0.00495943187023075,-722.5,1449,2.35511553108047,55.0502834554324,-718.7,1441,1456.31417779952,"Weib"
