"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00417997617897314,57.1296111654646,8.10473090117909,0.124361618366378,27.508,9.63270950301513,0.350178475462234,0.0868448888943814,0.00580463131978864,-940,1884,3.06781251567888,30.7363284990926,-920.2,1844,1871.32582886705,"Weib"
"sir2",90,0.00287398493713112,16.3569308987897,8.13350007640051,0.436114826218919,13.3333333333333,3.42823700883764,0.257117775662823,0.286727574001726,0.00396695113650107,-243.6,491,4.32838310400107,14.6184579107267,-238.5,481,489.901547731513,"bin<2"
"SIR2.ox",60,0.00261889275410932,55.9755516786937,7.73348190863788,0.120293265661567,34.4333333333333,10.2368007890884,0.297293343342353,0.0891480418767005,0.00274436735599425,-229.7,463,3.65360820411009,38.2219044903304,-224.2,452,463.347787139516,"bin<2"
"fob1",140,0.00247429587735756,61.8509212679662,7.53480583485727,0.105654139031261,38.5142857142857,12.2430339696127,0.317882929478073,0.0805149555755898,0.00236417389002491,-552.5,1109,3.55846672317704,42.8115753082655,-547.5,1099,1111.03418851897,"Weib"
"hxk2",120,0.00632262947512066,108.860857500654,7.5564103478854,0.0602274361824317,36.25,16.3908408529137,0.452161126976931,0.0459045880891366,0.00741336245138837,-508.9,1022,2.36281869159143,40.9462751638653,-501.1,1006,1020.39249583202,"bin<2"
"fob1.hxk2",160,0.00614029483336617,114.82670281794,6.02474789411085,0.0437594023933412,46.19375,20.3295171823613,0.440092375751294,0.0435434298299774,0.00440969138684458,-706,1416,2.4592994179063,52.0698211140549,-706.3,1417,1426.27448018136,"Gomp"
