"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00394074194163606,52.6316359420331,8.10865600276089,0.135064317791492,26.632,9.1124487867733,0.342161639635525,0.0940713823044711,0.00548966301797982,-924.9,1854,3.15248186107281,29.7051230528571,-907.3,1819,1841.36827209504,"Weib"
"sir2",90,0.00235682803922256,14.8760666442828,7.56891876663067,0.44157632011922,14.4111111111111,3.04606743875578,0.211369367377039,0.313385810698487,0.00215227464242891,-236.2,476,5.11770072523993,15.6289523616876,-229.4,463,481.265502022386,"Weib"
"SIR2.ox",60,0.00384046317053229,74.2380520342407,8.05394241000245,0.0950178812174244,34.25,11.3833434664239,0.332360393180261,0.0672485007994891,0.00505598205936713,-239,482,3.15179319805973,38.2484436700968,-230.4,465,479.241679061112,"Weib"
"fob1",140,0.0045603183554618,87.56876286257,7.88469276755041,0.0786204183146359,35.3285714285714,14.4049566095465,0.407742403019918,0.0570277765891265,0.00587190392364213,-577.2,1158,2.67411073265017,39.8542307739341,-567.4,1139,1155.48620228542,"Weib"
"hxk2",120,0.0068726119168612,113.422647392519,7.46388181925547,0.0569893400291221,35.9416666666667,16.9905044332521,0.472724445163517,0.0440615438134137,0.00789185642905565,-511,1026,2.26587632401098,40.6575117695387,-504.3,1013,1025.61883326738,"bin<2"
"fob1.hxk2",160,0.00598230480500084,122.700140904093,6.02358070655713,0.0409419310323672,48.45625,21.3314209662707,0.440220218573882,0.0407494087165244,0.00433284898913487,-714.7,1433,2.46136525488556,54.6556555090517,-713.3,1431,1443.02442547808,"Weib"
