31	1
29	2
3	3
9	4
28	5
16	6
19	7
3	8
20	9
36	10
21	11
23	12
25	13
35	14
30	15
28	16
21	17
21	18
16	19
35	20
31	21
31	22
29	23
28	24
36	25
40	26
38	27
33	28
21	29
42	30
44	31
20	32
38	33
29	34
31	35
33	36
38	37
27	38
35	39
16	40
25	41
9	42
23	43
27	44
29	45
37	46
31	47
21	48
7	49
22	50
14	51
27	52
30	53
27	54
20	55
21	56
15	57
22	58
