"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"fob1 hap4_MATalpha_temp30_media_0.05% D_n80.csv",80,0.00313465753040084,63.5687855091487,7.97671474855562,0.109750637717494,NA,33.675,11.1409553484407,0.330837575306331,0.078479597575518,0.00392201599927852,-311.9,628,3.30668291946482,37.5156839141611,-305.6,615,"Weib"
"fob1 hst1 hst2 hst3 hst4 sir2_MATalpha_temp30_media_0.05% D_n42.csv",42,0.0860121006645815,78.3628391684929,6.40581408393822,0.0689844081875956,NA,7.52380952380952,5.84448080373894,0.776798081509606,0.0637924948169065,0.0865327048978971,-124.6,253,1.29235575287552,8.15470623489678,-124.8,254,"<2"
"fob1 hst1 hst2 hst4 sir2_MATalpha_temp30_media_0.05% D_n160.csv",160,0.00468553355391043,80.5048548947037,7.7758587956812,0.0841670828988348,NA,33.68125,13.9560729888619,0.414357334981982,0.0620064681762802,0.00577227457254386,-650.6,1305,2.6394464273519,37.969303659192,-644.7,1293,"Weib"
"fob1 hst1 hst2 sir2_MATalpha_temp30_media_0.005% D_n40.csv",40,0.00321704304532044,77.2509734857597,7.18511253351206,0.0800651727017034,NA,40.85,17.915113230211,0.438558463407859,0.06467435551886,0.00294984571595378,-167.4,339,2.5039440283466,45.8425722336866,-172.5,349,"Gomp"
"fob1 hst1 hst2 sir2_MATalpha_temp30_media_0.05% D_n138.csv",138,0.00298008056938258,73.5584254033519,7.69846328312837,0.0910631684460055,NA,38.9420289855072,13.8810210798101,0.35645346278634,0.0678094252460261,0.0033200591937037,-561.3,1127,3.11894768556787,43.5211395380698,-557.8,1120,"Weib"
"fob1 hst1 sir2_MATalpha_temp30_media_0.05% D_n100.csv",100,0.00691992097486385,98.7585810616246,7.5892391294291,0.0667206743818794,NA,32.85,14.9290409144815,0.454460910638706,0.0505935441939322,0.00819138999113842,-414.3,833,2.37913340612525,37.1823122808306,-407.2,818,"Weib"
"fob1 hst2 sir2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00215610776781284,51.1727251051724,6.02082357797335,0.0981152277439658,NA,45.425,12.0891718873989,0.266134769122707,0.0977046049064666,0.000669522809613321,-154.8,314,4.52014647874892,49.9347250929783,-155,314,"<2"
"fob1 hst3 sir2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.0137215446195312,135.490440341799,6.00236437041978,0.0369204230040173,NA,31.45,19.5945439815821,0.623037964438221,0.0369029528476001,0.0119688082411694,-170.6,345,1.61859986415766,35.0783526122886,-172.4,349,"Gomp"
"fob1 hst4 sir2_MATalpha_temp30_media_0.05% D_n100.csv",100,0.00355780187205444,87.9301582349145,7.50467372970967,0.0739754580258092,NA,41.2,16.6557540031708,0.40426587386337,0.0568137583966643,0.00383985420002388,-422.2,848,2.75095474945421,46.441559232641,-420.3,845,"Weib"
"fob1 idh2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00268779310692877,58.6453429969776,7.44051048943957,0.109821345742176,NA,36.1,12.5223902035616,0.346880615057109,0.0851205479673927,0.00249116902323829,-156.9,318,3.31988164399136,40.3439894735537,-156.7,317,"<2"
"fob1 los1 sir2_MATalpha_temp30_media_0.05% D_n117.csv",117,0.00417274498714659,89.150316241217,7.67956330288037,0.0749247292046307,NA,38.1709401709402,15.7498169657074,0.412612759737522,0.0560311570198391,0.00490349631477219,-488.9,982,2.54835314594053,42.7037973513939,-490.9,986,"Gomp"
"fob1 mkk1_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00189114416660105,40.3628770787361,6.84724902841937,0.144867002840583,NA,36.2,8.7506776294387,0.241731426227588,0.123567899326464,0.000849987186235428,-143.9,292,4.81889968487139,39.5488438269269,-142.6,289,"Weib"
"fob1 msn2 msn4 pCM225PNC1_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00309328595092222,57.9286666145475,7.93398745928816,0.119698723697998,NA,32.025,10.6397597331654,0.332232934681198,0.0861179194066335,0.00375965452621314,-153,310,3.33560476513858,35.6009953502201,-151,306,"Weib"
"fob1 msn2 msn4 sch9_MATalpha_temp30_media_0.05% D_n40.csv",40,0.000797374035735108,21.0914263347294,6.01041201622329,0.237556812740212,NA,34.6,7.48605541263392,0.216359983024102,0.237016821686798,3.29219914034219e-05,-124.8,254,6.97312620367536,37.0415135403965,-132.3,269,"Gomp"
"fob1 msn2 msn4 sir2_MATalpha_temp30_media_0.05% D_n39.csv",39,0.0038432364783397,65.481664369606,7.66238319958944,0.101744255643597,NA,32.5128205128205,12.8367724154432,0.394821864512844,0.0762394330849244,0.00436560389682623,-154.3,313,2.85577146196437,36.6278218215697,-153.4,311,"Weib"
"fob1 msn2 msn4 tor1_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00200454327156601,42.5279336477308,6.02052784498904,0.118052475499404,NA,40.625,12.3323371046018,0.303565221036352,0.117562947267594,0.000534193316465893,-150.4,305,4.20489041456969,44.7439652261203,-155.8,316,"Gomp"
"fob1 msn2 msn4_MATalpha_temp30_media_0.05% D_n140.csv",140,0.00266857423634022,80.161789315283,7.64328594660015,0.082873473800236,NA,42.7714285714286,16.0544679261116,0.375354961532334,0.0622499088156211,0.00291322234918973,-584.6,1173,2.97099255847786,47.8673316102996,-586.9,1178,"Gomp"
"fob1 nem1_MATalpha_temp30_media_0.05% D_n80.csv",80,0.00927718017158905,12.8667334735998,8.14621399658614,0.555402349108175,NA,7.6625,2.70930767932803,0.353580121282614,0.36658176440708,0.0145940192635973,-193.5,391,3.19717480235093,8.57773732951473,-191.4,387,"Weib"
"fob1 phb1_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00300481492509811,61.6417177823044,7.81319495533682,0.110528959939087,NA,33.875,11.8368990655146,0.349428754701537,0.08096188496565,0.00352005689093653,-156.3,317,3.19873753724504,37.8113485218546,-155,314,"Weib"
"fob1 phb2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00336934815656037,42.634227188863,7.88562986471869,0.161504742051883,NA,25.2,8.89309729437272,0.352900686284632,0.116807960413907,0.0040048530875146,-143.1,290,3.24056651842376,28.10033042227,-143.6,291,"<2"
"fob1 pmr1_MATalpha_temp30_media_0.05% D_n46.csv",46,0.0238556146950711,1,1.8394347896743,0.839434789674296,NA,8.52173913043478,5.36962291427861,0.630108811369428,0.0966289739682206,0.0588438716823738,-138.4,281,1.68380340262521,9.58292765581547,-136.5,277,"Weib"
"fob1 pnc1_MATalpha_temp30_media_0.05% D_n80.csv",80,0.00371499917764859,78.8509078063334,7.59509358075074,0.0836400463130878,NA,37.45,14.8995794690464,0.39785258929363,0.0633455497282604,0.0041393183611943,-329.2,662,2.76595816927565,42.0939933990039,-328.3,661,"<2"
"fob1 rad53_MATalpha_temp30_media_0.05% D_n34.csv",34,0.133141953303064,61.3092815015693,6.65948465737506,0.0923104058433664,NA,5.08823529411765,3.77686455705694,0.742273959190382,0.0814788264798999,0.1366490332896,-87.6,179,1.44503915255923,5.63412255637321,-86,176,"Weib"
"fob1 rei1 sir2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00355804413608806,68.5283910974393,6.02046659755524,0.0732611187444446,NA,44.5,16.4721988008078,0.370161770804669,0.0729612476753863,0.0017107863714182,-165,334,3.11550869772181,49.6415944823452,-168.7,341,"Gomp"
"fob1 rpl31a sir2_MATalpha_temp30_media_0.05% D_n80.csv",80,0.0019075940876696,43.6171909128341,6.01958554979643,0.11508273331558,NA,41.975,12.5445787372953,0.298858337993933,0.11462151005705,0.000505352879722926,-302.3,609,4.19330692070149,46.1094784230425,-314.6,633,"Gomp"
"fob1 rpn4_MATalpha_temp30_media_0.05% D_n39.csv",39,0.0104885917757899,51.2110977443524,7.72577068814812,0.131334241685726,NA,18.5384615384615,8.3566744639938,0.450774971086802,0.097368671887495,0.0129639930041796,-138.1,280,2.42574009559707,20.9546832093222,-136.3,277,"Weib"
"fob1 sch9 sir2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00160187533681537,52.6494984392508,6.0175383065763,0.095300780735181,NA,53.25,13.8522422511525,0.260136004716479,0.0949643511448011,0.000339803235390085,-157.2,318,4.74080192224791,58.0109380578461,-161.1,326,"Gomp"
"fob1 sch9_MATalpha_temp30_media_0.05% D_n60.csv",60,0.00162580886501643,46.5131538024305,6.01827284992611,0.107889326774997,NA,49.4,10.4981031377828,0.212512209266859,0.1074884799668,0.000312223522148798,-225.7,455,5.53201357106576,53.4761537991102,-224.9,454,"<2"
"fob1 sir2 snf1_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00449362245036069,79.4793138832668,7.92789529655033,0.0871660178990157,NA,33.8,12.9262206188499,0.382432562687866,0.0628308176587974,0.00575415729903117,-161.4,327,2.83781872910028,37.9023909580444,-158.3,321,"Weib"
"fob1 sir2 tor1_MATalpha_temp30_media_0.05% D_n80.csv",80,0.00495459772492772,86.9957301434317,7.84558653793356,0.0786887646858886,NA,34.5875,13.7137958349442,0.396495723453391,0.0574159285505488,0.00619758944763196,-327.8,660,2.70563565399666,38.8870370600496,-321.2,646,"Weib"
"fob1 sir2_MATalpha_temp30_media_0.005% D_n80.csv",80,0.00325995580499287,63.3448235019095,6.02491114066511,0.079326310547122,NA,43.6625,15.4542556917938,0.353948026150445,0.0789298218878519,0.00148892512944545,-325.1,654,3.31823331452846,48.6966718539566,-331.7,667,"Gomp"
"fob1 sir2_MATalpha_temp30_media_0.05% D_n868.csv",868,0.00402373798349399,89.4666036482071,7.58757375593809,0.0736316512230774,NA,39.1658986175115,16.1448214671624,0.412216291137104,0.0555101446729101,0.00462364468493759,-3647.7,7299,2.65006467930702,44.1225708753019,-3630.4,7265,"Weib"
"fob1 sir3_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00318510659382857,67.658675586951,7.43801068172091,0.0951542522207246,NA,36.8,14.424338406372,0.391965717564457,0.0738095261652115,0.00317270035240241,-161.5,327,2.89105695728839,41.3261415240647,-162.6,329,"Gomp"
"fob1 slm2_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00223657535991047,45.9166881364367,7.51811400514748,0.14195522956228,NA,32.625,9.65477827760657,0.29593190122932,0.108636950704411,0.00195554650131987,-147.7,299,3.88429012306528,36.1061802700254,-146.6,297,"Weib"
"fob1 spo7_MATalpha_temp30_media_0.05% D_n80.csv",80,0.00394587568621089,51.1806690095157,6.0310219245548,0.0982992606763193,NA,36.0375,11.5566231215993,0.320683263866786,0.0976851513077851,0.00175097778746102,-306.2,616,3.66251365193234,40.081605438968,-307.3,619,"Gomp"
"fob1 tor1_MATalpha_temp30_media_0.05% D_n60.csv",60,0.00227783483554953,51.2764800453639,6.02137818458673,0.0979275133578663,NA,44.1833333333333,13.1051699808125,0.296608901866748,0.0975052036060225,0.00075041668073736,-233.2,470,4.18804261315643,48.721636699049,-237.4,479,"Gomp"
"fob1 whi5_MATalpha_temp30_media_0.05% D_n40.csv",40,0.00296620989922589,60.042641614574,7.67342963475207,0.11114483732395,NA,34.275,12.070280306052,0.352159892226171,0.0831233912717522,0.00317262300156117,-156.2,316,3.23909110145331,38.3243549922374,-155.3,315,"<2"
"fob1 ybr238c_MATalpha_temp30_media_0.05% D_n80.csv",80,0.00575807142688772,72.0619057113749,7.58602405785701,0.0913939756774627,NA,29.45,13.1600661765871,0.446861330274605,0.0692985165600674,0.00669217327892203,-317.3,639,2.41957209931884,33.2057700320124,-318,640,"<2"
"fob1_MATalpha_temp30_media_0.05% D_n1490.csv",1490,0.00265856974397359,66.2160169803927,7.46793017419371,0.097679239391716,NA,39.2422818791946,13.4016211503345,0.341509731559207,0.0732536374032779,0.00273682166612723,-5999.2,12002,3.26835406909831,43.7575434630467,-5977.4,11959,"Weib"
"fob1_MATalpha_temp30_media_SD 0.05% D_n80.csv",80,0.0037414945090002,66.6142463753536,6.02725664763543,0.0754681906826382,NA,43.25,14.6792715302302,0.339405122086248,0.0750562057076818,0.0018126930856663,-325.3,655,3.42392109550057,48.2312007398307,-326.8,658,"Gomp"
"tor1_MATalpha_temp30_n180_media_0.05% D.csv",180,0.0047824410861694,72.6788611675557,7.80223700917561,0.0935930599338033,NA,31.4722222222222,12.4467269510469,0.395482939309521,0.0686270064042618,0.00589336091504587,-715.3,1435,2.74795385114242,35.4078337937736,-705.5,1415,"Weib"
