14
28
29
29
30
33
33
33
36
36
38
38
39
42
45
50
51
51
52
52
53
53
54
56
60
61
61
62
65
13
14
20
22
29
36
38
39
39
41
41
43
45
46
47
47
47
48
48
50
51
53
53
54
54
55
57
57
61
68
