1	1	1	1
2	0	1	1
3	0	1	1
4	0	1	1
5	0	1	1
6	1	1	1
7	0	1	1
8	0	1	1
9	1	1	1
10	0	1	1
11	1	1	1
12	1	1	1
13	0	1	1
14	1	1	1
15	0	1	1
16	0	1	1
17	0	1	1
18	2	1	1
19	4	1	1
20	7	1	1
21	2	1	1
22	3	1	1
23	1	1	1
24	6	1	1
25	4	1	1
26	1	1	1
27	0	1	1
28	3	1	1
29	3	1	1
30	1	1	1
31	3	1	1
32	3	1	1
33	2	1	1
34	2	1	1
35	0	1	1
36	0	1	1
37	2	1	1
38	1	1	1
39	7	1	1
40	2	1	1
41	4	1	1
1	1	2	1
2	0	2	1
3	0	2	1
4	0	2	1
5	0	2	1
6	2	2	1
7	0	2	1
8	0	2	1
9	2	2	1
10	0	2	1
11	3	2	1
12	1	2	1
13	0	2	1
14	0	2	1
15	0	2	1
16	0	2	1
17	0	2	1
18	2	2	1
19	6	2	1
20	4	2	1
21	1	2	1
22	2	2	1
23	1	2	1
24	4	2	1
25	5	2	1
26	2	2	1
27	0	2	1
28	3	2	1
29	4	2	1
30	6	2	1
31	1	2	1
32	1	2	1
33	4	2	1
34	5	2	1
35	0	2	1
36	0	2	1
37	1	2	1
38	0	2	1
39	1	2	1
40	6	2	1
41	1	2	1
1	1	3	1
2	0	3	1
3	0	3	1
4	0	3	1
5	0	3	1
6	0	3	1
7	0	3	1
8	0	3	1
9	1	3	1
10	0	3	1
11	1	3	1
12	1	3	1
13	0	3	1
14	0	3	1
15	0	3	1
16	0	3	1
17	0	3	1
18	6	3	1
19	2	3	1
20	4	3	1
21	3	3	1
22	4	3	1
23	2	3	1
24	2	3	1
25	1	3	1
26	0	3	1
27	0	3	1
28	2	3	1
29	5	3	1
30	5	3	1
31	3	3	1
32	3	3	1
33	8	3	1
34	3	3	1
35	2	3	1
36	0	3	1
37	0	3	1
38	1	3	1
39	3	3	1
40	1	3	1
41	4	3	1
42	1	3	1
1	3	4	1
2	0	4	1
3	0	4	1
4	0	4	1
5	0	4	1
6	1	4	1
7	0	4	1
8	0	4	1
9	1	4	1
10	0	4	1
11	1	4	1
12	1	4	1
13	0	4	1
14	1	4	1
15	0	4	1
16	0	4	1
17	0	4	1
18	3	4	1
19	2	4	1
20	3	4	1
21	4	4	1
22	3	4	1
23	1	4	1
24	3	4	1
25	3	4	1
26	5	4	1
27	0	4	1
28	4	4	1
29	5	4	1
30	1	4	1
31	2	4	1
32	6	4	1
33	9	4	1
34	1	4	1
35	0	4	1
36	0	4	1
37	0	4	1
38	0	4	1
39	2	4	1
40	2	4	1
41	2	4	1
1	4	5	1
2	0	5	1
3	0	5	1
4	0	5	1
5	0	5	1
6	0	5	1
7	0	5	1
8	0	5	1
9	3	5	1
10	0	5	1
11	0	5	1
12	1	5	1
13	0	5	1
14	2	5	1
15	0	5	1
16	0	5	1
17	0	5	1
18	1	5	1
19	1	5	1
20	7	5	1
21	3	5	1
22	3	5	1
23	0	5	1
24	9	5	1
25	2	5	1
26	3	5	1
27	0	5	1
28	2	5	1
29	2	5	1
30	7	5	1
31	2	5	1
32	2	5	1
33	6	5	1
34	2	5	1
35	1	5	1
36	0	5	1
37	0	5	1
38	1	5	1
39	2	5	1
40	2	5	1
41	1	5	1
1	2	6	1
2	0	6	1
3	0	6	1
4	0	6	1
5	0	6	1
6	0	6	1
7	0	6	1
8	0	6	1
9	0	6	1
10	0	6	1
11	1	6	1
12	0	6	1
13	0	6	1
14	1	6	1
15	0	6	1
16	0	6	1
17	0	6	1
18	3	6	1
19	5	6	1
20	7	6	1
21	5	6	1
22	1	6	1
23	2	6	1
24	7	6	1
25	4	6	1
26	1	6	1
27	0	6	1
28	2	6	1
29	2	6	1
30	1	6	1
31	4	6	1
32	4	6	1
33	4	6	1
34	0	6	1
35	0	6	1
36	0	6	1
37	1	6	1
38	3	6	1
39	5	6	1
40	2	6	1
41	2	6	1
1	1	7	1
2	0	7	1
3	0	7	1
4	0	7	1
5	0	7	1
6	0	7	1
7	0	7	1
8	0	7	1
9	1	7	1
10	0	7	1
11	1	7	1
12	1	7	1
13	0	7	1
14	1	7	1
15	0	7	1
16	0	7	1
17	0	7	1
18	0	7	1
19	2	7	1
20	6	7	1
21	4	7	1
22	2	7	1
23	0	7	1
24	3	7	1
25	7	7	1
26	0	7	1
27	0	7	1
28	5	7	1
29	3	7	1
30	5	7	1
31	4	7	1
32	3	7	1
33	5	7	1
34	4	7	1
35	0	7	1
36	0	7	1
37	1	7	1
38	0	7	1
39	2	7	1
40	2	7	1
41	3	7	1
42	3	7	1
1	3	8	1
2	0	8	1
3	0	8	1
4	0	8	1
5	0	8	1
6	0	8	1
7	0	8	1
8	0	8	1
9	1	8	1
10	0	8	1
11	0	8	1
12	2	8	1
13	0	8	1
14	1	8	1
15	0	8	1
16	0	8	1
17	0	8	1
18	3	8	1
19	1	8	1
20	9	8	1
21	2	8	1
22	0	8	1
23	0	8	1
24	2	8	1
25	3	8	1
26	2	8	1
27	0	8	1
28	3	8	1
29	5	8	1
30	2	8	1
31	1	8	1
32	3	8	1
33	8	8	1
34	6	8	1
35	1	8	1
36	0	8	1
37	0	8	1
38	1	8	1
39	3	8	1
40	4	8	1
41	2	8	1
42	1	8	1
1	1	9	1
2	0	9	1
3	0	9	1
4	0	9	1
5	0	9	1
6	1	9	1
7	0	9	1
8	0	9	1
9	2	9	1
10	0	9	1
11	0	9	1
12	0	9	1
13	0	9	1
14	1	9	1
15	0	9	1
16	0	9	1
17	0	9	1
18	5	9	1
19	4	9	1
