"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"fig1b.BY4742",250,0.00515019562614258,60.3865996887264,8.05121578132496,0.116767889195148,26.368,10.0780376747408,0.382207132688894,0.0823271513880245,0.00706096980941332,-945.6,1895,2.81983962493033,29.5904882548758,-929.5,1863,1885.70765299626,"Weib"
"fig2b.sir2",90,0.00310034660277249,17.1023746696862,8.13520022600387,0.417205233998934,13.3555555555556,3.6728922293391,0.275008569584459,0.276342440073205,0.00432063057909469,-247.8,500,4.10161942261558,14.7104036750943,-244.1,492,499.123937071671,"bin<2"
"fig4b.by4742.SIR2.ox.2glucose",60,0.00270000102252215,61.7213469838552,8.03794571392718,0.114027740123172,34.95,9.86076801079469,0.282139285001279,0.0808385083386156,0.00338339108024594,-231.8,468,3.66289467581414,38.6502714633526,-223.2,450,464.488392495492,"Weib"
"fig1b.fob1",140,0.00295377145609653,70.4720869712934,7.725994862042,0.0954419707306498,38.0071428571429,13.0044244980779,0.342157382020466,0.0707509794660223,0.00329903265252482,-563.5,1131,3.23571227892217,42.4430187227567,-556.1,1116,1128.95165015146,"Weib"
"fig1b.hxk2",120,0.00503053894054222,103.673020019832,7.73598021226934,0.0649733191044378,38.0833333333333,16.2007279291448,0.425402046279514,0.0481958770587481,0.00622479112385277,-509.3,1023,2.52784010901417,42.9876670031309,-500.1,1004,1020.45403266553,"Weib"
"fig1b.fob1.hxk2",160,0.00654943339377221,129.29288437628,6.02372002708139,0.0388553480828915,47.59375,21.4529753034648,0.450751943342661,0.0386716286358511,0.00489496873332456,-716.6,1437,2.3795725297436,53.6834248548135,-713.9,1432,1445.22768363805,"Weib"
