"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00511948852381127,62.563189611082,8.07329918504809,0.113058481017649,27.016,10.0476647169907,0.371915335985739,0.0794910399207221,0.00707911176131527,-950.8,1906,2.87050165422387,30.2807943581197,-929.3,1863,1893.21811302538,"Weib"
"sir2",90,0.00288424468097434,18.0191489893654,8.20694799894463,0.39996050885633,14.1333333333333,3.5543927561777,0.251490053503139,0.263006335206838,0.00410177590873309,-250.1,504,4.30580291498534,15.5040372795315,-242.6,489,501.27425281716,"Weib"
"SIR2.ox",60,0.00277258736647548,56.1850058718438,7.86509044931151,0.122187233814135,33.2,9.65647231793882,0.290857599937916,0.0887765370558336,0.00316822597826154,-228.4,461,3.63368034247437,36.8050819342214,-221.3,447,459.185727287317,"bin<2"
"fob1",140,0.00348582657562803,78.9844605463865,7.73746251960714,0.0853011145863345,38.0357142857143,14.2204689407979,0.373871483889522,0.0631854651738456,0.0040618986183018,-574.4,1153,2.95615582873204,42.7087398453477,-567.3,1139,1150.8886360248,"Weib"
"hxk2",120,0.00655365240538232,115.006514292392,7.40208687229723,0.0556671673051547,37.1416666666667,18.0397767008732,0.485701863160149,0.0434563915072439,0.00739859978446106,-515.1,1034,2.14170234986736,41.774632266854,-515.2,1034,1035.16027100114,"bin<2"
"fob1.hxk2",160,0.00543395585330654,114.743621496088,6.02370119175315,0.0437819647510814,48.975,21.1067815266822,0.430970526323272,0.0435749309167926,0.00377603368496555,-711.2,1426,2.53884133187708,55.2263520174453,-711.9,1428,1438.19506303123,"Gomp"
