"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"fig1b.BY4742",250,0.00424544875119936,54.3972045442427,8.24067806454736,0.133107539720324,26.196,8.70244299356364,0.332205031056789,0.0910737294648519,0.00622076478105457,-923.5,1851,3.19210503708323,29.196415137125,-895.9,1796,1832.96667080255,"Weib"
"fig2b.sir2",90,0.00270756708546119,16.2284580409609,7.99070913674785,0.430768537534693,13.6666666666667,3.69937741497498,0.270686152315242,0.28923850586953,0.00340495566744498,-245.7,495,4.28440326438902,15.023379437894,-244,492,497.247539889228,"Weib"
"fig4b.by4742.SIR2.ox.2glucose",60,0.00322170050897779,64.6089363672232,8.2545096325868,0.112283378128278,32.85,9.44174825810832,0.287420038298579,0.0772209048381683,0.00454560276365698,-231.4,467,3.50521660693155,36.3569801527378,-221,446,462.127852657712,"Weib"
"fig1b.fob1",140,0.00362020483762917,80.1763260288288,7.73847277637591,0.084045666721533,37.7928571428571,14.2800844507969,0.377851412419498,0.062253387438845,0.00424630888581486,-575.3,1155,2.91780897479855,42.4662654519234,-567.7,1139,1152.46298661882,"Weib"
"fig1b.hxk2",120,0.00423528103615855,92.1993326067532,7.64258856720372,0.0720459506527619,38.9083333333333,15.8273223146766,0.406784895643863,0.0541821521098211,0.00492871645788459,-504.5,1013,2.66814681558372,43.8144859789665,-498.9,1002,1012.1727150534,"bin<2"
"fig1b.fob1.hxk2",160,0.00568122066434219,120.218286727795,6.02333313072891,0.0417850999831917,48.8625,22.1817783170822,0.453963229820049,0.0415906434207382,0.00405131330736398,-716.2,1436,2.36555935752695,55.0568601342891,-721.2,1446,1447.99329718138,"bin<2"
