"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00558636174098146,62.8603778717768,8.09712057492814,0.112902925741314,26.252,9.60152347349358,0.365744456555446,0.0791306698485023,0.00775840564509779,-945.4,1895,2.90083295941105,29.4271299488532,-917,1838,1879.55505477763,"Weib"
"sir2",90,0.00307655371127784,17.9918886934758,8.27927534554993,0.404586503927714,13.6555555555556,3.70593544912195,0.271386648023576,0.263588481291128,0.00459983040035677,-250.4,505,4.10338407819872,15.0273033567878,-245.4,495,502.696041423973,"Weib"
"SIR2.ox",60,0.00399352942806181,81.8209403213698,7.9125771734904,0.0844842059543647,36.2666666666667,12.9246403309189,0.356377950301073,0.0610373947258501,0.00502811523296375,-244.7,493,2.98775160369578,40.6726784053047,-237.2,478,491.73791107397,"bin<2"
"fob1",140,0.00297308097361866,70.9738559647637,7.72391613515905,0.0947379291114922,37.9642857142857,13.2710593952305,0.349566945499958,0.0702571016311433,0.00334373441068693,-564.7,1133,3.19078505113389,42.4556991910738,-558.4,1121,1131.91435780224,"bin<2"
"hxk2",120,0.00772646864417677,118.924778873835,7.38939569951208,0.0537263618231357,35.075,17.3758078223429,0.495390101848692,0.0420257072483482,0.0087541516651653,-511.7,1027,2.1055622446648,39.500464155266,-508.9,1022,1027.64054822707,"bin<2"
"fob1.hxk2",160,0.00664903092146691,126.043625425881,6.02417030618456,0.0398605664444252,46.5625,21.1659176314751,0.454570043092083,0.0396685194976789,0.00496292362016233,-713.4,1431,2.36904727451977,52.5645986958673,-711.2,1426,1439.06717392306,"Weib"
