"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.0040686229984381,55.0287271922896,8.13617234623499,0.129680854170926,27.104,9.23614690434026,0.340766931240417,0.0900656809791572,0.00569450841800953,-931.8,1868,3.15950415580945,30.2620906013208,-909.2,1822,1853.2762623131,"Weib"
"sir2",90,0.00263485693779362,16.1394492098855,8.21176167074859,0.446840631112203,13.3,3.32997958626533,0.250374404982356,0.289312859308604,0.00392306978009207,-242.4,489,4.39713599518264,14.5659217014831,-236.3,477,486.391836348665,"Weib"
"SIR2.ox",60,0.0025346345180906,62.4685636483553,7.64009566204914,0.106294995022252,38.0166666666667,11.39802490572,0.299816525358701,0.0798974128103907,0.00254849962621654,-236.1,476,3.62402648917465,42.2111254866187,-230.6,465,476.358816589801,"bin<2"
"fob1",140,0.00360282081135653,80.1569429428799,7.80923496047001,0.0849487856007969,37.4285714285714,13.9903064370833,0.373786813204516,0.0622649882395814,0.00439047661026162,-573.7,1151,2.93799012964359,42.0128900339432,-565.3,1135,1148.20736166718,"Weib"
"hxk2",120,0.00714942437321308,112.033625054489,7.44896135461266,0.0575627303988077,35.05,16.8312684203733,0.480207372906514,0.0446075452042816,0.008200120324761,-508.8,1022,2.19729996365312,39.5360184568257,-504.9,1014,1021.61309471654,"bin<2"
"fob1.hxk2",160,0.0061872848625066,123.099464442263,6.02399144133567,0.040812455716995,47.9,20.8650048567681,0.435595090955492,0.0406172223946446,0.00451268361375927,-712.8,1430,2.46995304749061,53.9432803184218,-710.9,1426,1438.64789357664,"Weib"
