"my.strains","samplesize","R","t0","n","G","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"BY4742",250,0.00400230466945848,52.7994692758418,8.15419510898988,0.135497481454103,26.52,8.90340848950129,0.335724302017394,0.0937630907246545,0.00564904186901147,-922.4,1849,3.21346603348758,29.5612595616197,-901,1806,1833.81702032234,"Weib"
"sir2",90,0.00356896461784555,19.4106633417064,8.29836558051853,0.375997741655588,13.7,3.91898289946411,0.286057145946286,0.246854402347956,0.005398223153506,-255.6,515,3.8757473675208,15.1384466581744,-250.2,504,512.871118050949,"Weib"
"SIR2.ox",60,0.00366540087251266,71.9491336395687,7.94947145561593,0.0965886745826505,34.5333333333333,11.7176770224418,0.339314971692329,0.0693876126197679,0.00461469426163188,-238.9,482,3.14854359971228,38.6275673182195,-231.7,467,480.003738882803,"bin<2"
"fob1",140,0.00509467885603531,64.6753036901772,6.0322313601477,0.0778076185657245,37.9214285714286,11.6248727738952,0.306551551769698,0.0773036521154085,0.00279888254486468,-552.6,1109,3.57336426604135,42.0934016720011,-541.4,1087,1126.44200975387,"Weib"
"hxk2",120,0.00482993147574125,96.3550058197278,7.64772018478382,0.0689919545770269,37.6333333333333,15.8267581806826,0.420551590275003,0.0518532496031799,0.00574529105779246,-505,1014,2.57424101654796,42.461638532266,-497.8,1000,1012.61954568968,"bin<2"
"fob1.hxk2",160,0.00578050498504415,118.511987208567,6.02385478673817,0.0423911108493758,48.46875,20.8983529413295,0.431171691890745,0.0421894170258825,0.00411257340303892,-711.8,1428,2.5065871777289,54.5791292386924,-711.3,1427,1437.8743178358,"Weib"
