1	0	1	1
2	0	1	1
3	0	1	1
4	0	1	1
5	0	1	1
6	0	1	1
7	0	1	1
8	2	1	1
9	1	1	1
10	0	1	1
11	2	1	1
12	0	1	1
13	0	1	1
14	0	1	1
15	1	1	1
16	1	1	1
17	0	1	1
18	1	1	1
19	1	1	1
20	2	1	1
21	3	1	1
22	0	1	1
23	0	1	1
24	1	1	1
25	3	1	1
26	0	1	1
27	0	1	1
28	2	1	1
29	3	1	1
30	1	1	1
31	2	1	1
32	4	1	1
33	5	1	1
34	6	1	1
35	1	1	1
36	0	1	1
37	3	1	1
38	2	1	1
39	2	1	1
40	0	1	1
41	3	1	1
42	0	1	1
43	0	1	1
44	0	1	1
45	1	1	1
1	0	2	1
2	0	2	1
3	0	2	1
4	0	2	1
5	0	2	1
6	1	2	1
7	0	2	1
8	2	2	1
9	1	2	1
10	0	2	1
11	0	2	1
12	0	2	1
13	0	2	1
14	0	2	1
15	0	2	1
16	6	2	1
17	2	2	1
18	1	2	1
19	1	2	1
20	3	2	1
21	1	2	1
22	0	2	1
23	5	2	1
24	1	2	1
25	3	2	1
26	0	2	1
27	1	2	1
28	1	2	1
29	0	2	1
30	3	2	1
31	1	2	1
32	1	2	1
33	1	2	1
34	4	2	1
35	2	2	1
36	0	2	1
37	4	2	1
38	3	2	1
39	2	2	1
40	0	2	1
41	2	2	1
42	0	2	1
43	0	2	1
44	0	2	1
45	1	2	1
1	0	3	1
2	0	3	1
3	0	3	1
4	0	3	1
5	0	3	1
6	1	3	1
7	0	3	1
8	1	3	1
9	1	3	1
10	0	3	1
11	0	3	1
12	0	3	1
13	0	3	1
14	0	3	1
15	1	3	1
16	5	3	1
17	0	3	1
18	1	3	1
19	0	3	1
20	3	3	1
21	1	3	1
22	0	3	1
23	4	3	1
24	0	3	1
25	2	3	1
26	1	3	1
27	1	3	1
28	3	3	1
29	0	3	1
30	5	3	1
31	0	3	1
32	4	3	1
33	3	3	1
34	3	3	1
35	1	3	1
36	0	3	1
37	4	3	1
38	2	3	1
39	0	3	1
40	0	3	1
41	5	3	1
42	0	3	1
43	0	3	1
44	0	3	1
45	1	3	1
1	0	4	1
2	0	4	1
3	0	4	1
4	0	4	1
5	0	4	1
6	0	4	1
7	0	4	1
8	0	4	1
9	1	4	1
10	0	4	1
11	0	4	1
12	0	4	1
13	0	4	1
14	0	4	1
15	0	4	1
16	4	4	1
17	2	4	1
18	1	4	1
19	1	4	1
20	0	4	1
21	1	4	1
22	0	4	1
23	1	4	1
24	0	4	1
25	4	4	1
26	2	4	1
27	1	4	1
28	3	4	1
29	4	4	1
30	4	4	1
31	3	4	1
32	4	4	1
33	2	4	1
34	1	4	1
35	1	4	1
36	0	4	1
37	2	4	1
38	4	4	1
39	2	4	1
40	0	4	1
41	2	4	1
42	0	4	1
43	0	4	1
44	0	4	1
45	3	4	1
1	0	5	1
2	0	5	1
3	0	5	1
4	0	5	1
5	0	5	1
6	1	5	1
7	0	5	1
8	1	5	1
9	1	5	1
10	0	5	1
11	1	5	1
12	0	5	1
13	0	5	1
14	0	5	1
15	1	5	1
16	5	5	1
17	1	5	1
18	2	5	1
19	0	5	1
20	1	5	1
21	0	5	1
22	0	5	1
23	1	5	1
24	0	5	1
25	2	5	1
26	3	5	1
27	1	5	1
28	1	5	1
29	0	5	1
30	4	5	1
31	2	5	1
32	4	5	1
33	8	5	1
34	4	5	1
35	2	5	1
36	0	5	1
37	0	5	1
38	3	5	1
39	2	5	1
40	0	5	1
41	2	5	1
1	0	6	1
2	0	6	1
3	0	6	1
4	0	6	1
5	0	6	1
6	1	6	1
7	0	6	1
8	1	6	1
