rls
8
13
16
17
18
19
19
21
25
29
34
35
35
36
36
38
38
42
42
44
14
21
25
27
27
30
30
31
31
32
34
34
34
35
38
41
41
42
44
47
24
26
22
24
39
16
22
19
24
19
35
13
29
16
21
33
16
18
5
34
26
26
27
32
25
33
18
23
14
29
32
38
27
23
23
25
26
23
15
39
26
26
31
20
20
30
15
18
26
33
23
13
12
17
32
9
37
34
29
34
34
34
30
30
27
12
16
36
29
28
16
22
29
23
23
34
30
30
39
21
36
35
27
29
48
39
28
23
30
13
21
43
44
27
16
31
7
27
12
34
20
18
16
23
18
25
34
33
23
24
35
6
30
27
21
37
27
18
28
28
18
32
17
26
57
43
34
29
31
37
38
16
37
40
23
17
29
28
24
11
41
20
16
16
23
31
27
20
9
32
28
38
39
33
22
42
25
39
8
24
34
27
36
47
34
11
28
43
21
26
30
24
37
26
31
15
8
27
31
35
21
21
39
46
12
9
48
47
39
32
38
41
32
10
31
13
40
40
35
36
16
25
39
44
12
33
38
3
38
19
34
49
50
13
43
46
43
38
37
27
20
41
8
44
42
3
15
30
42
13
27
3
38
31
24
16
22
29
34
22
40
34
18
18
19
32
40
16
57
40
35
47
41
27
34
33
40
24
18
34
39
39
34
39
24
39
35
41
36
24
11
41
41
38
39
32
6
33
40
7
40
29
34
34
36
30
35
24
29
42
31
37
23
32
27
5
28
26
28
30
33
47
23
33
34
17
18
19
32
34
26
43
37
28
37
40
28
40
38
24
17
18
21
30
12
27
27
11
25
21
28
19
25
28
21
24
24
16
13
19
17
15
13
16
16
19
19
25
18
22
21
23
21
7
25
32
29
18
38
18
13
23
30
15
17
30
25
20
19
21
17
20
22
26
16
44
15
24
33
30
41
16
34
16
33
25
34
49
28
20
40
15
34
23
37
11
31
50
12
33
46
30
3
18
36
31
9
32
26
30
31
28
15
19
36
21
29
49
14
38
24
20
36
19
31
27
31
17
11
32
26
29
37
30
28
16
20
6
34
26
14
32
22
25
34
23
27
14
30
22
28
27
42
21
29
31
24
23
37
18
29
35
17
18
19
19
42
25
14
34
44
18
36
36
38
18
42
21
35
9
12
14
15
17
17
17
18
19
20
20
20
21
21
22
22
23
24
24
24
25
25
26
26
26
26
27
27
27
28
30
31
32
32
33
36
37
37
39
40
19
8
38
42
17
35
19
34
18
44
13
25
21
35
38
29
36
16
36
42
