"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00185793946273127,34.8884765697986,6.96959865605019,0.171105168324197,"rls/101S.csv",32.3882352941176,7.58616239899843,0.234225864117278,0.142133160828852,0.000878411258087518,-291.9,588,5.07193698951682,35.1639695777971,-290.6,585,605.147042463876,"Weib"
"M1-2",54,0.00400605058338433,35.5352711889578,6.03578896415595,0.141712411237227,"rls/M1-2.csv",28.7037037037037,7.94943840339807,0.276948176634513,0.140682606752024,0.00148362935735505,-187.7,379,4.24777237422761,31.6330169282203,-187.2,378,393.168733410027,"Weib"
"M13",70,0.00309903783888205,42.3934856257531,7.75605499706856,0.15936540478673,"rls/M13.csv",26.2,9.46327761340677,0.361193802038426,0.117387604500961,0.00341124822698946,-252.4,509,2.96276205996591,28.9763619152643,-261.1,526,512.750122630383,"Gomp"
"M14",60,0.00398386974093858,52.7983923162404,6.03071540384754,0.0952816020176458,"rls/M14.csv",36.2833333333333,12.7160537352934,0.350465422194582,0.0946947058739024,0.00180856817484884,-232.8,470,3.3773487156764,40.524478603168,-236.2,476,481.877600722967,"Gomp"
"M2-8",105,0.00298701910338696,40.542245556724,8.13052603609803,0.175878911939436,"rls/M2-8.csv",24.7714285714286,7.47721814639584,0.301848483418517,0.12216907625298,0.00396791560608078,-367.8,740,3.6356880738388,27.4775374895568,-359.6,723,736.068854609517,"Weib"
"M22",60,0.00314217090509421,42.14023226628,6.02852216529359,0.11932829732686,"rls/M22.csv",34.5333333333333,10.8541434198435,0.314309172389289,0.118639380862162,0.00112825249082565,-221.4,447,3.83059800766581,38.120956067089,-227.7,459,463.613468325452,"Gomp"
"M32",60,0.00485534209015505,36.4647398158935,6.04060188546627,0.138232218601194,"rls/M32.csv",27.4333333333333,7.14111197405479,0.260307848385958,0.137094512173183,0.00200102333660752,-207.2,418,4.21110802876106,30.1620008589514,-203.2,410,431.273492929658,"Weib"
"M34",58,0.00212469852637677,29.7901662407529,7.05192019469784,0.203151608681485,"rls/M34.csv",26.7413793103448,7.42815966164316,0.277777730738429,0.166497695365759,0.00111905397430164,-193.9,392,4.3233243064293,29.315119488795,-198,400,402.607914343507,"Gomp"
"M5",166,0.00323500235297457,76.8722949538359,7.93836364985846,0.0902583128814504,"rls/M5.csv",37.8313253012048,12.7667363970958,0.337464688203489,0.064862908544989,0.0040520443538329,-673.1,1350,3.20116114187537,42.2484107060681,-656.6,1317,1341.78491930287,"Weib"
"M8",60,0.00187388026579447,28.6232175012573,6.02214358678889,0.17545698999661,"rls/M8.csv",33.5666666666667,5.96136335978144,0.177597716776011,0.174637374970934,0.00029903835036587,-195.2,394,6.31778596910979,36.0299236877946,-192.3,389,423.881365356879,"Weib"
"RM112N",59,0.00361277522076379,61.1496988638817,6.0275484055246,0.0822170591014004,"rls/RM112N.csv",41.7796610169492,13.3314093682993,0.319088500093168,0.0817636091553124,0.00166237721931015,-235,474,3.6380663238251,46.3908970545968,-235.4,475,485.748363732919,"Gomp"
"S288c",41,0.00494188456877926,58.3665416718128,7.81430391354096,0.116750174301175,"rls/S288c.csv",26.8048780487805,10.8125378894021,0.403379484499987,0.0854822221924465,0.00618224916506573,-155.6,315,2.70918653045776,30.0860948116275,-155.2,314,316.532040528684,"bin<2"
"SGU57",58,0.00341300919118574,43.4077270142077,7.62600623162065,0.152645777316373,"rls/SGU57.csv",26.0172413793103,9.93221125060672,0.381754971858973,0.114806092048264,0.00361472488724718,-210.9,426,2.92787872568781,29.0274517668143,-216.3,437,430.269189051302,"Gomp"
"YPS128",69,0.00196639808791253,40.2750291968498,6.77030970097831,0.143272638556638,"rls/YPS128.csv",35.7391304347826,9.6857265722679,0.27101181406589,0.123672406194073,0.00086775683686265,-250.4,505,4.48041477550121,39.2319053206858,-252.4,509,519.220480584022,"Gomp"
"YPS163",130,0.00185144931812132,36.8587136795835,6.76199578633282,0.156326556494142,"rls/YPS163.csv",34.7461538461538,8.27184590673872,0.238065080335628,0.13541883250038,0.000729654595345323,-457.3,919,4.97954478181531,37.8792136471757,-456.1,916,947.200920911236,"Weib"
