"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00204284323938976,38.5866668825803,7.37356374930294,0.165175286289893,"rls/101S.csv",31.0941176470588,8.098535331145,0.260452328092064,0.128542353874986,0.0014754836985562,-299.4,603,4.46437344014072,34.0672177526638,-296.9,598,610.42297409323,"Gomp"
"M1-2",54,0.00414970229959141,35.7091962271094,6.0361849306465,0.141033276095505,"rls/M1-2.csv",28.1481481481481,8.74461000005773,0.310663776317841,0.139998363315581,0.00159276229756383,-189.1,382,3.89581802999997,31.1295515476097,-192.4,389,396.34646523189,"Gomp"
"M13",70,0.00244046206736511,39.3627486730627,7.62542994932396,0.168317258643525,"rls/M13.csv",27.6285714285714,8.48728192363997,0.307192210266183,0.126236724143188,0.00239263778391333,-248.3,501,3.5862228639025,30.4614987567107,-251.3,507,504.094247631658,"Gomp"
"M14",60,0.00224874120350378,46.9305761737141,6.89548058463259,0.125621312698365,"rls/M14.csv",36.2,12.2083605695691,0.337247529546108,0.10629146119005,0.00129941479935525,-227.9,460,3.61880261614385,40.2398282459197,-233.8,472,470.470070480964,"Gomp"
"M2-8",105,0.00293299002909673,37.4223043945127,7.88514949418662,0.18398518224859,"rls/M2-8.csv",24.2857142857143,7.80127490285339,0.321228966588081,0.132213124172286,0.00340918829256312,-364.4,733,3.53882203039378,26.956420838554,-364.1,732,734.218566278767,"Gomp"
"M22",60,0.00463177908114741,47.0585302742931,6.03577612660606,0.10701090954719,"rls/M22.csv",32.45,9.640003164779,0.297072516634176,0.106241925467429,0.0021125900539355,-222.7,449,3.80763983662209,36.0009309367146,-219.9,444,460.509530447469,"Gomp"
"M32",60,0.00199742852424754,33.1150963601913,7.52306312721872,0.196981553556954,"rls/M32.csv",27.6333333333333,6.01683138263037,0.217738168249591,0.149631641339124,0.0015250219866268,-201.1,406,4.75587667249094,30.0883895846539,-194.9,394,409.473399938815,"Gomp"
"M34",58,0.00413622780536136,33.4271229826459,6.03685035192766,0.150681539495415,"rls/M34.csv",26.9310344827586,8.59184041507338,0.319031206193506,0.149549653290321,0.00153223362815704,-200.3,405,3.69113756637046,29.6835910107596,-207.8,420,420.644542912923,"Gomp"
"M5",166,0.00333153855083515,78.3411946432539,7.85156078450678,0.0874579563881693,"rls/M5.csv",38.1506024096386,13.3473944659189,0.349860647614486,0.0636648699084524,0.00405540225908477,-677.1,1358,3.11520890227207,42.6882697332472,-663.3,1331,1351.74618043533,"Binom"
"M8",60,0.00194434682523045,32.8497360792211,6.02152890179966,0.152863599564077,"rls/M8.csv",35.3166666666667,7.74704244642216,0.219359389705205,0.152181177456465,0.000407956227697989,-205.8,416,5.52948043894785,38.3056285800208,-205.8,416,440.198263683103,"Gomp"
"RM112N",59,0.00190106808678994,57.0952115496442,6.75232461763026,0.100749685682986,"rls/RM112N.csv",45.2203389830508,13.5469398460853,0.299576255966654,0.0875165725491282,0.000983169401795195,-234.1,472,4.00205120891815,50.0233726446134,-235.8,476,482.257668678126,"Gomp"
"S288c",41,0.00849504655402612,70.5007457588328,7.87175519092033,0.0974706737773677,"rls/S288c.csv",24.219512195122,10.424759457949,0.430428134718942,0.0708083866273519,0.0108572186553472,-156.1,316,2.48639112448296,27.2752538839791,-153,310,316.44525194293,"Gomp"
"SGU57",58,0.00759848961274297,53.3603152641287,7.73874838376738,0.126287641862894,"rls/SGU57.csv",21.5689655172414,9.44255404968625,0.437784280481057,0.093469161738223,0.00940737837215834,-211.7,427,2.4965538065922,24.3409216234062,-210.7,425,428.858485135874,"Gomp"
"YPS128",69,0.00195307602787989,40.4817644695721,6.83415443979532,0.144118086655549,"rls/YPS128.csv",35.695652173913,9.12705149835961,0.255690845873655,0.123008268676586,0.000901942643184594,-249.8,504,4.59596099630853,39.1504317761012,-248.9,502,516.158787289054,"Gomp"
"YPS163",130,0.0026257760041921,35.4414843397335,6.02718870056848,0.14184475605985,"rls/YPS163.csv",33.8076923076923,8.71877254166398,0.257893158228969,0.141026291570329,0.000685928508313971,-457.2,918,4.77773055629379,37.0279496920403,-461.1,926,960.525674515424,"Gomp"
