"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.0020139453360844,43.3948153850296,7.95367458428877,0.16024205939329,"rls/101S.csv",31.4823529411765,7.38984464799962,0.23472974405081,0.114813268611485,0.00207133593078538,-303,610,4.43680294184807,34.3494618651492,-292.9,590,608.43332307957,"bin<2"
"M1-2",54,0.00285891987933792,40.4142836439197,7.43484969236692,0.159222163853325,"rls/M1-2.csv",27.2407407407407,10.0431807056447,0.368682364449227,0.123261012354974,0.00254442774802112,-195.3,395,3.16217643742738,30.3949468619808,-201,406,400.858018928357,"Gomp"
"M13",70,0.0057221977650718,53.9185769000272,7.59435434521194,0.122302084445567,"rls/M13.csv",24.4571428571429,11.6017061642383,0.474368826808809,0.0925337174712667,0.00661712603751479,-262.8,530,1.84952848520599,26.7405356094728,-280.8,566,535.397632752418,"Gomp"
"M14",60,0.00378531383039395,52.6573436201175,6.02974106933927,0.0955183213499149,"rls/M14.csv",37.0833333333333,12.4686612803578,0.33623356261639,0.0949482857107205,0.00167796206430453,-232.2,468,3.52901477734863,41.2859990601151,-235.1,474,481.183678580854,"Gomp"
"M2-8",105,0.00331004555836715,40.7641125507465,7.90840830643885,0.169472800317649,"rls/M2-8.csv",24.4952380952381,8.40229342492482,0.343017422090632,0.121678941725002,0.00400350522591498,-371.7,747,3.27915136867824,27.2899758367134,-372.1,748,748.721282832329,"bin<2"
"M22",60,0.00245894413481721,47.2495574611338,7.45376386283324,0.136588874258599,"rls/M22.csv",32.4333333333333,10.2252042649468,0.315268374047693,0.105594860001565,0.0021303810560208,-223.6,451,3.65600901420463,35.99361027211,-223.7,451,455.223522882309,"NA"
"M32",60,0.00469017901347597,35.454479510449,6.04003797890779,0.142155181757002,"rls/M32.csv",27.3833333333333,6.76003125724061,0.246866631426924,0.140998889103255,0.00187462108966806,-205.1,414,4.36897732568777,30.0029062565938,-200.5,405,427.87505955699,"Weib"
"M34",58,0.00245043731021898,36.5303783461968,7.55096096835855,0.179329130026396,"rls/M34.csv",25.948275862069,9.54108827106475,0.367696425064289,0.136104704673443,0.00231794680891176,-205.1,414,3.09601016037118,28.7844747930992,-215.1,434,421.757512620174,"Gomp"
"M5",166,0.00389329960172195,77.5763071491867,7.90363314175779,0.0889915155213749,"rls/M5.csv",35.3734939759036,13.1122989624925,0.370681476119508,0.0643027098831019,0.00488483877467753,-671.8,1348,2.94710455783365,39.7015947161002,-659.5,1323,1341.88610122917,"Weib"
"M8",60,0.00257145905572217,34.9963110216534,6.0270533621681,0.14364523618097,"rls/M8.csv",34.1666666666667,7.6317060905873,0.223367007529385,0.142846872494112,0.000644983332786963,-207.9,420,5.18474124391393,37.1641246910328,-206.1,416,441.104087430007,"Weib"
"RM112N",59,0.00367678629483616,64.4977808765781,6.02715955571371,0.0779431398629606,"rls/RM112N.csv",42.4237288135593,15.0759038041305,0.355364891907191,0.077519746586282,0.00175214682025563,-239.4,483,3.29961920705947,47.388933187974,-242.6,489,494.362737476916,"Gomp"
"S288c",41,0.00657443916969323,68.6927151992317,7.82446116750614,0.0993476695121592,"rls/S288c.csv",26.5609756097561,11.3138162891391,0.425956352483659,0.0726717062747423,0.00830345761415645,-158.3,321,2.53168307792385,29.8793201177984,-156.7,317,321.348119178099,"bin<2"
"SGU57",58,0.00591491862706755,54.5796399938016,7.68433078660281,0.12246930883681,"rls/SGU57.csv",24.2413793103448,10.7887373776766,0.445054600217101,0.0914025226308982,0.00705583455639628,-216.8,438,2.45843064655061,27.3134492509793,-219.4,443,440.637931103643,"Gomp"
"YPS128",69,0.00182475876404168,38.0536956563672,6.73096020089639,0.150601935030126,"rls/YPS128.csv",35.9275362318841,8.47889913876121,0.236000016367295,0.131208780354331,0.000700974357110926,-244.9,494,4.97422626409244,39.1375418498046,-244,492,509.94109206889,"Weib"
"YPS163",130,0.00183870940333335,35.6900426061415,6.68344715015828,0.159244616569336,"rls/YPS163.csv",34.2769230769231,8.46517296042148,0.246964202166695,0.139868755812652,0.000671301858574496,-456.6,917,4.88907765708617,37.4466553083505,-458.3,921,947.533888987039,"Gomp"
