"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00185232506062871,34.7157443429317,7.04006280330952,0.173986268122156,"rls/101S.csv",32.0470588235294,7.21589825836465,0.225165694552495,0.142750467772612,0.000921822174184318,-290.2,584,5.15654795983138,34.7384594119576,-287.1,578,600.504008221905,"Gomp"
"M1-2",54,0.00441413949596246,39.6454539727798,6.03646998946786,0.127037768136691,"rls/M1-2.csv",29.4444444444444,9.36002472716188,0.317887632243234,0.126103216404826,0.00183781220714251,-193.7,391,3.7024265783383,32.5783761052792,-196.9,398,404.165396361322,"Gomp"
"M13",70,0.00304687515467719,41.8768678886068,7.88258963266726,0.164353018257599,"rls/M13.csv",25.7857142857143,8.48680622597124,0.329128219289744,0.118771080934637,0.003589317532884,-249.7,503,3.42316204678531,28.7026301754036,-248.2,500,504.512259476754,"Gomp"
"M14",60,0.00373685683163966,66.7026894999637,7.39900906018158,0.0959332990641263,"rls/M14.csv",34.1,14.6457606523098,0.429494447281812,0.0748671173563661,0.0038079719186718,-241.1,486,2.61858526022356,38.4477056211918,-245,494,490.873137759955,"Gomp"
"M2-8",105,0.00339643022121035,42.5941817080223,8.00003650175805,0.164342551518947,"rls/M2-8.csv",24.6761904761905,8.39699492732512,0.340287328201134,0.116530223438225,0.00433783434157426,-374.3,753,3.29057211919479,27.5485067116073,-370.9,746,752.266547666776,"Binom"
"M22",60,0.00379188485908862,42.5264914973717,6.03240142508734,0.118335683191696,"rls/M22.csv",32.95,8.87087216012924,0.269222220337761,0.117561147984111,0.00150473353783849,-217.6,439,4.23268678693855,36.2920855217928,-215.2,434,453.333406129761,"Gomp"
"M32",60,0.00172237734946817,34.0956116873741,7.77566204469701,0.198725340575312,"rls/M32.csv",27.9666666666667,6.33517665711353,0.226525982971878,0.145232940722227,0.0015886666859626,-203,410,4.66296567415177,30.5112583836945,-197.2,398,411.681047231617,"Gomp"
"M34",58,0.00254616168021975,25.8318955619424,6.02854561725719,0.194664212899097,"rls/M34.csv",27.7586206896552,6.49239864529197,0.233887653060208,0.193488079403031,0.000508767110905685,-186.3,377,5.38920858344083,30.2146302672443,-187.7,379,400.384660361848,"Gomp"
"M5",166,0.00340319738483785,74.8526274237829,7.93358639886161,0.0926298332803559,"rls/M5.csv",36.4698795180723,12.6614062595845,0.347174337477869,0.0666077965952402,0.00425310285229891,-669.1,1342,3.12520304720606,40.7695500284877,-655.2,1314,1335.13145316034,"Binom"
"M8",60,0.00206933419248313,31.7844161889128,6.022811862502,0.158027501044807,"rls/M8.csv",34,7.02055094655828,0.206486792545832,0.157278275406927,0.000442898559077166,-202.5,409,5.65763261054734,36.7850515143679,-200.9,406,433.69637678926,"Gomp"
"RM112N",59,0.00223315908594539,52.3160465018557,6.02100782373509,0.0959745271186918,"rls/RM112N.csv",45.271186440678,12.6556931559573,0.279552937552033,0.09556801186591,0.000733531207440759,-229.6,463,4.3467060347285,49.811220784304,-231.6,467,480.551669407143,"Gomp"
"S288c",41,0.00508406956346853,60.8906635264349,7.97328428017301,0.114521404043259,"rls/S288c.csv",26.8292682926829,10.5259261802095,0.392329975807808,0.0819373048761822,0.00676164513200521,-155.7,315,2.76177429798861,30.0577240109939,-154.4,313,315.91110109403,"Gomp"
"SGU57",58,0.00522112785668818,52.454812280841,7.86665528621546,0.130906107326276,"rls/SGU57.csv",24.3103448275862,9.99860849362712,0.411290278461258,0.0950613788802641,0.00665405445059647,-214.7,433,2.68422165673164,27.3555108613467,-214.7,433,435.078659381738,"Gomp"
"YPS128",69,0.00224369906863115,37.0884999805083,6.02334318380493,0.13544206927875,"rls/YPS128.csv",36.3333333333333,9.22220253561171,0.253822088136102,0.134791632486977,0.000577136599910161,-245.6,495,4.88931424047571,39.6713815459335,-248.4,501,519.938819117318,"Gomp"
"YPS163",130,0.00276222794960902,38.3612193038553,6.02767304505916,0.131061346231867,"rls/YPS163.csv",35.1230769230769,8.90432817379251,0.25351788493058,0.130300743003349,0.000794621624275881,-462.9,930,4.79225543792394,38.3940733611551,-464.5,933,971.163950301154,"Gomp"
