"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00326907249400592,36.2031803367821,6.03149082311332,0.138979249234669,"rls/101S.csv",31.7647058823529,7.75464078997297,0.244127580425075,0.138076442260023,0.00106527139005191,-294,592,4.84412156416528,34.58295786021,-292.8,590,619.079625665503,"Gomp"
"M1-2",54,0.00422175569325062,48.3140230804497,7.77613671328546,0.140251965811297,"rls/M1-2.csv",25.3148148148148,10.0598662245392,0.397390472659195,0.103180924985558,0.00502192653230823,-198.8,402,2.82403439990679,28.4245479194659,-200.5,405,404.368031425849,"Gomp"
"M13",70,0.00344351242615543,45.2568853378612,7.69005510568036,0.14782402844863,"rls/M13.csv",26.4571428571429,10.1833705224099,0.384900613697999,0.110080762778425,0.00378955444523052,-256.4,517,2.67218937213525,29.2333840640227,-268.1,540,521.503010023296,"Gomp"
"M14",60,0.00416272789390397,55.2688841579019,6.03108530728381,0.0910292542348081,"rls/M14.csv",36.75,12.9217003131574,0.35161089287503,0.0904624843808228,0.00196460632140286,-234.5,473,3.34383570236832,41.0622514070088,-237.2,478,484.606885804593,"Gomp"
"M2-8",105,0.00376009256548433,45.0363251820184,8.08546827209006,0.157327851316765,"rls/M2-8.csv",24.4,8.45190010498322,0.346389348564886,0.110335231736492,0.00508675659135931,-376.8,758,3.18449737122171,27.2633011636269,-371.9,748,756.000926203657,"Binom"
"M22",60,0.00180496054428241,38.3934481036899,6.80258981768912,0.151134896819321,"rls/M22.csv",34.6333333333333,9.6725483762241,0.279284361199926,0.129725509223965,0.000828424339342796,-216.2,436,4.37759554290095,38.0625041738136,-219.6,443,449.018902749065,"Gomp"
"M32",60,0.00201681229504473,33.1958376231946,7.3631162367939,0.191684159593185,"rls/M32.csv",28.4333333333333,6.25277339596142,0.219909967032641,0.149373759190449,0.0013403349372476,-202.1,408,4.79916804184061,30.9765943526256,-196.6,397,413.391915980202,"Gomp"
"M34",58,0.00244992305600971,35.2094720176349,7.46241702892815,0.183542003290802,"rls/M34.csv",26.0344827586207,8.49347637636309,0.326239489953019,0.141491457806492,0.00210936062020146,-201.7,407,3.53618204238456,28.7836342693913,-207.1,418,413.576619113634,"Gomp"
"M5",166,0.00381423193526599,83.8411865488928,7.96704387943508,0.0830981068638881,"rls/M5.csv",37.2650602409639,13.7506666173168,0.368996226717522,0.0595177135179162,0.00487685728482195,-681.5,1367,2.94199636195614,41.7797046300599,-668.2,1340,1359.87202879319,"Binom"
"M8",60,0.00187478935814288,30.0077690023465,6.02192079542982,0.167354020721671,"rls/M8.csv",34.4166666666667,7.08613271369921,0.205892475942834,0.166584948416279,0.000313315703824072,-200.1,404,5.95598146645559,37.1605243528973,-200,404,432.323914464562,"Gomp"
"RM112N",59,0.00243366763523457,50.1468211610971,6.02287198704608,0.100163317848405,"rls/RM112N.csv",43.0508474576271,11.7508968532466,0.272953903284074,0.0997011365217508,0.00080233067505885,-226.3,457,4.39539433685808,47.2962283379133,-227.5,459,473.772975474423,"Gomp"
"S288c",41,0.00872236867486195,69.4323993813117,7.63707144707121,0.0955904088899689,"rls/S288c.csv",24.0975609756098,11.3154869052303,0.469569800723121,0.0719110857349717,0.010497043875038,-156.8,318,2.23461140299403,27.0568741527118,-157.3,319,318.968702239705,"Gomp"
"SGU57",58,0.00690763468415956,59.3705111505929,7.62896681505166,0.111654198129393,"rls/SGU57.csv",24.1896551724138,10.9198947629267,0.451428293834461,0.0840590624444527,0.00819177050433881,-218.7,441,2.38301745275928,27.2361981722817,-220.1,444,443.70850138886,"Gomp"
"YPS128",69,0.00227000569090707,38.4042882996067,6.02337081061193,0.130802340911064,"rls/YPS128.csv",37.0289855072464,9.42769857527581,0.254603210056372,0.130175133944766,0.00060139338071761,-248.1,500,4.83018326178276,40.5042320236079,-250.1,504,523.752226356,"Gomp"
"YPS163",130,0.00203817394161327,40.604653627951,7.18287718505205,0.152270161979561,"rls/YPS163.csv",33.2384615384615,8.82456388992376,0.265492549338137,0.121952242433355,0.00130237846319984,-466.7,937,4.42940137060633,36.4658259878662,-464.9,934,951.825728244721,"Gomp"
