"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00166703538600067,32.9654471079061,6.92908599433356,0.179857593768585,"rls/101S.csv",32.8588235294118,6.04379441910396,0.183932160982398,0.151297219036434,0.000671256202915954,-283.5,571,5.76971350137218,35.3292689432103,-275.6,555,591.301168513619,"Gomp"
"M1-2",54,0.00361628055936504,48.3233397902347,7.85057637158724,0.141765374689016,"rls/M1-2.csv",26.6481481481481,9.71899017855485,0.364715406283504,0.103148973967228,0.00436887252280411,-199,402,3.08866861626331,29.845800966321,-198.3,401,403.535379809241,"Gomp"
"M13",70,0.00218051983599652,35.6183265206982,7.1270741047757,0.1720202688696,"rls/M13.csv",29.4714285714286,8.62205031026815,0.292556239320781,0.13945869795256,0.00133773996584832,-245.5,495,3.90289895860191,32.3444460691046,-252.2,508,505.051159345901,"Gomp"
"M14",60,0.0042781159437441,54.9863997099364,6.03138795620983,0.0915024075544379,"rls/M14.csv",35.9,13.6179094440784,0.379328953874049,0.0909273199003177,0.00205724882427783,-235.3,475,3.09926735467276,40.2500915616096,-240.6,485,486.66219937655,"Gomp"
"M2-8",105,0.00486222539505852,52.9349474158997,7.93462363030569,0.131002749012324,"rls/M2-8.csv",24.9428571428571,9.89349880888044,0.396646573093717,0.0941466483477138,0.00633854043575932,-389.8,784,2.77696610762563,28.0629110716212,-387.4,779,784.215169651248,"Gomp"
"M22",60,0.00213993115929726,43.2052675529704,7.16962585781285,0.142798001430006,"rls/M22.csv",33.8833333333333,9.50306224805433,0.280464208009474,0.115292502026081,0.00139969528070994,-219.9,444,4.15843030220548,37.3979032760252,-218.8,442,450.48535429123,"Gomp"
"M32",60,0.00205915796761502,33.8177476911648,7.54280478214898,0.193472517504717,"rls/M32.csv",27.7166666666667,6.28986719879928,0.226934475001778,0.146588549225588,0.00159467706314669,-202.7,409,4.63670952604805,30.2574097871798,-196.9,398,412.612640508265,"Gomp"
"M34",58,0.00344019956582517,28.8248416998982,6.03284212487889,0.174600859122729,"rls/M34.csv",26.4137931034483,7.15255930826143,0.270788798876738,0.173412639218907,0.00102729123805583,-191.4,387,4.60352223764519,28.9644507916721,-194,392,406.027787534177,"Gomp"
"M5",166,0.00406756557652061,88.0538495042938,7.89060370534739,0.078254428899345,"rls/M5.csv",37.6807228915663,14.3040740781022,0.379612517500395,0.0566909395949792,0.0051126081855809,-687.2,1378,2.85642060282376,42.306420750152,-674.3,1353,1371.95952863385,"Binom"
"M8",60,0.00238713435130544,34.2589349341666,6.02526121922334,0.146684689085638,"rls/M8.csv",34.3333333333333,7.09897740706284,0.206766332244549,0.14592132353989,0.000588600183136013,-205.7,415,5.42769987930839,37.1859893907765,-202.7,409,437.720765829319,"Gomp"
"RM112N",59,0.00349656388693803,59.5746636541179,6.02705151852292,0.084382373481943,"rls/RM112N.csv",41.4067796610169,13.4934449527166,0.325875256737732,0.0839251055265131,0.00157843662032164,-234.6,473,3.58488046860845,46.0236023994149,-236.1,476,485.24322822155,"Gomp"
"S288c",41,0.00709712385345672,60.3347098611807,7.81597367379001,0.112969361905814,"rls/S288c.csv",23.7560975609756,10.2634801305524,0.432035611245019,0.0827015594693204,0.00899234778775235,-153.6,311,2.47972070682632,26.6841848648697,-153.2,310,312.311931345072,"Gomp"
"SGU57",58,0.00631293069379452,57.3039383283269,7.5308886982529,0.113969281846454,"rls/SGU57.csv",24.7068965517241,11.5165915716286,0.466128619088946,0.0870919960303686,0.00719003556863222,-219.4,443,2.28089127275231,27.7690557299434,-224.1,452,446.639377666698,"Gomp"
"YPS128",69,0.0020950596865487,34.1114421733443,6.02262798897214,0.147241736759432,"rls/YPS128.csv",35.4347826086956,7.4685187539777,0.210768013915935,0.146550178523078,0.000481961724743071,-237.7,479,5.49884689153154,38.4089988256021,-235.6,475,505.944903302404,"Gomp"
"YPS163",130,0.00194499110610453,38.6829880439811,6.98142931827337,0.154626868831144,"rls/YPS163.csv",33.6307692307692,8.83363766760086,0.262665346932322,0.128986643677231,0.00100255476210015,-463.7,931,4.54927132374158,36.8907503945246,-464.3,933,952.123520654666,"Gomp"
