"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00184733047343778,34.6845069142897,7.30116415481459,0.181670858703157,"rls/101S.csv",30.8470588235294,6.77619411784293,0.219670671249675,0.142634968663114,0.00113309744204798,-287.5,579,5.17939101935771,33.3676586140403,-282.3,569,591.023517293484,"Gomp"
"M1-2",54,0.00275963331240163,41.9850469350691,7.60987926881473,0.157434128370443,"rls/M1-2.csv",27.9074074074074,9.65297591911626,0.34589296591392,0.118635770165663,0.00266946380899424,-195.2,394,3.35720763825583,31.0058399712725,-199,402,398.877674218569,"Gomp"
"M13",70,0.00492826088850827,36.9604579766105,6.04043037312387,0.136373590833576,"rls/M13.csv",27.2285714285714,8.19715650339804,0.301049819117452,0.135253863552847,0.00208268630485428,-244.4,493,3.69459111407146,29.9168477296832,-249.3,503,508.394451347843,"Gomp"
"M14",60,0.00287050921339005,55.5474325010315,7.29165144404012,0.113266287220805,"rls/M14.csv",34.4,12.8435171274612,0.37335805603085,0.0898562025026837,0.00249549462072177,-234.1,472,3.1043612377364,38.5902067757782,-236.8,478,477.67178392908,"Gomp"
"M2-8",105,0.00434849131763446,46.082223456144,8.09143105099369,0.153886477672731,"rls/M2-8.csv",23.5809523809524,8.33525985057195,0.35347426668419,0.10791131390562,0.00594639007491866,-375.9,756,3.09160348423399,26.3244527782384,-371.4,747,753.381971736341,"Binom"
"M22",60,0.00262863764280046,34.8096308169599,6.0274720756055,0.144427618380716,"rls/M22.csv",33.6166666666667,7.95131726996751,0.236529021416981,0.143612636523441,0.000672061652218333,-208.6,421,5.01922714503173,36.6880189959804,-207.9,420,441.835671079218,"Gomp"
"M32",60,0.00459968912419326,37.283623643757,6.03886339517441,0.135149508087531,"rls/M32.csv",28.4666666666667,7.11519421383317,0.249948274490626,0.1340849385367,0.00186574360373231,-208,420,4.32266943652062,31.2093513686944,-203.5,411,433.463259663922,"Gomp"
"M34",58,0.0028815047785288,36.7905494493967,7.52177133537046,0.177267570965222,"rls/M34.csv",25.2068965517241,8.85508798274151,0.351296240081401,0.135193060380487,0.00266574569513987,-204.1,412,3.38269686521284,28.1779487181176,-207.1,418,417.775129380942,"Gomp"
"M5",166,0.00313959164874232,75.9882943433149,7.91007282154755,0.0909360169387124,"rls/M5.csv",38.078313253012,13.1784907232847,0.346089140969035,0.0656125394662604,0.00386407189600952,-673.6,1351,3.16790623743317,42.532249588704,-662,1328,1344.7969072356,"Binom"
"M8",60,0.00162720606434384,29.0687635623876,6.01970538334191,0.172683828555989,"rls/M8.csv",35.8333333333333,6.78524487565474,0.189355670948504,0.171965058935238,0.000210182840736497,-198.3,401,6.3960642968304,38.532291149239,-197.8,400,432.262542625682,"Gomp"
"RM112N",59,0.00266581532843847,53.2138124712689,6.02470572875003,0.0944248400067738,"rls/RM112N.csv",44.0169491525424,11.4748473439229,0.260691564609724,0.0939552956406904,0.000907493408441365,-228.3,461,4.42531532394015,48.3463036605333,-226.7,457,476.338381043358,"Gomp"
"S288c",41,0.00593848528664038,62.3383801655865,7.76922401124751,0.108588384768208,"rls/S288c.csv",26.1219512195122,11.3406241493827,0.434141540732669,0.0800598740416251,0.00736124998001248,-156.6,317,2.42703233259756,29.222124162215,-158.4,321,318.915622223551,"Gomp"
"SGU57",58,0.00387779956730325,46.0521272696388,7.89296799457172,0.149677515529584,"rls/SGU57.csv",25.1379310344828,9.18321939470579,0.36531325438473,0.108193093413318,0.00474468969886278,-210.6,425,3.08138309038854,28.1621172168406,-209.7,423,426.608742479014,"Gomp"
"YPS128",69,0.00213510866313672,43.9539883017378,7.01759128069755,0.136906604228669,"rls/YPS128.csv",35.0579710144928,10.253957712213,0.292485771865523,0.113335652390059,0.00126062275408536,-255.5,515,4.07326796016489,38.7395615297384,-256.6,517,524.54992678597,"Gomp"
"YPS163",130,0.00317477618104674,40.4449219392226,6.02989564570021,0.124364083413456,"rls/YPS163.csv",34.2769230769231,8.96765538880323,0.261623698506378,0.123591998183234,0.00107220250430238,-468.2,940,4.49417639950833,37.6182593905132,-466.9,938,974.90209736986,"Gomp"
