"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00180438846592632,34.7070932248205,7.12993563191263,0.176619101813138,"rls/101S.csv",32.0117647058824,6.51279714183117,0.203450112846619,0.142673941427446,0.000952824864078286,-288.1,580,5.33980950652301,34.5764616995916,-280.8,566,594.022007661464,"Gomp"
"M1-2",54,0.00231127373943541,39.8242571228449,7.66035186648691,0.167243593419505,"rls/M1-2.csv",28.2037037037037,8.892183613713,0.315284251569601,0.124944735004746,0.00226791083139785,-192.5,389,3.71378769930615,31.245391240001,-193.8,392,392.734903070621,"Gomp"
"M13",70,0.00325839157941294,42.3599241023126,7.652765834354,0.157053299205293,"rls/M13.csv",25.9428571428571,9.95334873993252,0.383664323675813,0.11752728768639,0.00345167468624549,-253.5,511,2.7950965271275,28.7772647012568,-264.4,533,516.792246059983,"Gomp"
"M14",60,0.00307876504424636,62.1160735631222,7.58768739725231,0.106054472206102,"rls/M14.csv",34.7833333333333,12.5469851421842,0.36071830787305,0.0803647031100221,0.0032239129119088,-236.5,477,3.14183128625305,38.9878080077376,-235.3,475,479.127926509726,"Gomp"
"M2-8",105,0.00230178638931464,34.752072567015,7.7204732960028,0.193383381179445,"rls/M2-8.csv",25.5714285714286,7.3991386490086,0.289351790743353,0.141974533413897,0.00233761079287489,-360,724,3.96458543164298,28.2479866637792,-357.8,720,727.110259332838,"Gomp"
"M22",60,0.00216989411577702,42.5350601411702,7.01341564201117,0.141375505807519,"rls/M22.csv",33.9666666666667,10.4199395988143,0.306769566206505,0.117150746456388,0.00128149994176982,-220.8,446,3.87425773955806,37.4786243449044,-225.3,455,455.203419315751,"Gomp"
"M32",60,0.00197608052105421,31.8355763650479,7.40084765551337,0.20105958133495,"rls/M32.csv",27.75,5.80071591139799,0.209034807617945,0.155576249319969,0.00131829552040211,-198.9,402,4.95366496893787,30.1312077403806,-192.8,390,407.018204442737,"Gomp"
"M34",58,0.00206142506196886,30.2556786241955,6.95766876497377,0.196910763066125,"rls/M34.csv",27.6896551724138,7.90337901653513,0.285427137583461,0.164066455998646,0.000990926265005072,-195.7,395,4.27356900602097,30.3642538937872,-201.5,407,407.858569814785,"Gomp"
"M5",166,0.00337239109419346,81.2395686404027,7.98548699230516,0.0859862639500904,"rls/M5.csv",38.066265060241,13.2633628635625,0.348428269560275,0.0614016620215508,0.00439547814736437,-678.9,1362,3.09288322595321,42.5575766991545,-663.1,1330,1353.19170477984,"Binom"
"M8",60,0.00167013789782329,28.2737700172499,6.01958368801434,0.177534997453537,"rls/M8.csv",33.6666666666667,6.98343479828665,0.207428756384752,0.176799625099069,0.000260540720504659,-198,400,6.00955395901621,36.3781176400859,-198.8,402,428.455447186256,"Gomp"
"RM112N",59,0.00292707245916881,55.8300458373251,6.02486213722569,0.0900028302299248,"rls/RM112N.csv",42.9661016949153,12.1527151807875,0.282844258645546,0.0895533598162915,0.00116910676573676,-230.3,465,4.11389517628101,47.309762385785,-230.1,464,479.043428714278,"Gomp"
"S288c",41,0.00598133598679304,63.2967608259717,7.77096580501712,0.106971758375333,"rls/S288c.csv",26.3170731707317,11.2259499027705,0.426565288242437,0.0788510144003578,0.00742444637953451,-156.9,318,2.50566782760964,29.5183461577476,-157.2,318,319.240344446295,"Gomp"
"SGU57",58,0.00543187974971535,51.564476660646,7.77449312328754,0.131379072609842,"rls/SGU57.csv",24.051724137931,10.0724087500373,0.4187811523313,0.0967082792075208,0.00661435368319794,-214.2,432,2.6223729396817,27.0369860097153,-215.7,435,434.565431946115,"Gomp"
"YPS128",69,0.00375167944969798,46.1022077671075,6.03106516520639,0.109128508348702,"rls/YPS128.csv",34.5072463768116,10.2392313423676,0.296726989762018,0.108444322521887,0.00155284245527469,-257.1,518,3.93850827784804,38.1971229617023,-256.8,518,533.22721653381,"Gomp"
"YPS163",130,0.00195742295171016,38.707762565327,6.89562987005521,0.152311306035971,"rls/YPS163.csv",34.2538461538462,8.79509336294787,0.256762213605035,0.128023611977091,0.000953050957323385,-464.2,932,4.62910431627518,37.5112730890793,-464,932,954.489927019664,"Gomp"
