"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00202418542491223,38.2565513063049,7.30692920474388,0.164858801679399,"rls/101S.csv",31.4588235294118,8.15701996993485,0.259291958655371,0.129659472763137,0.00136951300860704,-298.7,601,4.53018928963295,34.3953116357081,-297.4,599,610.842519111217,"Gomp"
"M1-2",54,0.00482643949255276,37.4228548762694,6.03973712897019,0.134670033743631,"rls/M1-2.csv",27.6851851851852,8.18840430483248,0.295768449806658,0.133589136852882,0.00202881407912438,-189.1,382,3.9573510731512,30.5951819800112,-189,382,394.584708807527,"Gomp"
"M13",70,0.00232819173157362,36.5290568456069,7.52225466320417,0.17854976904471,"rls/M13.csv",26.8714285714286,8.75913010797575,0.325964437830038,0.136399869231528,0.00210370664962665,-245,494,3.21750508070189,29.3686442235886,-259.3,523,501.165588409846,"Gomp"
"M14",60,0.00440324069603323,54.5403887696881,6.03238991920348,0.0922690511146544,"rls/M14.csv",35.7833333333333,12.3151989140974,0.344160193221166,0.0916705540604884,0.00211722454522805,-232.6,469,3.39950970267546,39.9293140330577,-234.4,473,480.563012603537,"Gomp"
"M2-8",105,0.00369544482853982,45.2046376655316,8.19720942433151,0.159213961133447,"rls/M2-8.csv",24.2857142857143,8.33864299709293,0.343355888115591,0.109900560328876,0.00524293644213571,-376.1,756,3.19683433095831,27.0929925444913,-371.1,746,753.68685120576,"Binom"
"M22",60,0.00397990645341575,43.9520589114287,6.03280924485802,0.114506791479326,"rls/M22.csv",32.7166666666667,9.91675805873473,0.303110281978647,0.113749452431887,0.00165853190209255,-220.8,446,3.85510194080743,36.2110293264914,-221.7,447,459.098980345686,"Gomp"
"M32",60,0.00299785235237123,33.6727251552715,6.02971880008586,0.149370708099593,"rls/M32.csv",31.0166666666667,7.19107654811878,0.231845563077446,0.148458901872434,0.000883767695329036,-205.6,415,4.89087786824446,33.8786538202235,-203,410,433.524469026526,"Gomp"
"M34",58,0.00195041662832748,27.7517699482653,6.6322480932712,0.202950950651825,"rls/M34.csv",28.2586206896552,7.52437056836588,0.266268147019659,0.179198538977709,0.000631989280167641,-191.6,387,4.67291720919508,30.8051130341523,-198.3,401,404.725832753191,"Gomp"
"M5",166,0.00275840294909396,65.5873850176988,7.69573933161837,0.102088828969344,"rls/M5.csv",37.2409638554217,12.2603973057832,0.329218044768684,0.0759232704707799,0.0030220204444698,-659.7,1323,3.35074416985017,41.5264673023523,-649.8,1304,1320.97635743625,"Binom"
"M8",60,0.0020873981415036,34.4345122393146,6.02252925604224,0.145857424119628,"rls/M8.csv",35.7,7.52014244365633,0.210648247721466,0.145179456121623,0.000481096132256899,-207.4,419,5.46809814342487,38.7112290701586,-205.4,415,441.789064241398,"Gomp"
"RM112N",59,0.00209978009044752,52.1600626797134,6.02027179811449,0.0962474264830018,"rls/RM112N.csv",46.4406779661017,12.2365636184188,0.263488048717776,0.0958537568110624,0.000653219580218691,-229,462,4.55920593353857,50.9599997600948,-229.7,463,480.003336987518,"Gomp"
"S288c",41,0.00443255027001908,54.7269615270302,7.89745081213964,0.126033871051528,"rls/S288c.csv",26.3658536585366,10.7465252467041,0.40759253942171,0.0911329777377212,0.00571948098056092,-154.2,312,2.65427466605931,29.4993905517357,-155.9,316,314.361361159919,"Gomp"
"SGU57",58,0.0081530039703922,61.4317482616995,7.52850976385379,0.106272569942863,"rls/SGU57.csv",23.2413793103448,10.9885272624433,0.47280013443747,0.0812564341918229,0.00947688693250037,-218.7,441,2.285440426782,26.2517668403913,-219.4,443,443.783508273897,"Gomp"
"YPS128",69,0.00259856505702324,39.254383413273,6.02636440565785,0.128045939551258,"rls/YPS128.csv",36.3913043478261,9.30720371114311,0.255753506996764,0.127355475600429,0.00071832346302256,-248.7,501,4.72492394128229,39.8438418929825,-249.6,503,523.522860573419,"Gomp"
"YPS163",130,0.00181385017307375,37.1097501589575,6.81483966789461,0.156693042744483,"rls/YPS163.csv",34.8923076923077,8.1955235974509,0.23488052638197,0.13449120688897,0.000744535207392546,-456.3,917,5.06165048519939,37.9680331339878,-454.6,913,945.157541749645,"Gomp"
