"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00189955757254696,31.2711538089536,6.7183984052566,0.182864963672025,"rls/101S.csv",30.8235294117647,7.68916440842045,0.249457623937305,0.158590239987796,0.000695542134070996,-287.5,579,4.98661341873722,33.5995252865316,-290.5,585,601.30137076241,"Gomp"
"M1-2",54,0.00498434055845583,38.3302616268799,6.03995324817216,0.131487577549896,"rls/M1-2.csv",27.4444444444444,9.02128858859654,0.328710920232263,0.130428389224718,0.00216854177263846,-191.9,388,3.60379349673045,30.5266877193749,-194.1,392,399.621385597131,"Gomp"
"M13",70,0.00367351252792368,46.2288700726042,7.76777557429113,0.146397166179102,"rls/M13.csv",26.1,9.80852926675613,0.375805719032802,0.10778145332362,0.0041956714477951,-256.2,516,2.81928190686134,28.9700063828537,-262.9,530,519.530278744068,"Gomp"
"M14",60,0.00242054176452458,55.5673004158395,7.20258788152024,0.111622983933051,"rls/M14.csv",36.7,13.1989984211695,0.359645733546852,0.0898723353609029,0.00199769993911893,-235,474,3.26959827446141,41.0334995401291,-238.6,481,480.41235154206,"Gomp"
"M2-8",105,0.00437555157144178,45.5408140397414,8.04398917451438,0.154674204294359,"rls/M2-8.csv",23.4761904761905,8.19720313241896,0.349170924504662,0.109185759228726,0.00587618122114132,-375.2,754,3.13321974523046,26.2504813988365,-368.6,741,751.884037456469,"Binom"
"M22",60,0.00227383772390659,46.4268059789904,7.60943200473648,0.142362410365414,"rls/M22.csv",31.8166666666667,10.1087169409421,0.317717661842078,0.107300376180682,0.00218142341535973,-222.8,450,3.62601123619814,35.3372919769499,-223,450,453.078093521237,"Gomp"
"M32",60,0.00411766971377987,37.485403847144,6.03577802015869,0.134339703013293,"rls/M32.csv",29.4166666666667,8.13090289702835,0.276404631060454,0.133364576358987,0.00159429365826882,-211.1,426,4.14991182382534,32.4104284015079,-210.1,424,440.354286631978,"Gomp"
"M34",58,0.00309581485308774,37.7157203622881,7.68200394604334,0.177167607614481,"rls/M34.csv",24.551724137931,8.6047159933419,0.350472982874881,0.13189155796521,0.00317862871955066,-203.8,412,3.28841943579369,27.3712336480378,-206.6,417,415.612005584171,"Gomp"
"M5",166,0.00329687892388676,76.3751470820937,7.89934573171645,0.0903349583641458,"rls/M5.csv",37.5,13.030384073039,0.347476908614374,0.0652884698149601,0.0040811546672281,-672.8,1350,3.1475261951674,41.9242748020814,-659.6,1323,1342.76339076571,"Binom"
"M8",60,0.00186055251079607,31.6344928560947,6.02100431495114,0.158719292191333,"rls/M8.csv",35.1833333333333,6.62683723592276,0.188351603105337,0.158024627603222,0.000364207188521922,-201.5,407,5.94792995934467,37.900316446682,-198.7,401,433.32703692788,"Gomp"
"RM112N",59,0.00206767335824247,47.5326200671035,6.02051629062541,0.105622544760583,"rls/RM112N.csv",43.7118644067797,12.1230058402191,0.277339024650224,0.105183966330235,0.00060161094819585,-225.3,455,4.46895101483672,48.0027026091321,-228.8,462,473.767846360873,"Gomp"
"S288c",41,0.0046790695175554,58.7712583993351,7.90955805412661,0.117566957766635,"rls/S288c.csv",27.1463414634146,11.0985606625584,0.408841857291009,0.0848875675083621,0.00603677935014209,-156,316,2.6344722716607,30.3755250632103,-157.2,318,317.607506352928,"Gomp"
"SGU57",58,0.0085897074401458,58.3004434348316,7.76081819447785,0.115965124725597,"rls/SGU57.csv",21.6896551724138,9.61396443511778,0.443251142477608,0.0855790513427189,0.0106887963811843,-213.6,431,2.43391073919813,24.4421349665985,-212.2,428,431.875854966598,"Gomp"
"YPS128",69,0.00386949295939366,47.0532997312768,6.03139442099813,0.106929682928352,"rls/YPS128.csv",34.4347826086956,10.8077834981657,0.313862399567943,0.106252998694367,0.00164682292189764,-258.8,522,3.77362358176038,38.1911874446928,-260.5,525,536.633025822054,"Gomp"
"YPS163",130,0.00170006408629917,38.4446004347991,6.92169575168199,0.154031923461528,"rls/YPS163.csv",35.4307692307692,8.33312104678921,0.235194471576769,0.128788545657068,0.000817858012564537,-460.9,926,4.97783266819585,38.592632224407,-457.4,919,948.991108429108,"Gomp"
