"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00206266206725286,39.1526073570822,7.32518904259953,0.161552179268985,"rls/101S.csv",31.6117647058824,8.16801852413694,0.258385401768381,0.126743255650558,0.00143653756455831,-300.8,606,4.44885778890291,34.6310409594583,-298.1,600,613.531304559441,"Gomp"
"M1-2",54,0.00225425909801795,37.597933164511,7.322334271381,0.168156431464395,"rls/M1-2.csv",29.3703703703704,8.93856663258395,0.304339595308659,0.132328578772797,0.00161639831790473,-191.2,386,3.90392859016026,32.4053680440921,-194.2,392,393.270034841219,"Gomp"
"M13",70,0.00289592539414218,41.5440886053079,7.66010029146506,0.160314030589038,"rls/M13.csv",26.8428571428571,9.6167663285003,0.358261651407675,0.119759927858455,0.00296930036792069,-252.3,509,2.88634937839705,29.5228012589583,-265,534,513.905168095417,"Gomp"
"M14",60,0.00215445333139568,42.8968679769251,6.0215654853242,0.117061354876197,"rls/M14.csv",40.0666666666667,11.5433841447872,0.288104429570396,0.116548376522022,0.000612708826869527,-223.7,451,4.40093570547707,43.9986316551848,-229.7,463,472.162079411856,"Gomp"
"M2-8",105,0.00328960499124308,41.8192198867071,7.91789309068548,0.16542377187874,"rls/M2-8.csv",24.9809523809524,8.44664356687244,0.338123360473353,0.118655367385659,0.00399399171675933,-373.7,751,3.31505133846504,27.8323645897563,-372.4,749,751.922743174791,"Gomp"
"M22",60,0.00305997326646633,38.8372150703993,6.02870996028622,0.129481734237916,"rls/M22.csv",33.45,9.17887220279563,0.274405745972963,0.128725718156207,0.00101524043364284,-215.2,434,4.38825659836376,36.7938277991742,-216.3,437,451.647949412331,"Gomp"
"M32",60,0.00223919524551637,37.3982799345196,7.79548469132329,0.181705808481606,"rls/M32.csv",27.6333333333333,6.60243064298901,0.238929938829518,0.132743163318038,0.00220639514829936,-206.9,418,4.33110200621062,30.2586259020551,-200.1,404,417.773871084943,"Binom"
"M34",58,0.00165424508311922,23.1328622036887,6.01998110766449,0.21700648469103,"rls/M34.csv",29.2241379310345,6.29687503518304,0.215468290289449,0.216061722370772,0.000214563019993443,-181.7,367,6.14011657040894,31.5830548273504,-184.6,373,397.037344239194,"Gomp"
"M5",166,0.00347963971628472,75.5832447234816,7.86943074282687,0.0908856290565247,"rls/M5.csv",36.5240963855422,13.1719176980878,0.360636374382744,0.0659777762893328,0.0042639599676475,-671.9,1348,3.04666011004843,40.940086568911,-660.5,1325,1342.76706489471,"Binom"
"M8",60,0.00162380854262485,28.0440668587674,6.01977421353297,0.178995943734303,"rls/M8.csv",35.0666666666667,6.25683806717659,0.17842694107918,0.178244523900286,0.000202113300215446,-195.4,395,6.55565296750824,37.603481524445,-193.9,392,427.230944696958,"Gomp"
"RM112N",59,0.00240099286696243,67.4436308449082,7.37167820415793,0.0944741278655369,"rls/RM112N.csv",42.1016949152542,13.8236365733556,0.328339193972617,0.0740406523018297,0.00209973204945408,-238.9,482,3.46054863745831,46.8845092538438,-237.6,479,484.840185735697,"Gomp"
"S288c",41,0.00603802174326014,66.0501619359937,7.7528938031526,0.102238868236183,"rls/S288c.csv",26.9512195121951,11.7045957202976,0.434288166997469,0.0755762979822725,0.00745451769583892,-158.3,321,2.4573078850648,30.2338495613769,-159,322,322.145693374756,"Gomp"
"SGU57",58,0.00440714837494635,51.5563849988966,7.79241437928255,0.131747297244132,"rls/SGU57.csv",25.9655172413793,10.361815050042,0.399060606176916,0.0967228874242859,0.00532007551189159,-216,436,2.76718394467141,29.1257545326327,-217.5,439,438.337293516902,"Gomp"
"YPS128",69,0.00362192990577445,43.8330125879883,6.03112393761758,0.114779332757892,"rls/YPS128.csv",34.0579710144928,9.51915106504501,0.279498478080045,0.114056525408753,0.00142323184111787,-253.3,511,4.1567677827979,37.5668162436189,-251.9,508,526.612681963467,"Gomp"
"YPS163",130,0.00195181237781845,36.9022572891129,6.82894270950086,0.157956264405011,"rls/YPS163.csv",33.5461538461538,8.41474484633141,0.25084082321098,0.134222677162724,0.000877906524763122,-459.6,923,4.70370825780945,36.7347502278777,-458.4,921,946.544368812254,"Gomp"
