"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00211723267992014,28.306244744434,6.02368595919597,0.177476242594271,"rls/101S.csv",31.0235294117647,6.69394977464234,0.215770091332802,0.176572316890239,0.000427551604937537,-278.8,562,5.66986504269332,33.6099924146975,-278.8,562,597.033162563094,"Gomp"
"M1-2",54,0.0019413334339757,30.2978972217081,6.73055438295806,0.189140333437139,"rls/M1-2.csv",29.7407407407407,7.60631610728671,0.2557540907805,0.164099614069079,0.000713441212863566,-181.7,367,4.8239055309927,32.4703183744782,-184.3,373,381.717952738163,"Gomp"
"M13",70,0.00452250580401541,35.9445073394989,6.03824446369112,0.140167297776667,"rls/M13.csv",27.5142857142857,8.49167172074124,0.308627736475538,0.139075533932985,0.00182285823825422,-243.7,491,3.37047585905183,29.9539599324722,-257.9,520,509.133437528317,"Gomp"
"M14",60,0.00252216791633988,53.6180673043552,7.27328318098137,0.116999427550642,"rls/M14.csv",35.3666666666667,12.6504058575835,0.357692908319985,0.0931234925329331,0.00209188921645459,-232.6,469,3.29603550421876,39.5239686870676,-236.1,476,475.25714406069,"Gomp"
"M2-8",105,0.00270110337144269,37.6575668637314,7.72270718139989,0.178522080455353,"rls/M2-8.csv",25.8761904761905,7.87607775054314,0.304375474349293,0.131406354834643,0.00276056235143898,-366.7,737,3.71481255509685,28.6442784858521,-365.2,734,739.800116486352,"Gomp"
"M22",60,0.00374535549477039,43.4583400959128,6.03138411718176,0.11577488017438,"rls/M22.csv",32.85,10.9588212282099,0.333601863872448,0.115041889272116,0.00151952169625314,-222.6,449,3.57078165910793,36.4714403769632,-228.1,460,463.840370156068,"Gomp"
"M32",60,0.0048711470339566,36.5928419992174,6.04071408987992,0.137751369242863,"rls/M32.csv",27.55,6.94634399632312,0.252135898233144,0.136614607797143,0.00201111113546184,-206.7,417,4.28134549310658,30.2290567825167,-202,408,430.462974462214,"Gomp"
"M34",58,0.00228288566830082,31.8888937772832,7.06871118225218,0.190307986995001,"rls/M34.csv",26.8793103448276,8.43151478806119,0.313680473192783,0.155770453269075,0.00133311547073332,-199.1,402,3.95507786604361,29.7726608545231,-203.9,412,412.575341138361,"Gomp"
"M5",166,0.00472047255351362,91.1576613969328,7.92034608641123,0.0759162310700095,"rls/M5.csv",36.078313253012,14.0716740895707,0.390031373997118,0.0547751081148493,0.00603097537882295,-686.4,1377,2.76145600104626,40.5936355439896,-670.2,1344,1369.60404867071,"Binom"
"M8",60,0.00198509595191576,31.070768476443,6.02288821533466,0.161659606814774,"rls/M8.csv",34.7833333333333,6.91863527903399,0.198906620384303,0.160887507057547,0.000353967812694178,-201,406,5.93543311489877,37.5118349874025,-199.6,403,433.465533595728,"Gomp"
"RM112N",59,0.00210042208107654,48.9278643156871,6.02067452751865,0.102613809078704,"rls/RM112N.csv",44.6101694915254,11.5713930093863,0.259389129009799,0.102184870176059,0.000625133513212188,-225.3,455,4.64859437958385,48.8464452467123,-226.4,457,473.504354493278,"Gomp"
"S288c",41,0.0041892842751653,55.0117367575867,8.07142986861349,0.128544021428996,"rls/S288c.csv",26.8780487804878,9.54252357071026,0.355030368783231,0.0906403234725855,0.00568730480187213,-153.1,310,3.0858390001976,30.0902641275646,-149.7,303,310.009468489533,"Gomp"
"SGU57",58,0.00423752604372837,49.2658047648062,7.65893684009605,0.135163464230122,"rls/SGU57.csv",25.9827586206897,10.6597972057178,0.410264258746937,0.101219521730844,0.00476582537346377,-215.5,435,2.66485800598036,29.0933879775236,-220.2,444,438.913299929748,"Gomp"
"YPS128",69,0.00237864934838647,36.5072093917467,6.02466037285394,0.137634742741796,"rls/YPS128.csv",35.5217391304348,8.51228989660758,0.239636068080752,0.1369360520741,0.000620401062110637,-242.9,490,5.03840478601666,38.6917151528002,-243.4,491,514.366839932275,"Gomp"
"YPS163",130,0.0031718264627709,38.3277421229929,6.02893125119634,0.131208648687382,"rls/YPS163.csv",33.0692307692308,8.7152974852503,0.263547027932668,0.13041551761666,0.00103235609371117,-463.2,930,4.49595644783684,36.3324432203242,-462.7,929,965.248667728341,"Gomp"
