"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00240847752645895,29.5740359966994,6.02609378468631,0.16994953902292,"rls/101S.csv",30.5647058823529,7.65078125301675,0.250314244228801,0.169006610979945,0.000545298492973158,-284.6,573,5.07805120916239,33.324323904915,-289.4,583,605.972869894614,"Gomp"
"M1-2",54,0.00232279475165721,29.0799478461379,6.0255146479547,0.172817182291547,"rls/M1-2.csv",30.6481481481481,7.27922193490747,0.237509356184292,0.171899148845931,0.000500716189380134,-179.9,364,5.25675743582589,33.3903536631989,-181.2,366,385.046349003837,"Gomp"
"M13",70,0.00229920070492525,35.244049822879,7.34385450120633,0.179997887106838,"rls/M13.csv",27.7142857142857,8.52981617475754,0.307776872285066,0.140819515216534,0.00168414834374697,-243.9,492,3.54763739454744,30.3303662535208,-254.8,514,500.292978204536,"Gomp"
"M14",60,0.00418810027040412,53.9849749378844,6.0316483634537,0.093204606823346,"rls/M14.csv",36.4166666666667,12.0666112618511,0.331348593002777,0.0926134847067339,0.00195282666749023,-231.9,468,3.52649166700416,40.5230168357806,-233.3,471,479.675716773894,"Gomp"
"M2-8",105,0.00276757392885474,38.2560133713169,7.8526506726991,0.179126105121999,"rls/M2-8.csv",25.1428571428571,7.97041231853613,0.317005035396323,0.129385307338425,0.00318722755630268,-367,738,3.56933406382671,27.8742119794172,-366.7,737,739.555049836049,"Gomp"
"M22",60,0.00281744734560433,47.1188231407265,7.47426507627613,0.137402945250562,"rls/M22.csv",30.3333333333333,10.9058632444821,0.359533953114793,0.105804311683696,0.0026260104379656,-224.1,452,3.20057914976834,33.8306353406049,-228.2,460,457.434643417223,"Gomp"
"M32",60,0.00172526580086764,35.8362848017818,7.7510856323235,0.188386872960331,"rls/M32.csv",28.8666666666667,6.72074114826043,0.232820132156828,0.138345547875844,0.00160885851047905,-206.3,417,4.53705784782401,31.565067849755,-200.7,405,418.180697922916,"Gomp"
"M34",58,0.0019365863863592,28.4179084019839,6.96288418551628,0.209828397683905,"rls/M34.csv",27.5344827586207,6.85492656042501,0.248957883847621,0.174386576349783,0.000830417002176488,-190.9,386,4.90479905303415,30.0866747418252,-191.7,387,398.779441439704,"Gomp"
"M5",166,0.00328736136233961,69.696696911019,7.70233994362782,0.0961643842632115,"rls/M5.csv",36.1084337349398,13.0634925472458,0.361785078886019,0.0715161474110074,0.00371315279199722,-666.2,1336,3.0640741504251,40.4747536452451,-659.1,1322,1335.13229272834,"Binom"
"M8",60,0.00174565361690161,31.765652024345,6.02034457792018,0.158043177394017,"rls/M8.csv",36.2833333333333,7.58922444546317,0.209165579571792,0.157372648509187,0.000299981649374319,-204.1,412,5.8410879090703,39.2226928952798,-204.3,413,439.390047125164,"Gomp"
"RM112N",59,0.00323921750035498,57.0666985661993,6.02604595840559,0.0880731860206562,"rls/RM112N.csv",41.4406779661017,13.301894065859,0.320986400771239,0.0876130557735662,0.00139057661355388,-232.9,470,3.68412977408465,45.9874365677881,-235.2,474,482.947991559753,"Gomp"
"S288c",41,0.00414256553960492,57.4787213597955,8.2284207173177,0.125758203145656,"rls/S288c.csv",27.6585365853659,9.03495920327691,0.326660782481793,0.0867519057851421,0.00583580759557267,-153.5,311,3.22634547438367,30.8109688708861,-148.1,300,309.59760235322,"Binom"
"SGU57",58,0.00414621499399437,47.9883472479523,7.65281646740039,0.138633998646083,"rls/SGU57.csv",25.6724137931034,10.7481339564163,0.418664720934954,0.103902130204893,0.00465769366747004,-214.7,433,2.58618549334011,28.6966523250599,-221.6,447,438.003577696393,"Gomp"
"YPS128",69,0.00201357589124351,41.3655306289159,6.87769795345923,0.142091685132416,"rls/YPS128.csv",35.3768115942029,9.67577546561722,0.273506147942478,0.12039699755644,0.000999961155562167,-251.7,507,4.3647646396915,38.9043533941226,-252.7,509,519.492767369624,"Gomp"
"YPS163",130,0.00194560958392421,32.2836028969925,6.02221851510087,0.155565614257036,"rls/YPS163.csv",35.4,8.34303311454459,0.235678901540808,0.154812597348338,0.000361180778438002,-447.9,900,5.38258647002799,38.5007123289949,-453.7,911,952.796849676583,"Gomp"
