"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.0021681249913602,44.1228439390492,7.68549983400509,0.151520147777427,"rls/101S.csv",31.4941176470588,7.98603472946869,0.253572264476966,0.112984889205787,0.00212485044380931,-305.6,615,4.27642400126229,34.506788000344,-297.9,600,615.604657118054,"bin<2"
"M1-2",54,0.00378552317826515,49.6240042291429,7.73732343853639,0.13576742834831,"rls/M1-2.csv",27.1111111111111,10.3060097262708,0.380139703018184,0.100479680913059,0.00431848411058466,-200.9,406,2.9700268907011,30.4172633357407,-201.5,407,408.320615691867,"bin<2"
"M13",70,0.00254124883504866,38.3858408643792,7.51624011357733,0.169756346789427,"rls/M13.csv",27.5285714285714,8.91623080918446,0.323890065720245,0.129449454187814,0.0022272710098371,-248.1,500,3.46042444372944,30.356430328833,-255.1,514,506.234309967309,"Gomp"
"M14",60,0.0036579673221035,52.0081910977088,6.02894050550831,0.0966951628073421,"rls/M14.csv",36.95,13.1399571755874,0.355614537904937,0.0961334053104234,0.0016032075288197,-233,470,3.3570690364999,41.2363383354777,-238.5,481,483.596647486215,"Gomp"
"M2-8",105,0.00306322048418255,41.0467176648664,8.12821028893261,0.173660908702426,"rls/M2-8.csv",24.6857142857143,7.83767318016775,0.317498334844758,0.120729571858789,0.00409208131592153,-369.4,743,3.48143761818082,27.3797635207242,-365.4,735,740.555293695461,"Weib"
"M22",60,0.00213606712462019,40.8505870400968,7.07721419112179,0.148766875373338,"rls/M22.csv",33.0333333333333,9.5064058093703,0.28778221420899,0.121907146801253,0.00128640549703987,-217.7,439,4.13693400697226,36.450846776376,-218.7,441,447.86605255576,"Gomp"
"M32",60,0.00424259339881303,34.3842449153886,6.03778824181219,0.146514435730928,"rls/M32.csv",27.6666666666667,7.22440934578601,0.261123229365759,0.145386088862538,0.0015860262735908,-205.5,415,4.34687366391371,30.4105714291645,-203.1,410,429.645017918864,"Weib"
"M34",58,0.00184597642197576,29.5013452655234,7.04469477608448,0.204895563971063,"rls/M34.csv",27.6896551724138,7.80509706729423,0.28187772721237,0.168037477731404,0.000902144195316882,-194.8,394,4.48638214060511,30.4299491625231,-198.9,402,405.918935557958,"Gomp"
"M5",166,0.00503501739204424,67.9163586585767,6.03117828146699,0.0740790345778002,"rls/M5.csv",39.1024096385542,12.2343924162508,0.312880779710004,0.0736145710492336,0.00281426471135218,-663.1,1330,3.50039566058432,43.4751318521189,-650.2,1304,1349.35018811587,"Weib"
"M8",60,0.00138698459425127,29.007371497563,6.016812599178,0.172949575924157,"rls/M8.csv",36.8,6.53491275731839,0.177579151014087,0.17233391478753,0.000176507398314039,-198,400,6.58230622583964,39.4805053615697,-196.7,397,431.700219956204,"Weib"
"RM112N",59,0.00220423977572751,51.885822994353,6.02092131508528,0.0967686551995471,"rls/RM112N.csv",45.2203389830508,12.9362732423349,0.286072009481919,0.0963603411906334,0.000710000083105193,-229.7,463,4.27758584198391,49.7570821622736,-233,470,481.123040874846,"Gomp"
"S288c",41,0.00752870217253983,66.9220973340938,7.71624345217203,0.10035912979001,"rls/S288c.csv",24.9512195121951,11.2826220789145,0.452187199643691,0.0745960489944691,0.00922180943831021,-156.8,318,2.32136169758745,27.9670421318862,-157.7,319,318.990566168326,"bin<2"
"SGU57",58,0.00520383459061174,52.9227986901746,7.82573748306649,0.128975368876962,"rls/SGU57.csv",24.4827586206897,10.545209903346,0.430719841122582,0.0942324420449799,0.0065469363839298,-215.9,436,2.54581537381708,27.5387880848964,-218.4,441,438.459252114942,"Gomp"
"YPS128",69,0.00215912363569208,44.9856126336326,6.96040483651874,0.132495802270403,"rls/YPS128.csv",35.6666666666667,10.8433588602678,0.304019407297229,0.110781109236529,0.00124576032283412,-257.8,520,3.95588218077669,39.4835571523628,-260.4,525,529.998648448704,"Gomp"
"YPS163",130,0.00232253040469275,35.4034212351958,6.02429029578361,0.141915388979096,"rls/YPS163.csv",35.0461538461538,8.21783043329634,0.234485943004505,0.141181199675786,0.000591128844540737,-453.1,910,5.17768535386926,38.1219848735674,-453.9,912,956.871446287483,"Gomp"
