"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00198109142655981,37.3914576088483,7.08887649791268,0.162841378413443,"rls/101S.csv",32.2705882352941,8.34435685457703,0.258574674677013,0.132734226080426,0.00111366115444928,-298.9,602,4.61940928753298,35.3088452986522,-298.7,601,614.911012250923,"Gomp"
"M1-2",54,0.00413126113201186,47.6687700202025,7.68536535942737,0.140246231580845,"rls/M1-2.csv",25.6111111111111,10.3238442939774,0.40310021104467,0.104587211773193,0.0046657910134557,-199.2,402,2.80160529688172,28.7795017629615,-201.8,408,405.929152599022,"Gomp"
"M13",70,0.00366847949483866,43.2692222989147,7.9166629731163,0.159851797782133,"rls/M13.csv",24.4571428571429,9.0115637695962,0.368463471887695,0.115056518502688,0.00454233890186876,-250.6,505,2.78998027228337,26.978309956466,-259.6,523,507.481049169861,"Gomp"
"M14",60,0.00307500012839402,62.4772951243397,7.38643823486671,0.102220146089178,"rls/M14.csv",35.6,13.8676553319867,0.389540880111986,0.0799187303997126,0.00294485774179471,-239,482,2.9400659989821,39.9865805440764,-241.7,487,486.418906431909,"Gomp"
"M2-8",105,0.00323916470443938,42.0381533859326,7.92508560362456,0.164733344494193,"rls/M2-8.csv",25.2380952380952,8.372946142561,0.331758243384492,0.118033444958125,0.00393053989414194,-373.8,752,3.37842763850015,28.1033571660066,-371.2,746,751.587740771243,"Binom"
"M22",60,0.00446870696645932,47.2622568152376,6.03448108313736,0.106522231953896,"rls/M22.csv",32.5333333333333,11.1468877873886,0.342629747563174,0.105784564911128,0.00203363705080648,-225.4,455,3.40104682415311,36.1963271258505,-229.3,463,467.210032458065,"Gomp"
"M32",60,0.00202952578839414,33.0970990697558,7.45926303497502,0.195161002520536,"rls/M32.csv",27.65,6.44619188595162,0.233135330414163,0.149770155384249,0.00149218943625072,-202,408,4.64860576516126,30.1733903374597,-197.7,399,412.463692429311,"Gomp"
"M34",58,0.00276792541362274,28.4050379656775,6.02894736988317,0.177044205185002,"rls/M34.csv",28.1034482758621,7.6012225590371,0.270472949953467,0.175975966293932,0.000699377650739488,-192.5,389,4.59453693537874,30.7022063777659,-198.8,402,410.542835695165,"Gomp"
"M5",166,0.00382781595334835,77.3016760411321,7.98510731951903,0.0903616542001271,"rls/M5.csv",35.3012048192771,12.6022941054965,0.356993314251265,0.0645211752533122,0.00493663423447137,-669.5,1343,3.01876191410853,39.5270322230658,-654.1,1312,1335.1108569615,"Binom"
"M8",60,0.00166174060606771,30.3064819474036,6.01927475149111,0.165617202293621,"rls/M8.csv",35.3666666666667,7.48323927564108,0.211590177445082,0.164947724556799,0.000274425189909453,-202,408,5.89792123999605,38.24829956369,-202.9,410,435.82022059381,"Gomp"
"RM112N",59,0.00268247696116294,55.9848775640939,6.02359305846063,0.0897312502418069,"rls/RM112N.csv",44.5762711864407,12.7390296141973,0.285780512257659,0.0893057507247907,0.00100035905188101,-231.7,467,4.14831114912281,49.1114154047249,-232.5,469,482.636909866227,"Gomp"
"S288c",41,0.00474716145146887,62.0166640884398,8.03541670225623,0.113443971965716,"rls/S288c.csv",27.7560975609756,10.5942920664971,0.381692420673446,0.0804506030288666,0.00639588828589373,-156.6,317,2.81947736694027,31.0476961685681,-154.8,314,317.35617442364,"Gomp"
"SGU57",58,0.00337734522627067,42.3384074668955,7.95988752067153,0.164387088156622,"rls/SGU57.csv",24.8103448275862,8.46345476420088,0.34112604331039,0.117595932107606,0.00417391404433641,-206.6,417,3.32253509810518,27.6995239013914,-205,414,418.093126973814,"Gomp"
"YPS128",69,0.00318495955413116,42.2849783116891,6.02899359321602,0.118930972511007,"rls/YPS128.csv",34.8260869565217,9.65882181607469,0.27734444665383,0.118231035708474,0.0011424487221122,-252.3,509,4.27944909385494,38.3623298508983,-252.5,509,526.66680135135,"Gomp"
"YPS163",130,0.00275943737161642,39.4954387134576,6.02747630205924,0.127292580252975,"rls/YPS163.csv",35.8615384615385,8.96397081703119,0.249960576193491,0.126561521009412,0.000806281191706593,-466,936,4.77430359478096,39.1765954001109,-466.5,937,976.236511642524,"Gomp"
