"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00185940986526215,30.6072927808024,6.63080716050225,0.183969461161688,"rls/101S.csv",31.1882352941176,7.23005321334408,0.231819888017445,0.163055042915093,0.000584121645316856,-285.6,575,5.22605763653825,33.9542113241427,-285.9,576,598.838763448302,"Gomp"
"M1-2",54,0.00475696521857401,38.6285855230204,6.03886010894758,0.130443816171957,"rls/M1-2.csv",28.3148148148148,8.65878128614448,0.305803917234664,0.129421151928778,0.00201907613962753,-191.2,386,3.85142651766285,31.3330442218727,-192,388,398.6864492596,"Gomp"
"M13",70,0.00226316818814344,34.3800000477593,7.20716807655941,0.180545900754411,"rls/M13.csv",27.9142857142857,8.57827194033866,0.30730759254028,0.144375935589791,0.00149677341178718,-243.2,490,3.57856897119956,30.5423548817197,-255.1,514,500.597074126347,"Gomp"
"M14",60,0.00343656037168133,50.0987524631905,6.02849238877251,0.100371608903179,"rls/M14.csv",37.5666666666667,11.2164628804282,0.298574877030031,0.0997964401101996,0.00141813132245437,-228.6,461,3.92867039451931,41.5717810120801,-228.8,462,474.740118159418,"Gomp"
"M2-8",105,0.00347711193355744,42.1479984114755,8.04117914725818,0.167058446726645,"rls/M2-8.csv",24.1904761904762,8.15958053938771,0.337305494738468,0.11773834878451,0.00456379089885626,-371.9,748,3.30145935900821,26.9520006658697,-368.8,742,746.556514725027,"Binom"
"M22",60,0.00267364721764557,48.8752691557165,7.54393369983216,0.133890489257117,"rls/M22.csv",31.7,10.4432282819611,0.329439377979846,0.102000596137199,0.0025217592048424,-225,454,3.47917698229571,35.2952348072208,-224.8,454,457.175600492405,"Gomp"
"M32",60,0.00174144247946352,34.6452321573858,7.6944287118903,0.193227994013114,"rls/M32.csv",28.1833333333333,7.13903489338997,0.253306974336723,0.143052184980505,0.00156364589392446,-205.7,415,4.42396566279059,30.9119883963723,-202.8,410,418.665815620138,"Gomp"
"M34",58,0.00229480919031797,31.2744523645653,7.04471691160821,0.193279704505938,"rls/M34.csv",26.551724137931,8.58021472309958,0.323150944116738,0.158811514169157,0.00131149939027485,-198.4,401,3.70242609336906,29.2697273737604,-207.6,419,412.284724142867,"Gomp"
"M5",166,0.00309377466333365,73.1900916232421,7.75546825252129,0.0923003114587718,"rls/M5.csv",37.9879518072289,13.2550678481202,0.348928205326348,0.0681136326058338,0.0035731506610727,-671.8,1348,3.16967320685655,42.4888368300648,-662.1,1328,1343.89238975016,"Binom"
"M8",60,0.00170407353507916,29.0486389212604,6.02056249544706,0.172832968493149,"rls/M8.csv",35.5166666666667,6.25582214696544,0.17613764843638,0.172082620688373,0.000226511520484551,-196.9,398,6.48424714394672,38.0889712841073,-194.7,393,429.454283212313,"Gomp"
"RM112N",59,0.00216549599710758,48.385605803594,6.02116426379854,0.103773925745197,"rls/RM112N.csv",43.7966101694915,11.4947959154791,0.262458575469531,0.103329825692395,0.000655599218043169,-224.5,453,4.60409628726946,47.9318126424409,-226.1,456,471.893857275603,"Gomp"
"S288c",41,0.00279069268361544,42.6762821152558,7.83800170949724,0.160229555401051,"rls/S288c.csv",27.1951219512195,8.87473805865593,0.326335659555958,0.116709120282146,0.00312028541150788,-147.4,299,3.53619419550386,30.2720120615294,-146.6,297,300.7063733392,"Gomp"
"SGU57",58,0.00819982371962508,63.8966569419498,7.57481453462943,0.102897629536435,"rls/SGU57.csv",23.6724137931034,10.9614762916515,0.463048525066123,0.0781268675280177,0.00967112251104575,-219.8,444,2.34582321290932,26.7624030674896,-218.8,442,445.286347965109,"Gomp"
"YPS128",69,0.00187300369934037,40.2512593771,6.76154895570225,0.14313959475713,"rls/YPS128.csv",36.4057971014493,9.5491281409532,0.262296911515036,0.124057925490734,0.000790761441819479,-250.2,504,4.60178189817165,39.8985514522784,-251.5,507,519.16566231197,"Gomp"
"YPS163",130,0.00232854923682823,34.6560747707329,6.024479138074,0.144981195109759,"rls/YPS163.csv",34.6076923076923,7.8705575916714,0.227422202026513,0.144222658738483,0.000584629522012692,-448.9,902,5.30609886103591,37.5694004778258,-448.5,901,949.985420270239,"Gomp"
