"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00410603480045317,40.1234578672883,6.0351580451571,0.125491627910319,"rls/101S.csv",31.2,7.54320886625844,0.241769514944181,0.124592016494941,0.00163601862782023,-299.9,604,4.50941359830953,34.1230155294209,-292.9,590,623.859789631504,"Weib"
"M1-2",54,0.00443432947497853,36.9456445893143,6.03745860045666,0.136347833593182,"rls/M1-2.csv",28.1481481481481,8.63168233325151,0.306651872365514,0.135314612636687,0.00178810319957516,-190,384,3.85977158381494,31.124940195634,-192,388,397.001574913053,"Gomp"
"M13",70,0.00331410917117057,41.6031787473546,7.57489373452201,0.158038254106727,"rls/M13.csv",25.8,10.1518899504091,0.393484106605004,0.119666719319319,0.00334345763776738,-253,510,2.54000829186123,28.3958361776096,-270.1,544,517.35212111078,"Gomp"
"M14",60,0.00229891942625792,41.3676660666501,6.02300718275552,0.121423509236964,"rls/M14.csv",38.2333333333333,11.1649674059149,0.292021815324713,0.120855264673208,0.000652558353899323,-222.8,450,4.29218752709399,42.1965969924107,-227.4,459,468.605680382539,"Gomp"
"M2-8",105,0.00369799585073396,46.2655140621054,8.03118866350206,0.151974722556062,"rls/M2-8.csv",25.3238095238095,8.36946744709515,0.330497962371189,0.107438238733364,0.0048456149088878,-378.9,762,3.29561087273779,28.2496642908466,-371,746,758.910850776263,"Weib"
"M22",60,0.00396326999675882,44.9559573085464,6.03249481691661,0.111942779515895,"rls/M22.csv",33.2166666666667,10.1046920912954,0.3042054819256,0.111210006212497,0.00166371093968604,-222.3,449,3.85789802469088,36.84175354851,-222.3,449,461.591661102729,"NA"
"M32",60,0.00173734476361183,33.6095263228861,7.83099173626452,0.203245700955119,"rls/M32.csv",27.35,6.14465455994208,0.224667442776676,0.147263707012387,0.00168351858933146,-201.6,407,4.65379271116325,29.7813715310554,-195.8,396,408.264451430207,"bin<2"
"M34",58,0.00285014100530256,29.2723099047399,6.02938831441462,0.171813851752104,"rls/M34.csv",28.3793103448276,7.79749754325605,0.274759937733202,0.170765385013686,0.000751561137747171,-194.1,392,4.47586362664627,31.0137058503998,-200.7,405,413.094063403281,"Gomp"
"M5",166,0.00333340840733661,78.2194431015812,7.87713560117435,0.0879210504253172,"rls/M5.csv",38.066265060241,13.4137584465597,0.35237915843154,0.0637617761638406,0.00406525077005875,-677,1358,3.09852548102342,42.5922505350968,-664.4,1333,1351.79165913712,"Weib"
"M8",60,0.00177416935333344,34.8971897523639,6.78870924640786,0.16587895149969,"rls/M8.csv",33.65,7.79575068954615,0.231671640105383,0.143023480016876,0.000686889018775343,-208.2,420,5.06933764338677,36.6723505560945,-207,418,434.405527161677,"Weib"
"RM112N",59,0.00226713567472949,53.2053097138764,6.02112026352215,0.0943725408333183,"rls/RM112N.csv",45.4406779661017,13.1637841567515,0.289691631946414,0.0939709350609271,0.00075870894141151,-230.9,466,4.20621158265004,50.0461142644632,-234.1,472,483.029150501728,"Gomp"
"S288c",41,0.00884560012560733,62.4743703699917,7.65264824561639,0.106486039094391,"rls/S288c.csv",22.4878048780488,10.4740678611977,0.465766575172568,0.0798931722837416,0.0106873334757059,-153.4,311,2.26684060879838,25.2647998575771,-154.1,312,312.407598870457,"bin<2"
"SGU57",58,0.00830063496597252,59.6472418560562,7.58074668661906,0.110327761717802,"rls/SGU57.csv",22.5689655172414,10.609681227689,0.470100466925868,0.0836740988853915,0.00979848667802108,-216.8,438,2.2817351926811,25.4473477966417,-218,440,439.746996425896,"bin<2"
"YPS128",69,0.00199818971422724,42.4291510439082,6.98880337494009,0.141148319671598,"rls/YPS128.csv",35.5507246376812,9.30454700968368,0.261725945237739,0.117357167868389,0.00108901369304756,-251.9,508,4.43416073642627,39.0262626866737,-250.6,505,517.737100124302,"Weib"
"YPS163",130,0.00229673181692799,35.4582703742092,6.02411182417014,0.141690831818589,"rls/YPS163.csv",35.3461538461538,7.78759850780608,0.220323788033687,0.140962816254481,0.000579393194644556,-451.2,906,5.32305137407092,38.3357317496859,-448.7,901,953.544530026503,"Weib"
