"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00418017984710592,41.782112408136,6.03514365311843,0.120509552124463,"rls/101S.csv",32.0941176470588,7.01804397082767,0.21867072489749,0.119647981181134,0.00171344526169247,-300,604,4.6921594138899,34.8869962618712,-289.3,583,624.407271595558,"Gomp"
"M1-2",54,0.00333452368133081,46.3390999179841,7.6356992403011,0.143198708046675,"rls/M1-2.csv",27.4259259259259,10.3333164265771,0.376771834594978,0.107583810889889,0.00354758345413755,-199.3,403,3.03400749028589,30.6976080651278,-202.1,408,406.385635561156,"Gomp"
"M13",70,0.00263943349375018,38.2704342729309,7.75079052132075,0.176397018993215,"rls/M13.csv",26.1285714285714,8.42171353105601,0.322318177787819,0.129770835229202,0.00273080126651173,-245.9,496,3.44308078167551,28.8051290739539,-251.2,506,499.343928888937,"Gomp"
"M14",60,0.0048035343443941,61.1807063043637,6.03105639133256,0.0822327281791076,"rls/M14.csv",36.2333333333333,14.6927477402354,0.405503617485797,0.081722496899379,0.00257969979716189,-239.9,484,2.83875079200357,40.7487746932528,-245.3,495,494.507306690005,"Gomp"
"M2-8",105,0.00309925854343298,41.0893728301539,7.9439818659803,0.16899702739888,"rls/M2-8.csv",25.1904761904762,8.05163055404025,0.31962994637967,0.120671429535878,0.00376906091412332,-371.8,748,3.48257327195686,28.0376176217601,-366.8,738,746.858678976031,"Binom"
"M22",60,0.00269579207235226,48.1985441109706,7.52792968181171,0.135438316700646,"rls/M22.csv",31.3333333333333,10.4616598914138,0.333882762491929,0.103427175169299,0.00252414246445001,-224.5,453,3.44650822284516,34.9065976558964,-224.9,454,456.535092652571,"Gomp"
"M32",60,0.00202034530359706,34.3553374518734,7.4085390056008,0.186536924999738,"rls/M32.csv",28.7166666666667,6.59761555968869,0.229748655589856,0.14440955144314,0.0014285294120885,-204.2,412,4.67143985786512,31.3592039161667,-199.2,402,417.118211197446,"Gomp"
"M34",58,0.00299588363053676,39.1200299151682,7.61407244292609,0.169071252176154,"rls/M34.csv",25.3103448275862,9.50938021953637,0.375711207583862,0.127241478849388,0.00306929149303263,-206.8,418,2.99106789405964,28.1628948258146,-214.4,433,423.408654004793,"Gomp"
"M5",166,0.00265052655056409,63.239061784836,7.56944167240525,0.10388265554535,"rls/M5.csv",37.6987951807229,12.4352723548627,0.329858614718314,0.0787214167101899,0.00264785691484546,-658.4,1321,3.39372193798578,42.0523011492241,-651.4,1307,1321.79321776344,"Gomp"
"M8",60,0.0019278525626802,30.9827276544116,6.02169779266345,0.162080558196057,"rls/M8.csv",34.2666666666667,6.62011999140234,0.19319416317322,0.161346690746099,0.000381423390849905,-200.6,405,5.8844042020989,36.9569647396019,-198.2,400,431.164242083197,"Gomp"
"RM112N",59,0.00205560426553801,55.8507349883459,6.79317232330368,0.103725981842719,"rls/RM112N.csv",43.2881355932203,13.5863151831966,0.313857711749648,0.0893933687207349,0.00110094455960642,-232.6,469,3.84574556266771,47.878587429356,-236.4,477,479.660440385263,"Gomp"
"S288c",41,0.00511884470506207,59.804464281778,7.96660110943069,0.11648964994664,"rls/S288c.csv",26.6341463414634,10.4469040810208,0.392237241137227,0.0834196518773939,0.0066682751135409,-155.3,315,2.82677511764669,29.9662627913838,-153,310,315.223473080481,"Gomp"
"SGU57",58,0.00545624944035437,54.6497520785221,7.93552786132219,0.126908679317649,"rls/SGU57.csv",24.4310344827586,9.74969557593218,0.39907010825975,0.0912517757238359,0.00714344162211461,-215.3,435,2.74442038429848,27.4874241463406,-212.9,430,435.195971779306,"Gomp"
"YPS128",69,0.00203651818685695,42.1958599786291,7.05870684062096,0.143585338554292,"rls/YPS128.csv",34.2753623188406,9.94526795245891,0.290157923348696,0.117990574470071,0.00121916141003232,-252.9,510,4.14186977956137,37.8463050152116,-254.3,513,519.548937627867,"Gomp"
"YPS163",130,0.00331176399335518,41.0190944168224,6.0302025073086,0.122630754745421,"rls/YPS163.csv",33.9692307692308,8.73905824094226,0.257263942781362,0.121863471311333,0.0011877537806382,-467.5,939,4.51574839343746,37.2437882166263,-464,932,972.60421364253,"Gomp"
